accuracy,failures
0.8907147745800318,42
0.931565429947513,35
0.8358436238444509,44
0.8602415097837481,38
0.9300575178116273,34
0.9052199222417994,34
0.9384307752830767,43
0.8769324534116942,42
0.9251745663920281,39
0.3201680588105622,32
0.872692152824288,42
0.9023743065173745,36
0.9017291932642093,35
0.941344838283696,30
0.9146557366848194,41
0.8865689261982241,46
0.9192890841703809,38
0.9139078663578271,37
0.9338441700678907,34
0.9321043076391863,36
0.9077204655962465,41
0.9192318136779891,42
0.9183273618983777,39
0.9180198487722269,38
0.9410716686872678,36
0.861212411106286,42
0.9359557214141795,36
0.9499354319184076,30
0.9032050932610965,35
0.9471296739260106,32
