accuracy,failures
0.915,68
0.90875,73
0.93875,49
0.91875,65
0.91375,69
0.93625,51
0.92625,59
0.92375,61
0.92,64
0.93,56
0.9175,66
0.9275,58
0.91,72
0.90625,75
0.92625,59
0.9275,58
0.9075,74
0.94625,43
0.93125,55
0.9225,62
0.9075,74
0.9425,46
0.90625,75
0.91875,65
0.90125,79
0.925,60
0.9125,70
0.9275,58
0.92625,59
0.91375,69
