accuracy,failures,budget
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5307577838827833,27,50
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5188805429071319,55,100
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5165258356398716,111,200
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5055326011727317,225,400
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
0.5042236455960418,451,800
