time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy
1701129685.842,0.1826010142477599,0.0963078937943699,0.03872342738804,1.08334469614784,10.07062952434108,0.18349090958994,0.17923096136501,0.0274137288333299,0.0,36358655.06499087,20591484.63444399,7380.858692654225,13650113.207547173,12830026.166035388,7758568.425702663,402575.3599999999,0.0,0.0,0.0,0.0,0.0,2398.345867413222,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0819296303606059,0.0819495135666665,0.0241273907666665,0.2447608589454545,1.813004131730303,0.116338,0.100690818181818,0.0
1701129690.842,1.11356111748169,0.09787755415135,0.03873331727919,3.04173846447529,22.81861124728473,0.18030478615071,0.17433938080605,0.03742208307391,0.0,36654246.35379061,20626513.33728512,1660472.1111191914,13611341.168870784,12747638.056444574,7486937.103678573,390619.1585875656,0.0,0.0,0.0,0.0,0.0,2234.506837358161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.157387717042424,0.0690971818181815,0.0090478265242419,0.3016648351151515,2.5152684446969698,0.0936942727272725,0.0974452174757575,0.0
1701129695.842,2.38179081291039,0.09550342489663,0.03869857876229,5.41332737992056,38.26988433860674,0.18141088436615,0.1758537817830699,0.0384570468813,0.0,37310891.09784106,16932877.41680998,3291000.650054172,13426285.228841458,12794009.455142831,7534674.248113578,403073.8279672528,0.0,0.0,0.0,0.0,0.0,2392.479693346719,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.2234295220363635,0.0696204301696965,0.0090478265242419,0.3520675307757575,3.033309661809092,0.0934246748484844,0.092519818181818,0.0
1701129700.842,3.73777484228706,0.09592995322349,0.03567340028546,7.17208336848611,53.28519503332127,0.17866940205963,0.17703676617185,0.02409549331989,0.0,36816397.998404525,19148453.09624942,3323391.8324302705,20547318.535642687,12595194.478891462,6113821.760643794,380146.1456939836,0.0,0.0,0.0,0.0,0.0,2355.672974964504,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.2457992725787875,0.0696204301696965,0.0090478265242419,0.6721904915454545,4.071845062739395,0.0869142727272725,0.0825894545454545,0.0
1701129705.842,5.0119406157209205,0.09632125920598,0.03385801771106,9.68933615959646,69.18040622358141,0.18036412138474,0.178613401889,0.02461234557632,0.0,27975679.24770878,15631985.833349489,3316768.5887433323,20733723.94694651,10665320.479111891,7848625.496004023,0.0,0.0,0.0,0.0,0.0,0.0,2542.798714577856,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.4503992225181815,0.036742909090909,0.0090478265242419,0.7057331082545455,5.232446823172729,0.064798545454545,0.0828501524181815,0.0
1701129710.842,6.58791815911008,0.08949842432473,0.03419372475902,11.57807599743656,83.52691565969002,0.1735937091847,0.17335780528258,0.03789071885992,0.0,27210198.6565671,15786979.190097312,5021546.75455461,21021553.556585822,8550822.397424405,6012911.344545309,0.0,0.0,0.0,0.0,0.0,0.0,3221.8340132072367,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.4586177609878785,0.0383587515151515,0.0090478265242419,1.0277611616969695,6.688206009333334,0.0655100612,0.052730909090909,0.0
1701129715.842,7.79992700789141,0.09253506415708,0.03575791666526,13.93461856265604,98.07180960013424,0.17614573553292,0.17560507513416,0.03646642882065,0.0,36849801.266810656,16743778.345707688,4997464.822609741,14238520.06823763,6472559.787422498,6030718.85509839,0.0,0.0,0.0,0.0,0.0,0.0,3250.0738116327134,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.477926465563636,0.024465636363636,0.0090478265242419,1.0680779691151514,7.895337494969698,0.037318909090909,0.0566928270787875,0.0
1701129720.842,9.3032263949843,0.09212177854817,0.0349932644936,16.181804915902532,110.15723325765909,0.17126572400406,0.17606237948605,0.02527182166666,0.0,27499516.208845787,16194342.101914303,6690905.47045151,20676241.4049872,6243458.550745286,7723074.892774661,0.0,0.0,0.0,0.0,0.0,0.0,3501.2911153455743,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.682443373863636,0.023677027351515,0.0090478265242419,1.3853118824484845,9.320053667269695,0.0387162093303029,0.0408701818181815,0.0
1701129725.842,10.53617031624861,0.08941752939266,0.03503425260591,18.394381969200698,127.65165195172264,0.17378559853345,0.17427957747742,0.03817536010753,0.0,18278347.45503322,16204873.114915134,8263526.754854236,20643299.626689862,6426552.667277726,6052210.722811552,397375.9104862587,0.0,0.0,0.0,0.0,0.0,3754.353803849679,73.51964532514853,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.7128750502969695,0.0267142310666665,0.0090478265242419,1.4416550818242424,9.991465888121212,0.026101909090909,0.0339117272727269,0.0
1701129730.842,12.15676517956479,0.0921838087125,0.03536302975653,20.92890345703554,146.97848898139688,0.17619345844803,0.17396727502254,0.03939984611982,0.0,27592405.9147579,12294633.076314384,8415483.984979015,14354424.368187789,4353428.465143963,6078257.16862038,410675.6570571854,0.0,7957599.304146129,0.0,0.0,0.0,3656.870768544008,73.86834986474302,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.956878939751515,0.0267142310666665,0.0090478265242419,1.4825906440575758,10.919408676460607,0.0310563636363635,0.032818639263636,0.0
1701129735.842,13.82816700888446,0.09098779335152,0.0189998050992299,23.16768963585436,158.04752501096243,0.17111489206799,0.17764716846009,0.03848055321795,0.0,27256587.58033045,8857940.097848136,9914266.775097135,20808087.115398668,6382862.509555532,6190256.564692056,400218.3601039113,0.0,7861096.754560264,0.0,0.0,0.0,3280.259182410542,1458097.1758052076,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.977580348539394,0.008905545454545,0.0,1.8658124545454544,11.43465959128182,0.0217071818181814,0.027857909090909,0.0
1701129740.842,15.07897833801012,0.08821852340137,0.03234243585803,24.50255517036661,164.7050627471095,0.16873872664511,0.17337493677198,0.02860784224381,0.0,27880355.67274592,8053286.8533820305,11505290.109020256,20880962.386178337,4274867.568900335,6004003.847112884,414801.75676421606,0.0,8041171.317659123,0.0,0.0,0.0,2992.347451281208,1414260.2500623374,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.2059992727272726,0.0086184900393935,0.0,2.0896322727272727,11.56599581818182,0.021079727272727,0.027026909090909,0.0
