time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,geospatialanalysisservice_energy_Anomaly_Score,surveyservice_energy_Anomaly,surveyservice_energy_Anomaly_Score,surveyservice-db_energy_Anomaly,surveyservice-db_energy_Anomaly_Score,transformation-consumer_energy_Anomaly,transformation-consumer_energy_Anomaly_Score,transformation-worker_energy_Anomaly,transformation-worker_energy_Anomaly_Score,unicloudauth_energy_Anomaly,unicloudauth_energy_Anomaly_Score,unicloudauth-api_energy_Anomaly,unicloudauth-api_energy_Anomaly_Score,unicloudauth-db_energy_Anomaly,unicloudauth-db_energy_Anomaly_Score
1701122330.221,0.0048170275583566,76.83763075288083,5.700920905407621,1.60381561204339,20.600282671020327,0.0912822673913849,0.0998556863002366,0.0261323582243749,0.0,100256170.31568548,5516817.734741035,1297397.425104455,21458793.520601694,5779793.164662511,4571144.3707255125,328826.83450083743,0.0,24106011.82927928,2234059.0914948503,548132.3094526745,1254268.734817014,4378.866748379485,4480.233229839362,0.0,0.0,10391237.368648076,131202.2260761848,687.8587986590892,9705.654999584644,0.0,0.0,0.0,0.0,2.6150944384303663,0.1032264816452018,0.2718547636985952,1.3172858581157092,0.0396257320118118,0.0501267423063834,0.0,0,11.47333553161559,1,7.127116659140676,1,21.379407554836394,1,12.123170605758567,1,23.890689003203267,0,11.46817025521397,1,11.476881935369697,0,
1701122360.221,0.0059201593227149,299.5290815883636,18.27973193993344,2.476862647712212,34.41249471086282,0.1260815889417383,0.1445353382271199,0.0326839999795733,0.0,128958208.0980696,4371220.253704746,2389282.248498295,28717018.13581693,4065068.709182838,4266895.79424117,393861.6141121091,0.0,66675815.863448896,2704762.1569174198,854961.1152248392,1865201.7179736728,4994.626691624208,4459.294381796527,0.0,0.0,32065557.93205704,291056.4341027338,1059.6640457773483,14430.24538801294,0.0,0.0,0.0,0.0008341891704545,15.807442690177416,0.9752624908323247,0.4996031924040401,2.574738508667929,0.0221309005580805,0.0324432403244947,0.0,1,11.473371526829993,1,12.438658581505956,1,11.858100095605856,1,13.641579958332137,1,40.59520429016249,0,11.467470244076395,0,11.47107427734175,0,
1701122390.221,0.0061184432411966,412.8002387566976,23.185368537054405,0.4202383973606599,8.412845700744109,0.1515059864955733,0.1674218107288033,0.0343538864583949,0.0,166590003.65427563,331459.7975429096,656510.1207569021,23419768.791612256,2320862.6988796857,3257259.5778585877,0.0,0.0,131729547.17485394,4337857.228729746,141928.78845768972,314748.75178740773,4933.93609082278,4352.780036449059,0.0,0.0,52701268.68990665,233020.70890240007,176.8054873278387,2433.193200511789,0.0,0.0,0.0,0.0028758773467675,22.134022692960556,1.428791447406602,0.1517082421013048,0.8584315575171418,0.0142415752152654,0.0135677682572364,0.0,0,11.473333548202177,1,14.390896245330302,0,10.506763325502043,1,11.673491953910123,1,17.292492807880734,0,11.468966692660103,0,11.471122076665473,0,
1701122420.221,0.0059714417083066,412.4170991051049,23.57257546194844,0.0094504388428716,0.1472891102024633,0.1463560669854316,0.1677135088456516,0.0362483628002266,0.0,198605272.1232473,190598.56650306197,0.0,11210740.629250595,2621480.7255730773,2304212.759651586,37.03165512445832,0.0,166738863.1753635,12096793.609592246,0.0,0.0,4382.106386503036,4159.81445954877,0.0,0.0,54966021.47505187,147885.4216148874,0.0,0.0,0.0,0.0,0.0,0.002367650343434,21.054550106060606,1.3944262584861111,0.0005561261136363,0.0087713358434341,0.0111434883459593,0.0127393119444442,0.0018487582954545,0,11.473335943759231,1,14.390883021447184,0,10.497535640211119,1,11.472983768394933,1,11.472278573461182,1,11.469862324101555,0,11.471271959494253,0,
1701122450.221,0.0067523442891983,409.83022462347327,23.63797650393899,0.0116865080224249,0.147240268375715,0.15248300725381,0.1693472702525683,0.0337379147039316,0.0,164126441.3714728,2488121.6876439718,0.0,7731584.939670254,1162482.0250392416,1487913.6151832575,327789.10167223745,0.0,158508716.6314603,15136319.03484504,0.0,0.0,4725.3547765002495,4048.781543173885,0.0,0.0,40406379.74048208,83452.72203130764,0.0,0.0,0.0,0.0,0.0,0.0003018745429292,23.329355454545453,1.5850273279476006,0.0006247903863635,0.0119471332714644,0.0120177081515148,0.014481584712121,0.0015406319128787,1,11.4733938379444,1,14.390896506644188,0,10.783828924214575,1,11.47298115296293,0,11.471656024079152,1,11.469592005417283,0,11.470971163905588,0,
1701122480.221,0.0067690515623566,410.7429438485176,23.83441819850953,0.0095481344106816,0.1405096275736649,0.1575610342085566,0.16927632289738,0.0352609310047266,0.0,137507944.26503676,8084166.744106545,0.0,6629425.621590632,1478237.5464525877,2658502.526537577,582536.2964785631,0.0,162168816.87837476,16518171.294075236,0.0,0.0,4725.315069951363,4282.936960897291,0.0,0.0,40870901.071667165,62504.01274833042,0.0,0.0,0.0,0.0,0.0,0.0,21.801191015151517,1.5301147414195706,0.0018743711590905,0.0105283673825753,0.0118036485025249,0.0138185064457067,0.0,0,11.47333553161559,1,14.39089557086271,0,10.642713772930392,0,11.472948474796368,0,11.471911576554561,1,11.469656916713959,0,11.471079163235395,0,
1701122510.221,0.00656794400808,414.5055425275868,24.084163034283534,0.0099916085706666,0.1386157970450566,0.1490128428071583,0.1644808333225783,0.0339710091745499,0.0,157447021.05624893,6649117.660718776,0.0,0.0,4382592.9102433,2952396.212654862,462421.9203314768,0.0,123828899.20287186,10622594.15000526,0.0,0.0,4200.646043822071,4419.361264916334,0.0,0.0,40230636.44211249,256849.15205617656,0.0,0.0,0.0,0.0,0.0,0.0,23.19757851515152,1.3710358065374295,0.0015209832739895,0.011371455573232,0.00986183405303,0.0088649716628785,0.0,0,11.47333553161559,1,14.39089650522642,0,10.501953832312488,0,11.472954848082246,0,11.471755323115858,1,11.470283623480647,1,11.47213783969115,0,
1701122540.221,0.0065846305828933,414.789935090532,24.47432130191466,0.0120992167016899,0.1406044291639633,0.1520799784278666,0.1636074217995283,0.0366753852240366,0.0,147686122.5263244,9220153.439370038,0.0,0.0,4957043.286235186,1651215.2644859704,531238.7860664561,0.0,38034594.631136,6490140.411495726,0.0,0.0,4131.822952255065,4086.7020612973215,0.0,0.0,40152914.47459336,372293.579345831,0.0,0.0,0.0,0.0,0.0,0.000946449806818,21.337519409090916,1.412472157566926,0.001751393083333,0.0138509323333331,0.0107037422398986,0.0084665029305552,0.0,1,11.473367476946883,1,14.390891449834296,0,10.500048455276328,0,11.472950436061069,0,11.471370371954997,1,11.470003526095631,1,11.472242306372479,0,
1701122570.221,0.0071902096199849,415.3863682690224,24.578459166316804,0.0135178809837016,0.1471101799119433,0.1542882797515066,0.1668904768372799,0.0327736790042916,0.0,130626932.2634077,21203535.58808734,0.0,0.0,4755288.96839384,1328092.1283871634,328317.2321605003,0.0,18948674.43562315,14238702.555730252,0.0,0.0,4175.03956682272,4321.604223109586,0.0,0.0,39951835.3218712,138830.91624743913,0.0,0.0,0.0,0.0,0.0,0.0018928996136359,20.74205607575757,1.5514966226891416,0.0014636722209593,0.0114186462095957,0.0107992090239895,0.0110303515694442,0.0,1,11.473342407988532,1,14.390858309780603,0,10.692060899918197,0,11.47295609484739,0,11.471746957327348,1,11.469972574690885,1,11.471620397458487,0,
1701122600.221,0.006781641215545,416.60622192230807,24.421356353692392,0.0114806238205833,0.1534565323451549,0.1525286293199983,0.1664059989941466,0.0338016563942816,0.0,173034717.23745516,17584377.518302556,0.0,0.0,5307778.480549956,1836866.862619648,390496.8984952488,0.0,105776858.30841602,11572398.845456386,0.0,0.0,4142.709387989346,4482.980608858316,0.0,0.0,40335159.146304525,104562.18587982388,0.0,0.0,0.0,0.0,0.0,0.0006309665378786,21.693520075757576,1.501311072533207,0.0017639270378785,0.008350848806818,0.0101983385037875,0.01330653340404,0.0,1,11.473379438882688,1,14.390895109500862,0,10.587585494030243,0,11.472950223631166,1,11.47237469072536,1,11.470170132035499,0,11.471167997415385,0,
