Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6036,0,7,17.02795465843415,1.759825274348259,172.63799533247948,8649.0,19.54022531644001,0.0,7,11,14,17,43,89,110,130,170,170,170
GET,/catalogue,34842,0,10,14.516747147445752,3.1596533954143524,207.54742342978716,2795.0,112.79332844191565,0.0,10,13,16,18,27,37,60,83,150,190,210
GET,/category.html,34842,0,7,12.398212521622074,1.8178904429078102,212.13885489851236,11518.0,112.79332844191565,0.0,7,11,14,16,25,39,65,87,140,190,210
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3777,0,8,11.990584520860295,1.9113468006253242,172.71163780242205,10364.0,12.22720858518786,0.0,8,11,14,16,24,36,60,80,130,170,170
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3841,0,8,12.376508731041001,2.0022746175527573,178.28815057873726,10364.0,12.43439453950399,0.0,8,11,14,16,24,36,62,92,140,180,180
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3860,0,7,12.159993967832756,1.9416296854615211,178.4566594287753,10364.0,12.49590286969159,0.0,7,11,14,16,23,36,61,87,130,180,180
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3847,0,7,12.329283727210452,1.969778910279274,187.3178230598569,10364.0,12.453818222721127,0.0,7,11,13,16,24,38,63,84,150,190,190
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3926,0,8,12.4033760849692,1.9360696896910667,175.33928528428078,10364.0,12.7095633850801,0.0,8,11,14,16,24,36,63,80,160,180,180
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3767,0,8,12.5851600554769,1.7898529767990112,178.07999905198812,10364.0,12.194835779825965,0.0,8,11,14,17,25,36,61,84,140,180,180
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3725,0,8,12.688467009055534,1.9260002300143242,188.28866817057133,10364.0,12.058869997306005,0.0,8,11,14,16,24,38,68,94,160,190,190
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3873,0,7,12.392104055329469,1.9448474049568176,179.20285277068615,10364.0,12.537987516662055,0.0,7,11,14,16,25,37,67,90,140,180,180
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3996,0,8,12.221029306807601,1.847507432103157,184.6029246225953,10364.0,12.936173022613367,0.0,8,11,14,16,24,36,58,88,160,180,180
GET,/login,6035,0,60,68.36589353966164,8.039823733270168,272.15021941810846,13.0,19.53698803590382,0.0,60,64,68,71,93,140,160,190,260,270,270
,Aggregated,116367,0,9,16.160365135898108,1.759825274348259,272.15021941810846,7817.475169077144,376.7126241547672,0.0,9,13,16,19,38,60,82,110,180,260,270
