time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,surveyservice_disk,surveyservice-db_disk,transformation-worker_disk,unicloudauth-db_disk,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701123184.501,0.024385843947330652,0.0011054384135916015,0.0030223541975085834,0.09725324456385902,0.8862158754639098,0.0017814386328139184,0.0017584286673319417,0.00040446965101583994,3820.8955223880594,57579952.856381126,14931949.882650297,54039.06166315563,26450666.908050764,9025824.851985034,4174033.2033021864,810765.1646360789,4335.246842709529,16682235.975508854,0,40364.7659513693,10307.294023933233,4463.33224365261,4236.088179261545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03500958706818182,0.011012127272727271,0.03323039884848485,0.10751333339393941,0.9991232549242426,0.014182018181818181,0.012763599999999998,0
1701123189.501,0.0664369272892403,0.001078948920666614,0.002810018397085632,0.19363689383098384,1.7115637837473348,0.001743058678688467,0.0016886319059161486,0.0003848007263623702,3792.997827403213,57045240.8416067,18068284.153005466,73778.1574825573,33308151.555466454,8998771.024568647,4129609.3365652217,768203.0993811815,4303.593688784415,16528231.1321614,0,68966.53851630357,10823.932496218402,4227.038183694531,4191.9741448963105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05171872653030304,0.01053761818181818,0.028088918537878788,0.10867478636363638,1.116496052386364,0.013938327272727272,0.012750727272727271,0
1701123194.501,0.11599441956748215,0.0010317034727915383,0.0028428054100899827,0.275837314933638,2.639809937780919,0.0017022216845027217,0.0016401361310133043,0.00039583615981450993,3825.6996084348166,57086837.9546076,15244292.07847765,85037.81313175705,26515839.350442223,7267523.868658461,3157944.728761515,791799.5941520814,4340.697632647196,16540283.438155135,0,77981.33075503208,14772.79976801508,4637.715037072208,4267.290539552567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05676689055303031,0.008016745454545454,0.026190898393939396,0.21465405229545456,2.211781419136364,0.012330745454545454,0.010229854545454546,0
1701123199.501,0.16230131780737406,0.0009279816642104011,0.0025910816182459985,0.363457002341575,3.6590580842903617,0.0016377473547394994,0.0015446305416924693,0.0002676827443899922,3864.7118594861367,48675861.29712186,11974154.982351344,102103.58242528162,26311321.219963696,7285235.309193426,3147239.8091144217,802779.1738826043,4384.961532878501,8461929.081718303,0,84733.89014879141,30623.74867453856,4873.869585911471,4476.339659757386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05914813729545455,0.007798226401515152,0.025432963159090913,0.31980630210606065,2.2247665669545458,0.009697436363636363,0.00988570909090909,0
1701123204.501,0.202921323358866,0.0009024234133872026,0.0023658195649825598,0.4557876443460516,4.542711666852961,0.0015872815147719723,0.0014967488438990646,0.0003936158818437968,3811.8691388073594,38127322.94767601,11908697.03626346,1652445.9021172698,26437099.8774068,7328091.947248213,4188545.1698649093,802439.1447671314,4325.005369031427,8285357.830335129,0,87171.16723151489,5767393.668421433,5205.628821925881,4474.383716272803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1180761300227273,0.008016462946969699,0.020791300356060607,0.320506185469697,3.3317398324772736,0.009603290909090909,0.010022399999999999,0.00021823654545454548
1701123209.501,0.2551234701887213,0.0008980692428875753,0.002192317156252305,0.5388240529532679,5.315274193998966,0.0015010996220106124,0.0014407162725495247,0.0003725949092689066,3911.339638233404,29026523.58446854,12109994.57915171,1659843.7778545832,26164947.250120416,7229929.781202299,3186801.933080016,761743.4355442117,4437.866127995593,683.2360300250209,0,99395.41229330763,5711398.041279413,4987.13382278113,4382.041539085844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17638535613636366,0.008016462946969699,0.017648437590909092,0.32162738087878795,3.979455480431819,0.009298310431818183,0.0072367454545454535,0.00021823654545454548
1701123214.501,0.3028026719476203,0.0008383931271473718,0.0018566840447927777,0.63029000762687,6.506529160557133,0.001431902708598435,0.0013450898222882397,0.00038732347440018853,3835.413177750166,37763875.42051004,8775165.708422525,1675902.6107362863,26675240.96297913,7237284.275586257,3092690.0155699123,793810.7759801573,4351.718797831919,666.7390124796527,0,110465.23907304194,5825531.456833226,4988.76567896746,4398.231830627987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23361954036363639,0.0033385454545454547,0.015078073954545454,0.42855324954545465,4.024808889871212,0.007267563636363636,0.007063568893939395,0.00021823654545454548
1701123219.501,0.34780998420860604,0.0008221566661709112,0.0015047799366347937,0.7010579646432871,7.233867424850134,0.0013631694385574167,0.0013059764283081482,0.00025783026279894495,3809.755486790563,29129718.324529428,8937837.123889884,1657380.6194165335,26466092.85495688,7148026.868781207,4242522.963509031,791041.6295353278,4322.607186935446,685.6632691020014,0,120230.22306904176,5771002.898342004,4781.780954775675,4529.30335422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2351990222045455,0.0031563165151515154,0.007661181818181818,0.5343732901212123,4.46790221769697,0.006326872727272727,0.0039593272727272725,0.00021823654545454548
1701123224.501,0.3952977945119685,0.0007642140074268128,0.0014159683971692579,0.7793148020990837,8.28569833367362,0.0012984278211393965,0.0012211157098596685,0.0003643661155555553,3812.756207149634,28646002.45102523,5952708.76775971,1648163.6573868184,26808131.836079918,5446568.531621563,3148552.7246218333,386735.21777777775,4326.011850419777,674.2880137550073,0,120078.41323490172,5852569.928540179,4855.204610110148,4553.599416803353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2920511205833334,0.0011350363636363635,0.006351041795454547,0.6397958947196971,4.610275395015151,0.005981530924242425,0.0015190727272727273,0.00021823654545454548
1701123229.501,0.4417534530818056,0.0006985368720864245,0.0011622475580579748,0.886719214360614,9.23686289529582,0.0012205317480579142,0.001112200555107888,0.0003759728842927978,3783.7664990851117,37876798.28746621,8916063.103739813,3289811.273746496,26987428.027320504,5444129.107553156,4123871.429850478,401000.12903463654,4293.1196816542615,743.0655080456434,0,124860.20481066921,11723600.886268334,4556.2566103796635,4180.71447757185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2943342674545455,0.0010730822954545455,0.0013365272727272727,0.6403419035757576,5.736730530348486,0.0011339090909090908,0.001598,0.00021823654545454548
