time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy
1701259752.818,136.61046427687356,92.40116734957364,25.6017575285098,16.111439154651297,58.79264041882549,13.89510639986868,0.4787029739000725,0.9919306902684842,0.193661351631065,7.456219721761669,0.2322896285470866,16.368883192540054,7.010025121384509,17440218.4512371,4296856.413024905,563972.6663505492,26612897.588389236,9782301.103262728,37585441.01307271,2812785.483188705,497356.77099687647,67349897.01556374,8280886.968146094,6542224.929999615,1143857.225578597,2087175.12573033,67313.98100114964,438141.28923883307,3240.796595164305,11305150.8373627,7157901.811482069,7763119.181503892,441255.9007763581,15577.945364277854,30.91077709373324,7449611.11502076,68.08187527908301,15014.860933142105,843968.4629955032,0.0,53000.66555318175,0.0,0.0,0.0,0.0,4075.3379993699696,0.0,0.0,0.0,0.0,0.0,67.96650740957988,8.337620213124874,5.75060334377462,1.636208036788636,1.039407525129924,3.170042264421591,0.9085789509429292,0.0878661287878784,0.1051426788833329,0.0354552536002523,1.522221037878788,0.0406188181818179,0.9118014546247472,0.5065692876853533
1701259812.818,257.5113861683728,176.27625264467306,45.1411747817749,28.495698124634632,101.87014436107056,36.18955508034038,0.3557758455085476,2.1700938462641397,0.6169023465528658,4.717744856222823,1.0768509575195826,32.57364276752333,13.684773974189683,48406259.9766638,120978.06840465964,1130148.711464505,50047621.64928299,10256041.091841193,49556144.04925414,627818.6879146578,411107.07460376754,17494404.366641413,8354559.579821714,10361513.584344603,2113876.0051447223,1239632.125797582,4431846.653259805,3545017.7652520216,815.4224206775257,17384365.766432494,10797828.205571586,17191571.268192858,98449.50643593325,3824.480930063664,2907.811404263179,7054856.6347840605,5391515.275574707,347.4261133282094,1159708.15431494,0.0,96822.4707661738,0.0,0.0,0.0,0.0,49.84320135786737,0.0,0.0,0.0,0.0,0.0,68.0865237940685,11.867271636363638,8.948031643939396,2.313617477272728,1.5328882803030297,6.117638856060605,1.9019737451207064,0.0231926363636361,0.1192353850441916,0.0590835381148987,0.2024654017840906,0.1008357812744946,1.8406729696969693,0.8178300303030301
1701259872.818,256.2339628728361,175.34833753711033,47.285429666980896,28.372020122403185,100.84299021441788,36.92300077239452,0.3424221004503883,2.1502090130958265,0.395802870218825,4.315202910736706,0.1992651855485682,32.33076592795417,13.636198433531431,42320252.58124505,106359.28585128504,2195728.9875087715,46507300.94628874,11795849.724185834,40986909.41212721,882959.4951957605,585429.24299648,49632378.80296257,12266823.637342406,3281957.365664673,1867223.2618742613,2266627.1649621767,2546958.2131711845,3608948.8814944406,323.07632746703524,15951502.89843572,10950228.334120458,15565881.666824115,191.8317757231997,235.62980392202,1088.1334553886434,8813814.021902012,3242536.3759360164,377.9408199568121,2120740.511554005,0.0,96266.58424904042,0.0,0.0,0.0,0.0,18.584877021731256,0.0,0.0,0.0,0.0,0.0,68.40109563633861,14.458699814860925,8.59023890633307,2.600953153327312,1.3001631141810996,4.838326684607561,1.972841768449544,0.0225778011607077,0.1114224721092345,0.0333343765896235,0.2229044399078681,0.0135690660614783,1.932748994258853,0.7591274172265533
1701259932.818,253.3516756260378,174.32405378044018,46.61347755070542,27.85408119328798,99.58762825559256,35.513250700515854,0.36224674476044,2.127427663972321,0.1936185631467858,4.298930803022084,0.1812911522322133,32.1475663144606,13.500528864793834,39541452.69187946,107150.70408855428,2350867.463928284,44937390.60307955,14805164.768715678,39461790.90171092,997299.8989134544,317298.0091302343,15327420.63947472,12393320.796405604,3257358.6059949533,1928552.2596742075,2106755.510825318,0.0,4497105.971873871,93.23684955911617,11217964.958955906,13454860.285992892,14852182.479575465,876.8004653611874,178.82995395221778,93.63146779862622,10308458.319690377,3218205.522360831,241.906846148578,1971732.8141140784,0.0,96155.49293819552,0.0,0.0,0.0,0.0,43.52379300645151,0.0,0.0,0.0,0.0,0.0,99.33799218752353,14.309374546339994,8.64441311662385,2.262676129697513,1.9529818249846256,4.051050480034541,1.8802314081557596,0.0258253435973773,0.1147506389052266,0.0154026956465818,0.2422259143158107,0.0134419865714827,1.6050143305271491,0.9243045526429624
1701259992.818,253.6990625495459,174.63968883601947,47.57436913633919,28.11239775285794,101.00912245565,34.768223445962825,0.3553579665661099,2.1424920200609776,0.1653467571095425,4.390151006035073,0.1443110091849341,32.29262586836418,13.46823771658396,43901966.54513206,1077780.679796044,2265419.655466201,46682569.34079684,15473353.725699509,52627130.03907571,520690.2540698899,266659.0030104311,37130795.2588074,12205335.231608102,5983167.370622131,2352825.7421430307,1304380.613065207,1910.01122090456,4372402.926728121,18.47475817780582,20755310.364188746,18213166.500468645,3572053.223992262,766.6411008348268,267.4101028190188,62.43765881619547,10307657.1103036,0.0,197.6988803160331,1220275.5230434623,0.0,96156.7306109554,0.0,0.0,0.0,0.0,99.23887907827084,0.0,0.0,0.0,0.0,0.0,161.46604204345357,10.401484700591933,8.288077458734803,2.9405307895674477,1.486375009000766,6.249592353737614,2.1168833016310526,0.0183835120459278,0.0999529502971509,0.0139025459642128,0.2441425010995191,0.0109122669020442,1.523051557654935,0.7006907315854968
1701260025.318,254.223980865671,176.29222649597605,48.41155642590219,28.446425340027385,101.50772591805426,35.060290188946844,0.35283337923037,2.16848602939843,0.1482153624071999,4.40008857132448,0.1392501346466,32.885522846892165,13.63139231852401,47469076.77788264,4812241.254083253,2388550.755510624,51708083.46873574,14984778.72442662,36454839.476986304,624536.8504964128,425242.2018016058,73.44977226266901,13325710.038799936,0.0,1903659.4233721085,1344973.9858826927,606.3768759599549,3548316.878661241,73.94436120087376,17478235.837517116,17899419.320260953,6480.423357398752,0.0,74.23921120838091,0.0,11250289.961200066,0.0,302.9977992713554,1257645.6953044608,0.0,97322.70014781832,0.0,0.0,0.0,0.0,222.62482788607872,0.0,0.0,0.0,0.0,0.0,73.94436120087376,7.163939545454545,8.315681999999999,2.733548090909091,1.6008082727272723,5.726292454545455,2.0312610909090907,0.0188063636363635,0.1075263636363635,0.009513545454545,0.172991818181818,0.0130383636363635,1.612539,0.661590636363636
1701380348.809,128.33199226824905,91.39241717152646,24.986914961578623,15.502678745268772,56.44716327595785,13.014918140505108,0.5208970797996109,0.9831861411997992,0.40651783678432,7.253018849944862,0.1972577412076741,17.152661831623178,7.010134476327205,22002437.96585808,5858847.859856348,534099.9619013086,22205475.13755216,8351327.9682027055,20938886.51878961,2632440.188673237,589283.1683018593,74144273.1973904,8789818.743078576,15259248.28160061,2341171.989562758,2876247.891359799,2592355.032260965,4853499.382048824,107.10571576609613,8699882.633843942,6165035.464316267,5085.406451826843,0.0,110848.9133944615,1927.6811122382128,8486240.722978106,0.0,193258.6246123979,1387682.87655912,0.0,51824.10353300384,0.0,0.0,0.0,0.0,54.77334458276982,0.0,0.0,0.0,0.0,0.0,174.51115023024738,8.933135694542928,5.651635113581314,1.716354008394192,0.7436193071242422,3.9230566250664136,0.8348162777851007,0.1284876136363632,0.1305971244848482,0.1708969876997473,1.6320884547651513,0.0506890371553027,1.3166699997997473,0.5414920833333331
1701380408.809,250.9300429119845,178.69609801401654,45.80351291742724,28.133534365084543,96.46374345819306,34.936824454537906,0.3717745412546749,2.154789453263381,0.2246891008258283,4.222599522096687,0.1532983257905016,33.260392666803035,13.66878026781874,39963235.24123449,105685.07877257136,1699769.9765726374,57012484.79142333,14909787.53536614,28145335.88759896,578595.7125147459,63865.38475059126,32487307.84117278,10963539.733043704,14182801.953358592,2732367.3961265604,3545308.4135928787,4449654.786981097,4392092.701937627,104.8583439157314,21661729.701254334,15180099.335077116,6142980.637110759,0.0,5418.701849582147,472.0752528347247,8933530.080203233,0.0,1482.1114924666892,3297376.4671625025,0.0,96946.03624442956,0.0,0.0,0.0,0.0,167.78189660545164,0.0,0.0,0.0,0.0,0.0,67.41246608964674,12.737498303030302,8.587266598484847,2.8592686590909087,1.114282689393939,4.087503318181818,1.4556057699315652,0.0222876818181815,0.1375834699462119,0.0196686268909088,0.2404779500219694,0.01102198090303,1.6742141287878785,0.7600723409090907
1701380468.809,249.9265753577409,178.4163472756808,45.867371521076144,28.084373563275395,96.63043327469636,35.75324414278368,0.3543815395153466,2.126215633856697,0.1331782897655141,4.064026187662618,0.14371459946197,33.35838397084276,13.68767770411482,36772039.28363676,105371.41920147676,1906997.314832202,53179502.210953206,15420591.203665858,30843349.73031866,1151438.2300139845,295930.43398151913,51864204.60721936,12884153.202094376,14775331.942103948,2186678.207847533,2192991.3524111183,857.8214378292383,3663935.75108558,136.58764295339986,19287333.04862717,15469361.342872163,619797.9162072056,0.0,778.2249689100053,0.0,9486518.51077549,0.0,363.661180707034,2040556.8341776785,0.0,96960.38016898082,0.0,0.0,0.0,0.0,37.0467975976846,0.0,0.0,0.0,0.0,0.0,74.85910353716962,12.028542733484349,9.358262321893806,2.1946220495312567,1.339275181302498,4.734265485920347,1.7032021412524394,0.0243257954928358,0.1306218646321948,0.0118034305644924,0.2165242888357776,0.0127959870061196,1.7703123415790385,0.7848482053261422
1701380528.809,251.0353322834236,178.49696590480335,45.424563406036896,28.217075823163466,98.89622611288844,35.35742809573326,0.34880633760875,2.1712620938995437,0.1316979910074416,4.315674032720515,0.1513011542020833,32.516016840831405,13.679395324530626,44718793.56113764,482050.2376009768,2529839.7825875743,46225133.478542686,15173451.46754732,39645447.51086091,1476777.9520171138,79634.55453158908,23978190.38289411,5654897.705081522,15241052.596628776,2241882.5715789534,1716087.9110018276,0.0,4181880.528823628,192.5357990713268,17993898.239005577,10439109.678768585,3673338.318675803,0.0,230.776456454936,13.62037203301344,4766488.591475125,0.0,86.32424743949353,1596854.6308441914,0.0,116997.5751724469,0.0,0.0,0.0,0.0,31.191988004997256,0.0,0.0,0.0,0.0,0.0,68.10431176174305,12.632104096848977,10.233753822097665,2.31398888237699,1.6233067480734835,5.844913597470762,1.7018336753573402,0.0220106682766422,0.1010337444639857,0.0111717924335343,0.1693512329506193,0.0123756368479159,1.1677454320206684,0.6787494868339564
