Confidence_Score,Prediction_Entropy,Similarity_Score,DSA,LSA,Outcome
0.984682085942766,0.0614122565913981,1,0.5567886600176435,0.0269095958520361,Pass
0.9752340280554366,0.0915160978218657,1,0.5055246292997768,0.0305570398638854,Pass
0.9992925625590844,0.0040130764219537,1,0.8502086979171094,0.007867901297965,Pass
0.7826072296759876,0.4788713810923835,1,0.2820147376494443,0.0563740546313333,Pass
0.9995241813264192,0.0027647740758751,1,0.8639145902314187,0.0032035279839463,Pass
0.9988426610316584,0.0063317269630173,1,0.8085235667094942,0.010062537893743,Pass
0.9988022755757568,0.0065353395851242,1,0.8059236671662771,0.0103206986302821,Pass
0.9996876103208616,0.0018529190882925,1,0.8928942203152916,0.0020612436821176,Pass
0.9913606577218124,0.0377741801593315,0,0.6003681151709914,1.0000000000000002,Fail
0.9997507676381904,0.0014917439834466,1,0.9067426726679688,0.0014578567265897,Pass
0.9999189774654184,0.0004991342204341,1,0.9681074749610944,0.0020900030854331,Pass
0.9998179509199704,0.0011011981274885,1,0.936764859772938,0.003266210956375,Pass
0.9960753137169892,0.0190128461173215,1,0.6918995126129037,0.0166547511649582,Pass
0.9997565549620892,0.0014588736604071,1,0.9087737738348188,0.0011426791600948,Pass
0.9946682391412818,0.0248777976383312,1,0.6614113876345,0.0186548512267996,Pass
0.999520155361968,0.0027869678644944,1,0.8638582969882064,0.003015956842611,Pass
0.9999433848749044,0.0003511427626863,1,0.9764381269132816,0.0015934319130043,Pass
0.9994142221723448,0.0033624890952509,1,0.8639948889110584,0.0068972534085274,Pass
0.9988620359855798,0.0062346187720767,1,0.7893542019729389,0.0070235709335633,Pass
0.9996463441852366,0.0020863283835007,1,0.8844836257605438,0.0025047771724093,Pass
0.9999745860994008,0.0001587288381662,1,0.9878280647226636,0.0007916347775604,Pass
0.998098612476514,0.009954859752704,1,0.7399669499822111,0.009558178829344,Pass
0.9508092565981152,0.1591861465776799,0,0.4308187189614978,1.0000000000000002,Fail
0.9986128036237704,0.0074748921431359,1,0.7705647078376685,0.0080326967599335,Pass
0.9991563088246872,0.0047278682439604,1,0.8162563142122317,0.0057503784402933,Pass
0.9999904383344282,6.0117363402502474e-05,1,0.9953870218775904,0.0006180929773795,Pass
0.9890644740593268,0.0461981168362368,1,0.5551637094464694,0.0209069712611087,Pass
0.9993849081186844,0.0035207962251399,1,0.8431641517012243,0.0043895519012007,Pass
0.9970547553811416,0.0147414583746895,1,0.7213621249725765,0.0151435739640835,Pass
0.999947914084912,0.0003226939717169,1,0.9777366450302716,0.0014126134454906,Pass
0.9975137153285828,0.0126719689948479,1,0.7372562313590381,0.0140462162137672,Pass
0.9998860148814744,0.0006975034681209,1,0.9557072045303066,0.0022527270411412,Pass
0.9998368226283354,0.0009913296373665,1,0.9294294592633732,0.0003031649983377,Pass
0.9997940467560412,0.0012417753064947,1,0.9190752219467748,0.0003828154787387,Pass
0.6388243126986717,0.6612567713000299,0,0.2365299703465974,1.0000000000000002,Fail
0.9998636204542142,0.0008307553619786,1,0.9497526092221572,0.0027425289925047,Pass
0.9991202009560154,0.0049168629941743,1,0.8125115551636966,0.0059430652079014,Pass
0.9767954732055708,0.0867428967808348,1,0.4711049418872484,0.0281321632810029,Pass
0.9999021187392788,0.0006007559709105,1,0.962259871896493,0.002313545656572,Pass
0.9986499179835552,0.007292118854126,1,0.7942163393405002,0.0107117144460317,Pass
0.9997794526349052,0.0013262233160463,0,0.9093991600703756,1.0000000000000002,Fail
0.9991161749915642,0.0049373112948161,1,0.831354713126627,0.0087217417134874,Pass
0.9853464958886096,0.0591675253424764,0,0.520607945365147,1.0000000000000002,Fail
0.9955583547191726,0.0212003315631609,1,0.6832253657858259,0.0181625850425258,Pass
0.9997296313248216,0.0016134083383922,1,0.9017694325253224,0.0017204323859622,Pass
0.9997107596164558,0.0017213828493327,1,0.8984500549480435,0.0015907163099721,Pass
0.8782531994465304,0.3181511953147517,1,0.2834862674293608,0.0466577401236822,Pass
0.9880615056654128,0.0497704113615586,1,0.5450118209421735,0.0219751343021347,Pass
0.9996810681286288,0.0018903934813973,1,0.8913141817294523,0.0022096037967586,Pass
0.9473856770778948,0.1678655568931862,1,0.4293066680801453,0.0380485331606175,Pass
0.9979115309409204,0.0108345465901822,1,0.7560422188597526,0.0134792812914835,Pass
0.0,1.0,0,0.0,0.1819011457063754,Fail
0.9943236417465338,0.0262737888976501,0,0.6233604839764237,1.0000000000000002,Fail
0.9998114087277372,0.0011399268583232,1,0.9223860975625536,0.0006187732297819,Pass
0.9994225257240256,0.0033184564810946,1,0.8479596380360525,0.0042725141603547,Pass
0.9995664539531576,0.0025320629084385,1,0.8862241046267887,0.0058390890961588,Pass
0.9988786430889413,0.0061500526100459,1,0.8096959209332939,0.0095787138998761,Pass
0.999038926798656,0.005334573975938,1,0.8246683308076789,0.0091833511268424,Pass
0.9359686709511316,0.1957319967106889,1,0.3590444544414625,0.0367969572682274,Pass
0.9991990846969818,0.0045049156959646,1,0.839586569763074,0.0082877525293875,Pass
0.9999431332521262,0.0003522506317938,1,0.975187203600418,0.0013375365687667,Pass
0.8234685042510408,0.4151268127691567,1,0.2398311279440219,0.0520898312515468,Pass
0.999582557810962,0.0024423179260524,1,0.8734946339699315,0.0027932285889379,Pass
0.9998265060944292,0.001051256372447,1,0.9270060500595432,0.000269384403328,Pass
0.1876568710757855,0.9633141872157144,1,0.025651542864005,0.1192854789642659,Pass
0.9999265261487648,0.0004528739011213,1,0.9710534686668744,0.0020241171877246,Pass
0.9996151429607392,0.002260461540731,1,0.8949729736607365,0.005556879211424,Pass
0.9988169955082812,0.0064604717021813,1,0.7859922413649346,0.0070962880197177,Pass
0.9832698531001056,0.0661189227859493,1,0.547854245200118,0.0276459824434412,Pass
0.9832573977725848,0.0661595793742083,0,0.5312270247835823,1.0000000000000002,Fail
0.942554771359188,0.1798498440764826,1,0.368842316616542,0.0384991073801904,Pass
0.9984258478995662,0.0083882044008087,1,0.7810208659693616,0.0116634789867193,Pass
0.9982566315812248,0.0092036614607123,1,0.7711602079074564,0.0121237869222956,Pass
0.9999652760566082,0.0002156570959271,1,0.9850359974444756,0.001191537732986,Pass
0.9907270715662984,0.040135188279835,1,0.5730298860651822,0.0197541827683401,Pass
0.9976484593263102,0.0120543224444458,1,0.7190657606658938,0.0104952230475351,Pass
0.9985919189331796,0.0075778408757337,1,0.7689692531309343,0.0081838460557934,Pass
0.991636184663944,0.0367373346812537,1,0.6168892716191634,0.0219663524520378,Pass
0.9885369469048256,0.0480837616329795,1,0.5508876831714893,0.0207265313516024,Pass
0.9993129440041186,0.0039044395155178,1,0.8527853236344786,0.0077927998554552,Pass
0.1349139689140186,0.9783698752263976,0,0.0263439725841877,1.0000000000000002,Fail
0.999852423240584,0.0008984134154768,1,0.9339780976253852,0.0001175541537767,Pass
0.8378791923814659,0.3910261395488041,0,0.3058922874523574,1.0000000000000002,Fail
0.9910054921703796,0.0391015357840137,1,0.5764845903207753,0.0194401551533172,Pass
0.9999828896510818,0.0001076948890252,1,0.9925853554616244,0.0009008724169472,Pass
0.999940365401566,0.0003695305582561,1,0.9751570295547346,0.0016112116313374,Pass
0.9848211075277228,0.060943880613099,1,0.5567883441376378,0.0266477833969818,Pass
0.9997729104426724,0.001364315944947,1,0.926880209216973,0.0040644238579536,Pass
0.9999765990816268,0.0001464816005341,1,0.989634368362148,0.0009667305735393,Pass
0.9936675353523712,0.0288940623231843,1,0.6467747194298351,0.0203509319009006,Pass
0.9755962390446586,0.0904152740405338,1,0.4662548713343041,0.0278819314939387,Pass
0.9963142295448923,0.0179870911287114,1,0.6717387126342389,0.0135916801570475,Pass
0.9987265371195178,0.0069119166493557,1,0.7969603955265544,0.0098962120668528,Pass
0.9996262143629804,0.0021992555227469,1,0.8807677717803066,0.0026450102901531,Pass
0.9996247046263108,0.0022066015393572,1,0.8972295791802303,0.0055909862556366,Pass
0.999805873026617,0.0011718549954032,1,0.9217395895722584,0.0004022338071354,Pass
0.9954098972800328,0.0218217117993181,0,0.6457135579520903,1.0000000000000002,Fail
0.9856548596032968,0.0581185335873013,1,0.5248050307392699,0.0234778969104115,Pass
0.9921145195653068,0.034924111792026,1,0.5904223990240599,0.0187130232716141,Pass
0.997643426870746,0.0120772854882921,1,0.7424723586496207,0.0137513923664296,Pass
0.9990834640303978,0.0051056858249468,1,0.8085361404653767,0.0062879528637474,Pass
0.968039126335519,0.1126922258244252,1,0.4825033286305968,0.033528718513267,Pass
0.9991887681630756,0.0045588559264111,1,0.8206999793587929,0.005156870886057,Pass
0.9996576672102556,0.0020218026348091,1,0.90252119612126,0.0051579018123858,Pass
0.9923556999982136,0.0340021165912617,1,0.593591850874111,0.018623381137614,Pass
0.9999348297004452,0.0004032940196494,1,0.972768666831525,0.0016289571177297,Pass
0.9697170728319616,0.1078635413231368,1,0.4412770648254202,0.0308724187526639,Pass
0.994944017706191,0.023749501804426,1,0.666122400146293,0.0181779535318136,Pass
0.9988164922627254,0.0064631664551541,1,0.7859802964566073,0.0070848232635819,Pass
0.996826030275756,0.015755595654211,1,0.7149477838518374,0.0157708690305358,Pass
0.9998066278949512,0.0011686736429913,1,0.9205551965248296,0.0008693790045124,Pass
0.99464886418736,0.024955880077735,1,0.6641097496253838,0.0192883398109491,Pass
0.9991527861057924,0.0047465926308289,1,0.8150284436945621,0.0061744047167855,Pass
0.9999252680348736,0.000461843208067,1,0.968772469804438,0.0016704340486864,Pass
0.9917523085760842,0.0362991167439801,1,0.5858307280241162,0.0188552631584614,Pass
0.9997628455315444,0.001421969972429,1,0.9103642527308946,0.0010535368989801,Pass
0.9997059787836702,0.0017487814147722,1,0.8979966048645069,0.0014322749795821,Pass
0.9975109474780224,0.0126849337433259,1,0.7126367683735396,0.0111286503242422,Pass
0.9997716523287812,0.0013716343196079,1,0.9259604768031634,0.0039478099297428,Pass
0.9996777970325116,0.0019088879681498,1,0.8908305103348552,0.0021678629442608,Pass
0.9998015954393872,0.0011967233111788,1,0.9201247721585462,0.0006182486968045,Pass
0.9991930457503048,0.0045366715765061,1,0.838991986529376,0.0083261569487058,Pass
0.9999652760566082,0.0002157882266384,1,0.9858005833657072,0.0013579964389618,Pass
0.9961866567963438,0.0185361762058045,1,0.6683876550011265,0.01367639132316,Pass
0.9999315586043288,0.0004232587547245,1,0.9726884664414152,0.0019217325631088,Pass
0.9995133615469568,0.0028238570573039,1,0.8612253217651314,0.0036861656168183,Pass
0.9430353708655544,0.1786706088491292,1,0.4259279563929135,0.0399057855013979,Pass
0.9999937094305448,3.965338775283739e-05,1,0.9970547155564434,0.0005901182372883,Pass
0.999802853553278,0.001190726525088,1,0.9337341173812964,0.0036381984815387,Pass
0.999986915615533,8.244514805715573e-05,1,0.9936398646924888,0.0006597609921494,Pass
0.9991867551808498,0.00456951493179,1,0.8375816525192847,0.0082012490709369,Pass
0.9945157557376908,0.025497128325067,1,0.6583209751000694,0.0187901721504099,Pass
0.9984873696688364,0.0080885724108911,1,0.7831673655991889,0.011145863714945,Pass
0.9999028736076134,0.0005968161503739,1,0.9630263447653882,0.0024199513297894,Pass
0.9990572952614653,0.0052410848577914,1,0.80641413699513,0.0062232410449754,Pass
0.9982688352859674,0.009144393075964,1,0.7486080461259055,0.0093849023110163,Pass
0.9999662825477204,0.0002097056493753,1,0.9854411916095136,0.0011766284604219,Pass
0.9995272007997578,0.0027480001319263,1,0.8642949567996431,0.0032217683166272,Pass
0.9986612410085742,0.0072361621097588,1,0.7741605670163377,0.0077619270707061,Pass
0.9999521916721412,0.0002972827613126,1,0.9798344615948152,0.0014484911951482,Pass
0.9994874444008016,0.0029656332901408,1,0.8745785438223953,0.0065081270947082,Pass
0.7749424224177777,0.4901424358641376,1,0.2970483972005251,0.0615809546001506,Pass
0.9997344121576072,0.0015855887388694,1,0.918415901960109,0.0045131551650358,Pass
0.9996262143629804,0.0021981902964029,1,0.8976117992752629,0.0056019122992862,Pass
0.9728241108972036,0.0987514711247747,1,0.4532673082243034,0.0299253285279026,Pass
0.997529190129442,0.0126008550234767,1,0.7128294026667159,0.0113911338233723,Pass
0.9979843757352104,0.0104926992757352,1,0.7573892547042241,0.0128793935972182,Pass
0.999938100796562,0.0003836593024828,1,0.9752546861718748,0.0018550117390238,Pass
0.9891919209964866,0.0457390717013561,1,0.5555081640511081,0.0215104476280316,Pass
0.9789941530415028,0.0798984318816474,1,0.519433080633481,0.0285057375645585,Pass
0.9995495952270176,0.0026244220776278,1,0.8845538286995944,0.0061746865948074,Pass
0.999749257901521,0.0014999128536979,1,0.9064688923891192,0.0014499968965568,Pass
0.9999526949176976,0.0002932062479651,1,0.9793971565661702,0.0012852404935287,Pass
0.9871279851582816,0.0530443885750456,1,0.5361942393015176,0.0230418006438013,Pass
0.9957643079631308,0.0203340935453729,1,0.6848108086629088,0.0172356135520471,Pass
0.99744967733153,0.0129628998384389,1,0.7097865606262249,0.0114673908417768,Pass
0.5243745727130698,0.7711388545192335,0,0.1111201998121217,1.0000000000000002,Fail
0.9987328276889728,0.0068803805560218,1,0.7986782234177329,0.0101378714620718,Pass
0.9998736853653424,0.0007716064780972,1,0.9529064304799184,0.0026472113997363,Pass
0.9998166928060792,0.0011089366934905,1,0.9239765748861452,0.0004992891107515,Pass
0.998793972024076,0.0065760919089155,1,0.8049853009892811,0.0102860815032337,Pass
0.9999886769749806,7.044753071241668e-05,1,0.9951590913384244,0.0007647042895112,Pass
0.999509838828062,0.0028431969831927,1,0.8603496606974497,0.003855369599592,Pass
0.9999579789960396,0.0002613013705741,1,0.9808875975176304,0.0010706510823071,Pass
0.9987678032551428,0.0067071376718214,1,0.7817235608677358,0.007491444345675,Pass
0.9999441397432388,0.0003466421813829,1,0.9768401967347669,0.0016079069962793,Pass
0.9953502626815992,0.0220699688665352,1,0.6471497852581866,0.0150966677143141,Pass
0.999750012769856,0.0014956232950816,1,0.9066072207036152,0.001455836199431,Pass
0.9987821457535002,0.0066349328547384,1,0.7821368306752013,0.0077804821390071,Pass
0.9999011122481662,0.0006078061849523,1,0.9620104675883796,0.0023601881853244,Pass
0.9978999562931236,0.0108881139914082,1,0.729889754528365,0.010166254424679,Pass
0.8671290822335949,0.3390918085145888,1,0.2742811039204418,0.0467855823660994,Pass
0.9952820729087062,0.0223532273836739,1,0.6448112402439695,0.0157144174970605,Pass
0.998673822147484,0.007173234200583,1,0.7955611703955645,0.0105650013186506,Pass
0.9774373629127648,0.0847600386189046,1,0.5163351153810255,0.0299966724199113,Pass
0.9998988476431624,0.0006209561682012,1,0.9605130837138164,0.0022244747420646,Pass
0.995591946360062,0.0210601558666155,1,0.6812803033677853,0.0175801495765595,Pass
0.9898920613768344,0.0432033718539854,1,0.5632861014229928,0.020637412039767,Pass
0.9990396816669902,0.0053314012194981,1,0.8246369464807157,0.0091628453373646,Pass
0.9994567464218612,0.0031328138228948,1,0.8532851723620722,0.0038459099681491,Pass
0.999575009127616,0.002483999963216,1,0.8724573943269016,0.0027564904554724,Pass
0.9998144282010756,0.0011230881917611,1,0.923974548209638,0.0003046776727431,Pass
0.9999871672383116,8.04876261017017e-05,1,0.9945537618045311,0.000821400012721,Pass
0.9996770421641772,0.0019120597132988,1,0.8915595633354967,0.0018569930562422,Pass
0.9959103749858772,0.0197155341364457,1,0.6608223604613597,0.0142267335155005,Pass
0.9847254908720058,0.0612657677432797,1,0.5178586452757545,0.0240230310894674,Pass
0.9908293562256376,0.039756593353295,1,0.609192830721461,0.0229695178685018,Pass
0.995207970000526,0.0226604467516139,1,0.6439334148045023,0.0153013001462303,Pass
0.9363803258162702,0.1947538438557786,0,0.3570631873690241,1.0000000000000002,Fail
0.9999763474588486,0.0001483809732669,1,0.9893571180075768,0.0009414600137244,Pass
0.9997633487771008,0.0014193237614162,1,0.924253970976581,0.004081434794271,Pass
0.9999496754443592,0.0003115579741617,1,0.9792216499718724,0.0015501926948861,Pass
0.99953525272866,0.0027037261563578,1,0.8823359009112706,0.0062887961574668,Pass
0.2238217323070814,0.9507889807917036,1,0.0337551742219772,0.1133836657779636,Pass
0.9998174476744142,0.0011050270431304,1,0.9243875284963614,0.0004102238920284,Pass
0.9997708974604468,0.0013751802423651,1,0.9124403452135984,0.0009261796904904,Pass
0.999802853553278,0.0011900042948848,1,0.919487542043314,0.0009496352795757,Pass
0.9999841477649732,0.0001000149778914,1,0.9926235710913116,0.0007674763270196,Pass
0.997748101946478,0.0115948188577208,1,0.7480407201905915,0.0137385256191294,Pass
0.9999642695654948,0.0002230562053062,1,0.9845885451258526,0.001223360801694,Pass
0.9999179709743062,0.0005049381870727,1,0.9673164838635252,0.0020065885290224,Pass
0.9997220826414756,0.0016569565442396,1,0.8996443338633657,0.001969897397111,Pass
0.9999262745259868,0.0004547732738539,1,0.9702613005738582,0.0018848896042882,Pass
0.9987499380378906,0.0067952959388906,1,0.8018753455536536,0.0104767291955415,Pass
0.999938100796562,0.0003827331286283,1,0.9748415963155084,0.0017525290171959,Pass
0.9999675406616118,0.0002027745991034,1,0.985704140601286,0.0011130346092315,Pass
0.9898755800848624,0.0432631701551302,1,0.5626946319446606,0.0209663229217937,Pass
0.9999738312310668,0.0001628562531523,1,0.9883628143347052,0.0009844946478789,Pass
0.9132010871110507,0.2472063441321306,0,0.3214588240214644,1.0000000000000002,Fail
0.9998594686783736,0.0008563963039505,1,0.948845699912183,0.0028768405268035,Pass
0.964135450554488,0.1236926645628402,0,0.4215506069968152,1.0000000000000002,Fail
0.999887021372587,0.0006921609871989,1,0.9554035492761008,0.0021111088017086,Pass
0.9996818229969628,0.0018850272351408,1,0.9063807881376602,0.0047727492668787,Pass
0.9998360677600008,0.0009946844261562,1,0.9295613868565162,0.0002062110872346,Pass
0.9993768561897816,0.0035642379083528,1,0.8582807531136141,0.0069479382688704,Pass
0.9954384564653588,0.0217027597263862,1,0.6800173692416216,0.018227581879012,Pass
0.9865518948075876,0.0550417553894587,1,0.5685183960361009,0.0255522643527145,Pass
0.9998777113297934,0.0007475170248115,1,0.9541453181418912,0.0025931270561351,Pass
0.9997839818449132,0.0012999064947012,1,0.9153220826904818,0.0009058533735928,Pass
0.9992855171212942,0.0040503849633621,1,0.8309459783759705,0.0048953395348426,Pass
0.9999169644831928,0.0005110981280845,1,0.9668164711390612,0.0019907246743966,Pass
0.9998403453472308,0.0009698777991216,1,0.9306080260866008,0.0002091238077915,Pass
0.99993281671822,0.0004154499040097,1,0.973337017032194,0.0019392585346247,Pass
0.9872492673373752,0.052621744516599,0,0.5617412855796442,1.0000000000000002,Fail
0.9998948216787112,0.0006443274364471,1,0.9603155760734836,0.00250795375232,Pass
0.995064041771394,0.0232558840069371,1,0.6413997384341384,0.0151357490806637,Pass
0.9998020986849436,0.0011950282191942,1,0.9334473642646208,0.0036252944249099,Pass
0.9996873586980836,0.0018535720450736,1,0.8932116480479955,0.001931800291312,Pass
0.9995508533409088,0.0026174657450849,1,0.867567019974287,0.0032700162132452,Pass
0.9999149515009672,0.0005237136441283,1,0.9669676731791668,0.0022075327810396,Pass
0.9840490030328092,0.0635323212999883,1,0.5540218602954053,0.0275138090016681,Pass
0.999641060106894,0.0021148922930766,1,0.8838797909203016,0.0024046319159887,Pass
0.9999340748321108,0.0004073700273515,1,0.9716696546952416,0.0014528076883857,Pass
0.9999768507044052,0.000145244960394,1,0.989465194397933,0.0009082347093066,Pass
0.9998244931122038,0.0010635346229979,1,0.9404258056534937,0.0036037320790214,Pass
0.9994695791835496,0.0030631402667666,1,0.8547388173296333,0.0039313927348206,Pass
0.9816556929779376,0.0713992039280369,1,0.499236742153771,0.0244331750954623,Pass
0.9990824575392852,0.0051116126634216,1,0.8092525749780497,0.0059201496171964,Pass
0.999876201593124,0.0007559613032664,1,0.9532402457744458,0.0025116200057475,Pass
0.999491721988031,0.0029423125864367,1,0.8754570566435462,0.0065315614170633,Pass
0.999755296848198,0.0014658215655262,0,0.9034161120239194,1.0000000000000002,Fail
0.9979037306347966,0.010871118911864,1,0.7292997467438254,0.0105633030260155,Pass
0.9996146397151828,0.0022636703665438,1,0.878774526939737,0.0026930913774079,Pass
0.9999222485615356,0.0004799159865421,1,0.9695025501435316,0.0021007543266081,Pass
0.9994205127418,0.0033292917881755,1,0.8649554656392345,0.0068882925145085,Pass
0.9989414229721024,0.0058328086531761,1,0.8141374604611946,0.0091821345002799,Pass
0.9911299196342004,0.0386378791629349,1,0.5780653811677043,0.0192958741514143,Pass
0.9999219969387568,0.0004816611374228,1,0.9692927371044322,0.0020827253015048,Pass
0.9998257512260946,0.0010556409924016,1,0.9260365521615588,0.0005484887702777,Pass
0.7760938482508315,0.488462236822685,0,0.2093971101549681,1.0000000000000002,Fail
0.9997505160154124,0.0014935073375622,1,0.9223301687136378,0.0044264282817903,Pass
0.998875371992825,0.0061672742187368,1,0.8124855241132682,0.0102140064235445,Pass
0.9999738312310668,0.0001639140633636,1,0.988398753889236,0.0010118194233872,Pass
0.9997784461437926,0.0013328216516342,1,0.92725192756974,0.0038107928174424,Pass
0.9994205127418,0.0033293966253252,1,0.8479220701188726,0.0041820039421762,Pass
0.9998365710055576,0.0009925308823276,1,0.9290400959326288,0.0004228033041867,Pass
0.999824744734982,0.0010620552730578,1,0.9378636763130138,0.0030434728056228,Pass
0.9899227593557752,0.0430912803780643,1,0.5629304043407112,0.0211604530894377,Pass
0.9986677832008076,0.0072032587512187,1,0.7741380932310784,0.0079733446826176,Pass
0.9995833126792966,0.0024385579467356,1,0.8731450197690043,0.0029699848312233,Pass
0.9990547790336826,0.0052535790189353,1,0.8071095374518267,0.0058403611227931,Pass
0.9999708117577284,0.0001823947291415,1,0.9878562142759476,0.0012205450315488,Pass
0.9999441397432388,0.0003466362821865,1,0.9767540220626622,0.0015892725392435,Pass
0.9976567628779908,0.0120162156574735,1,0.7438596114562103,0.0138888196863582,Pass
0.9987997593479752,0.0065470752781434,1,0.7838295307710177,0.0075418385053445,Pass
0.999870917514782,0.0007882184469642,1,0.9521586000415504,0.0027055303433362,Pass
0.9956435290295936,0.0208431490345233,1,0.6844612720525745,0.0179028387718412,Pass
0.9551331424187436,0.1479843234279599,0,0.4324848756142707,1.0000000000000002,Fail
0.9999693020210594,0.000192135819541,1,0.9868878851005431,0.0011837084366217,Pass
0.9962387427114314,0.0183124126025607,1,0.6693121994072526,0.0138935538292253,Pass
0.5760430456119126,0.7248448403442801,1,0.126213385126135,0.0792484825075206,Pass
0.9994446685285072,0.0031987762787631,1,0.8698738969560443,0.0070720697584083,Pass
0.9980692984228532,0.0100937032421256,1,0.7373246040707018,0.0102296974550247,Pass
0.9417298260808518,0.1818670321912211,1,0.3690134871242113,0.036335394107257,Pass
0.9999537014088108,0.0002868560157282,1,0.9811244158693628,0.0015520501926175,Pass
0.9998582105644828,0.0008641195320416,1,0.9357905804684016,1.5977811191530966e-05,Pass
0.9996538928685824,0.0020432858230697,1,0.9014158400386664,0.0051094536276053,Pass
0.9932124755579924,0.0306853172787453,1,0.6068839839419297,0.0174906098563301,Pass
0.9996604350608158,0.0020070613854345,1,0.9042207485702471,0.0053831732988714,Pass
0.996363799232198,0.0177735375177168,1,0.7010481924798875,0.0164989937677268,Pass
0.8778572710050287,0.3189089460971469,1,0.2825395566730407,0.0475613566223046,Pass
0.9855680497448164,0.0584139707428439,0,0.5224316647790485,1.0000000000000002,Fail
0.9997663682504389,0.0014016221266766,1,0.9237141232087736,0.0037825933475734,Pass
0.9998925570737072,0.000658327746738,1,0.9588905839597568,0.0023992113311349,Pass
0.9994889541374712,0.0029571222664911,1,0.8752824012012634,0.0065960779089911,Pass
0.9993041372068814,0.0039516405038537,1,0.8506191364436152,0.0076116928533967,Pass
0.99985015863558,0.0009120929780253,1,0.9469122603259996,0.0031628050570768,Pass
0.9976123514576378,0.0122200393022675,1,0.7162976887207425,0.0112062717159567,Pass
0.97909253754778,0.0795882217896175,0,0.5124211079864676,1.0000000000000002,Fail
0.9992244985975804,0.0043724392936271,1,0.8229690538220683,0.0056685417692713,Pass
0.9969571257431996,0.0151758253164713,1,0.692162568087378,0.0121954606046637,Pass
0.9997942983788192,0.0012401808379481,1,0.9185479508104796,0.0005777858075401,Pass
0.9998711691375606,0.0007861687289944,1,0.9531111629080022,0.0028805401964626,Pass
0.9980340712339052,0.0102594268418863,1,0.7357985159573297,0.0101736014233414,Pass
0.9932856977864492,0.0303983021532593,1,0.6380596879195548,0.0201945829825375,Pass
0.9921556598895424,0.034767124396674,1,0.5905457484098134,0.0189876514571743,Pass
0.9998867697498088,0.0006936994976528,1,0.954956407337143,0.0020331749966313,Pass
0.9983660874897432,0.0086773466080133,1,0.7545037942298243,0.0089662132710603,Pass
0.9999162096148586,0.0005155432569406,1,0.9675805510711706,0.0022183449861731,Pass
0.999845377802794,0.0009409693764686,1,0.9444803080602314,0.0030015149368757,Pass
0.9999698052666156,0.0001889151953352,1,0.9860856185591884,0.0009520894194124,Pass
