time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701376855.338,0.02465005647089142,0.0144408370356914,0.01619070743775556,0.007513195032458343,0.0484739892629859,0.003293725556745419,0.005980080722107774,0.0027634215244054603,0.0033297838746418167,0.09812154237412177,0.0036144157400589284,0.015908729857394298,0.013948537466813545,23143657.82795778,6151923.422032514,895049.9885950906,11055.038103302288,9279893.05649376,21990026.89801623,3312817.087715494,978498.9347204361,185001939.3048718,13213227.166276347,28351905.743740797,375406.5878803118,2664186.530368979,10695.303593100658,2231.949868313505,0,4208356.759808073,156110.21438475486,0,0,22956.908961784295,677.1989124843853,9257817.330210773,1131.0751104565538,10004.957074607566,221.9292383824884,0,1785.559894650804,0,0,0,0,0,0,0,0,0,0,73.9764127941628,0,0,0,0,0,0,0,0.13730887590848487,0.06088838181818181,0.08014792495606061,0.034854305353939394,0.16945284159121216,0.02873783636363636,0.04591734545454545,0.023077,0.026833090909090907,0.6336940545454546,0.03371679747848485,0.06896910569121213,0.08715803636363637
1701376860.338,0.03895259301379532,0.021173545261384163,0.03330437812177136,0.018039099225257333,0.1685765095789716,0.0033195270622819067,0.006104353967412175,0.0026471192993559453,0.0033577111370389633,0.09786778732110127,0.003892575661471592,0.02803770314799526,0.017611434261694002,22772942.414435267,6203270.982159212,909630.4107734512,8573769.905066742,44146800.21393529,14840493.551350357,3352498.4364427705,733318.3425784595,157368972.63595426,13371626.372405622,20936587.459224354,375137.08316881437,2732613.4587607863,24216.52895550453,2550.903029636957,0,4338917.397155639,18192177.025321152,0,0,22263.355794646515,746.723059814413,9368677.639740054,1336.1362812613265,9997.774507340535,1820.3770230732193,0,3601.2748653698213,0,0,17285768.65372639,0,0,0,0,0,0,0,75.84904262805081,0,0,0,0,0,0,0,0.16140000163212118,0.07108790909090909,0.08886851130242424,0.045524593847272726,0.31879416119060605,0.026448872727272726,0.04356312727272727,0.022388791594848485,0.02604834545454545,0.5988089272727273,0.0304814,0.08561481117272729,0.09155132727272727
1701376865.338,0.039952318182648106,0.021191244848770278,0.05569810506631012,0.0341765586798393,0.47322302342290584,0.003243775081896347,0.00585968817127945,0.0024906264193222034,0.00328494211975596,0.09382571155896781,0.003768529791396261,0.029117957589867762,0.017418743659794726,30687799.565384127,4606988.637393305,942925.16170997,8537891.361777585,63709236.38453802,14539185.427841173,3256788.6523815445,689965.8954712984,155358066.62707198,12827698.300988127,28157912.57290162,755574.2968895511,2654077.2507504,24458.866711710893,2375.310342327975,0,8633276.444830457,20205716.91334962,0,0,20947.18667889573,737.1812177168259,8994049.619677259,1347.934987293636,305.15924753212886,1766.8817513525173,0,3637.1939616897116,0,0,17161622.31125162,0,0,0,0,0,0,0,73.62007297302155,0,0,0,0,0,0,0,0.1574945997178788,0.06741670909090909,0.14141025454545456,0.08057434545454545,0.4485896194721212,0.024207145454545453,0.03683798181818182,0.01908201818181818,0.024858163636363634,0.512083,0.029311090909090908,0.08690054914848484,0.0851088909090909
1701376870.338,0.042727042839370274,0.023295642176056678,0.07398453146186441,0.04692987654118929,0.7708930820957334,0.00316087917971144,0.005981473208342579,0.002432658753334776,0.0032884950631584687,0.09139208633681345,0.0029929988874673238,0.031142664824318985,0.01841058558574672,30330251.158429943,6143405.989413385,1230246.3276836157,17141301.909438077,63092715.21810855,14963932.939367555,3391900.599068117,709985.1467301175,158718098.36909556,13103853.290966861,28549950.121451486,730394.2863295408,3299923.9396812334,24149.288714999188,2376.042346457835,0,8676756.646663029,37714204.47899299,75.87854986013598,0,21485.615401254596,753.1211502748819,9189170.54925102,531.6422836587492,294.00997738936934,621694.0056884246,0,4083.8227829744037,0,0,19039253.072099227,0,0,0,0,0,0,0,73.26977085308481,0,0,0,0,0,0,0,0.15976664526575757,0.06906481818181817,0.1810675455678788,0.10864949768363637,1.630162824637879,0.020197945454545455,0.03158701818181818,0.016833890909090907,0.023107854545454547,0.5260990727272727,0.02304649090909091,0.08495127272727272,0.08026567272727272
1701376875.338,0.04801729087987142,0.024819779193513282,0.09039520677868529,0.0575221797432239,1.0378518665788423,0.0030908633068309588,0.005862796398693045,0.002660568446329668,0.003414770949207922,0.08948165787022105,0.003066705423142131,0.0359950143875346,0.01938703678869154,30720897.622265246,6131768.04459567,1256742.3451948331,26181633.21414677,79399879.2772374,14901071.039864227,2637964.597321461,690444.366542803,158456260.36676025,15076637.93041671,27760210.579454083,1154479.7361337529,3341454.1500543673,24535.00858322072,2223.991891696228,0,8839595.531430054,37520136.42185385,75.55940895423268,0,20892.098436514058,1127.8154083374634,9066852.413200043,516.929290015505,155.28680289646283,629914.026821312,0,4522.1168464489965,0,0,34613587.8569327,0,0,0,0,0,0,0,74.22979340340703,0,0,0,0,0,0,0,0.16029914869909087,0.06341834545454546,0.2243746395663636,0.10862066827939393,2.0609500937042426,0.01867423636363636,0.026524745454545452,0.016034618181818183,0.02157750909090909,0.4225864,0.01950790909090909,0.08471185587666667,0.07785827272727272
1701376880.338,0.05303098075077489,0.02740078312262482,0.10705259039257135,0.06897174886942278,1.3550265499035428,0.0030907126923007894,0.005816350353993519,0.002424803591165232,0.0033796667660208656,0.08611743523515097,0.0030128313550664043,0.03954707876181624,0.021265022599392898,38815163.73837295,4649157.556270096,1577559.0121583294,25163059.787059784,111418603.95273906,14602602.454941519,2655906.7122965213,933402.0401877118,160810043.5171386,13201277.553185651,28598959.04151574,1182368.5107701845,3410806.248611831,24794.92100989222,2244.9576147325342,0,12742333.226507138,56387906.18745678,74.04595332357141,0,9722.1648457176,1144.5603576751118,9258576.911116395,532.5903222810439,158.68588253525493,643421.0409417339,0,5163.402513884828,0,0,49418822.39743748,0,0,0,0,0,0,0,75.81254164507293,0,0,0,0,0,0,0,0.11597765454545454,0.06212605454545454,0.26587924041181815,0.13686502419939392,2.682063014509192,0.016119054545454543,0.02597803636363636,0.013995181818181818,0.021552945454545454,0.4107554727272727,0.01745030909090909,0.09229649005181818,0.0685546
1701376885.338,0.059280742717745354,0.02939198735854448,0.12470640272169062,0.08062250723110984,1.642305044168066,0.0032082097438620454,0.005652885931972787,0.0022553045715631758,0.0031739348801151836,0.08388777579610777,0.0033793307565760607,0.04198657555658143,0.022597643306926662,38009384.893386334,4554973.7859905455,1924019.5460161162,33636959.291529775,137746885.89191532,14789140.482249767,2660895.3469387754,928760.1514794616,159329916.6805102,15545980.520080581,20429860.5720755,1121233.3393308995,2724691.300574299,24350.99385616191,2200.2578427159433,0,12778352.806741893,56663470.7425487,74.99221882495102,0,9722.517168276287,756.0403861417207,11220831.020015895,797.0140277016151,150.15847587128692,1280997.4701309253,0,5867.354247242515,0,0,56269950.0062538,0,0,0,0,0,0,0,75.63754547301166,0,0,0,0,0,0,0,0.12850779246696967,0.05879834545454545,0.30737673986090913,0.1651121438393939,2.5202231150095455,0.013448345454545454,0.02585152727272727,0.01104150909090909,0.01584543636363636,0.4069820727272727,0.0145382,0.09352316211666667,0.07049532727272727
1701376890.338,0.0648154928391982,0.03202860235112804,0.13804678344158217,0.0918598523835418,1.889652122106376,0.0036707012739325634,0.005587899010874912,0.002275569788375342,0.0031194153416610575,0.08004645984038664,0.0032477135663723793,0.04535704343193087,0.023920057546556944,38606262.77666735,4559380.965181083,1601125.5929358534,34155829.037520394,140769851.80270496,7482105.543828463,3336892.8721059444,714369.6083474172,130416648.91128959,13200663.054620003,28092483.10588922,1495495.278339151,3326041.287714739,24711.34909137587,2202.032148809204,0,17296152.54667392,59106201.30509278,75.84342480465133,0,9857.006392828276,742.6074659608028,9265558.061209548,672.5534554477122,150.50523608304243,1252614.9848419228,0,6679.497518054585,0,0,58269973.520139016,0,74.6124560540649,0,0,0,0,0,73.91367114190847,0,0,0,0,0,0,0,0.14071017150939394,0.05253763636363636,0.2999866529754545,0.16526139048030303,3.1340443826927884,0.012302454545454544,0.020104745454545454,0.01094014113,0.013929854545454546,0.3087895818181818,0.011118781818181819,0.09017467272727273,0.06197576363636363
1701376895.338,0.0737611354049809,0.034419581854292655,0.15619276046907177,0.10434056758260496,2.2161687918207407,0.004025964339482346,0.00537765092289997,0.001940568456883512,0.00336459022245119,0.07781336707929672,0.0038322373563427063,0.04854827456911714,0.0252803461655047,47231358.61192132,3069282.1522072763,1581200.4654910036,42268408.7082937,147038471.02955645,14654097.331809686,2673209.647088894,727644.1754916793,105885846.80490902,12935541.298887692,27912510.749374617,1078387.6187126276,3284147.2817074694,25196.021239997008,2218.651259366254,0,21407383.742843296,79973608.83156908,74.29576826105094,0,0,1205.8363539347552,9085198.421241479,965.2322082442084,144.07316215265564,1853472.3178146675,0,7395.504197887514,0,0,64776450.82984466,0,74.781370383218,0,0,0,0,0,73.03460941818376,0,0,0,0,0,0,0,0.14081199471575756,0.057279363636363635,0.34332728943363633,0.19615312108909091,3.0979240784300504,0.009769799999999999,0.02060210909090909,0.006419454545454545,0.014748363636363636,0.3116399818181818,0.009536127272727271,0.09614307820636361,0.06461721818181818
1701376900.338,0.07541865054858649,0.036805883980608925,0.17064981425566808,0.11740549930167599,2.519532728704686,0.0037924260646189432,0.005424646467005622,0.0021646022903726745,0.003081799141861068,0.07643581236784512,0.003878926766811573,0.0521570797241477,0.02672448001159274,37651112.39769843,3087115.42022986,1579804.3633252531,42180849.734994985,180383264.8444916,14612830.854951339,1972314.4032626078,676715.9796725013,102881546.36631805,11149243.016656157,34709302.94122951,1447654.65279132,3336926.404260329,24080.340230870945,2231.058336510703,0,21357242.801890846,99621062.75617123,74.0981945801223,0,0,1391.329221417717,9394726.119375302,960.2365967576145,145.23020192529296,1883921.0969623416,0,8031.810011438532,0,0,79669558.32868233,0,73.58832935089201,0,0,0,0,0,74.19348995598384,0,0,0,0,0,0,0,0.14775221247030304,0.05575103636363636,0.34685061205333334,0.19667857925545454,3.822311874412035,0.005491727272727272,0.014717818181818183,0.004615963636363636,0.007337090909090909,0.1979635090909091,0.007732636363636363,0.10369956371666667,0.06071987272727273
