Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6080,0,7,16.89372939504928,1.870984211564064,183.45987983047962,8649.0,19.665022769513435,0.0,7,10,13,16,40,93,120,130,180,180,180
GET,/catalogue,34791,0,10,14.64821465643979,3.2753897830843925,221.517913043499,2795.0,112.52727091679967,0.0,10,13,16,18,25,36,61,85,140,220,220
GET,/category.html,34791,0,8,12.313337266475784,1.8270211294293404,222.45102003216743,11518.0,112.52727091679967,0.0,8,11,13,16,23,37,67,86,150,180,220
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3798,0,8,11.779328222862745,2.096930518746376,159.76874995976686,10364.0,12.284170473455926,0.0,8,11,13,15,23,32,54,79,130,160,160
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3765,0,8,12.20646465214521,2.1435758098959923,175.66030379384756,10364.0,12.177435974871395,0.0,8,11,13,15,24,34,60,85,140,180,180
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3838,0,8,12.475293235966879,1.9206330180168152,183.830501511693,10364.0,12.413545623255356,0.0,8,11,14,16,24,36,67,87,140,180,180
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3774,0,8,12.032558154423336,1.9194865599274635,136.69045362621546,10364.0,12.206545383576268,0.0,8,11,14,16,23,33,59,81,120,140,140
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3832,0,8,11.954294055377547,1.919301226735115,179.18592039495707,10364.0,12.394139350785442,0.0,8,11,14,16,23,32,52,80,130,180,180
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3962,0,8,12.143485890283,1.937100663781166,183.06755553930998,10364.0,12.814608587633591,0.0,8,11,13,15,23,34,63,85,140,180,180
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3839,0,8,12.377493528881617,1.920219510793686,174.72509015351534,10364.0,12.416780002000342,0.0,8,11,14,16,23,36,68,87,130,170,170
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3880,0,8,12.073408284695033,1.8234346061944962,153.55596505105495,10364.0,12.549389530544758,0.0,8,11,14,16,23,35,59,81,130,150,150
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3859,0,8,12.10300719843809,1.9079502671957016,186.64253503084183,10364.0,12.481467576900057,0.0,8,11,13,15,23,34,64,88,140,190,190
GET,/login,6079,0,61,68.35716517728241,10.026098228991032,296.89194820821285,13.0,19.66178839076845,0.0,61,65,68,71,91,130,160,190,290,300,300
,Aggregated,116288,0,9,16.1259251616953,1.8234346061944962,296.89194820821285,7813.993172124381,376.1194354969044,0.0,9,13,16,19,36,61,81,100,180,270,300
