time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,surveyservice_disk,surveyservice-db_disk,transformation-worker_disk,unicloudauth-db_disk,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701156576.486,0.007158544293851911,0.001022125650668241,0.0003424978225368046,0.031573581429826594,0.2823892133365392,0.0017142940521599503,0.001680145453325059,0.0004308929727774259,0,27703370.320286017,20979527.4904736,2773.8487444176,21375447.19648592,14918446.370886791,7320329.30042119,0,0,7958682.103625216,0,0,0,2036749.5117989522,4123.974292282651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02031093799090909,0.007608290909090909,0,0.08665393183636362,0.7386792328575756,0.014918036363636363,0.021902228063636363,0
1701156581.486,0.05457871902767672,0.0009843580389051559,0.00019164604835995782,0.10744078589196324,1.6151471434467335,0.0017259218151894485,0.0016860890511491413,0.00029282296876989404,0,33753913.558719456,21833981.951003883,1687454.905833836,32112412.779040232,15111730.6063576,8099917.433067647,0,0,7273626.166009243,0,0,9029911.509156529,2063716.8481979398,4109.469929212418,0,0,0,0,0,3582562.75898944,0,0,0,0,0,0,0,0.03761966007272727,0.007444712654545454,0,0.10025066969090908,0.9476186991818181,0.0115184,0.014544545454545454,0
1701156586.486,0.06169352488110201,0.0009084295692853891,0.0003930939978245531,0.2045541583092362,1.7742440375027564,0.0016015783497487757,0.0016164343552667738,0.000375924824110405,0,33557445.00361873,20322688.974587165,3023403.980268753,28198384.022321753,12707919.682211457,6386191.415759128,370197.2669462861,0,206.82342248329485,0,139.34342575267902,9920371.246053306,2024262.502040594,4348.274915347304,0,0,0,0,0,3935847.272193259,0,0,0,0,0,0,0,0.043146672727272725,0.005407036363636364,0,0.1888460596121212,1.3403509732999999,0.00956090909090909,0.014231837727272727,0
1701156591.486,0.0942113904374477,0.0009117518735364587,0.00036102733922361414,0.21227814294715966,2.7971944355636387,0.001570864051692753,0.0015736071950018698,0.00040793957251852056,0,29881833.92953496,18605460.02317497,3138220.603165124,31471504.29090909,10628053.87695668,5923977.861532714,404371.32142395293,0,245.56845660384897,0,144.63512400807116,9825931.636363637,2031523.552966873,4380.971783640623,0,0,0,0,0,7339436.218181818,0,0,0,0,0,0,0,0.08233264455454545,0.005530980145454545,0,0.2718595371272727,2.4796418820757573,0.008731472727272727,0.011759327272727273,0
1701156596.486,0.13989625440780765,0.0008394501389625969,0.0003401918110022312,0.3093426190249445,3.6928076162537966,0.0015313829918404283,0.0015686305688700649,0.00026464955804252435,0,28623065.504973978,13932827.983594889,3259876.488040731,34814638.762642145,8474078.114233907,4865721.695834726,402246.0628112539,0,235.21682914481278,0,300.0622687813633,10913886.07253849,2023936.4641885767,4337.5320477092855,0,0,0,0,0,9684063.305010151,0,0,0,0,0,0,0,0.08507982778181818,0.003963418181818182,0,0.2772858711454545,3.2395541530681817,0.007284381818181818,0.010312236363636363,0
1701156601.486,0.1606022532665505,0.0008724925991380685,0.000387693584698791,0.37943759088836637,4.9405452782392025,0.0015002146233531089,0.0014776455095307892,0.00026464955804252435,0,27528667.182149563,12071416.612830602,4862744.068136639,57142472.39360861,9396206.698179625,4798010.55718475,402246.0628112539,0,226.2233513752347,0,373.51133482883773,26476418.28824553,2244869.9989942675,4429.325513196481,0,0,0,0,0,10354523.48932131,0,0,0,0,0,0,0,0.0872915936,0.0030182363636363633,0,0.3676707523181818,3.6505723325969703,0.0063392,0.009367054545454544,0
1701156606.486,0.2084985345833265,0.000842107965115299,0.0002017156200817893,0.4810700744643557,5.3730456323882665,0.0013571577431448884,0.0014518019229352377,0.00038962602379006704,0,36001442.85740082,15699062.959790673,5205925.048694975,55260370.94191295,11116541.093269793,3218361.158181684,397512.4670843549,0,221.88916376243702,0,478.69107908063893,27045063.91032174,2124975.645300271,4451.189862226479,0,0,0,0,0,9810066.094045714,0,0,0,0,0,0,0,0.1292690123181818,0.0029533442818181817,0,0.3692019624909091,4.238733939465909,0.004542309090909091,0.007570163636363636,0
1701156611.486,0.2515767257518263,0.0008355366530154494,0.00031147543648706906,0.5671212567516614,6.444668517444713,0.001415945346635595,0.0013412974995369513,0.00042343926312020125,0,36620390.20627078,13920129.515164856,7064512.908026591,72266082.40651706,12753468.10369939,3237653.1950361175,435463.8125174074,0,225.70394724758,0,568.9453318781625,26964100.94889055,2031818.234780076,4324.3563622893125,0,0,0,0,0,10704206.39730029,0,0,0,0,0,0,0,0.13604058813636363,0.003184377027272727,0,0.3715493306181818,4.562552250640605,0.004444649445454546,0.005863872727272727,0
1701156616.486,0.2631256870699882,0.0007779548295896863,0.00033521009920483484,0.5826971150133613,7.259603405219133,0.0013475481057508847,0.0012705460887053165,0.0003591748427672963,0,33956315.10279164,11242562.404259978,6481331.224664159,72685639.13438806,10606730.989370402,3066871.8945331066,367111.5136268344,0,418.5927679651173,0,595.6626856446893,27026374.831787597,2027867.9385845372,4096.253116233646,0,0,0,0,0,10996184.615384614,0,0,0,0,0,0,0,0.17883871928181816,0.0011952727272727273,0,0.45983575627272727,5.496341455392424,0.002733163636363636,0.0059823533,0
1701156621.486,0.3027134537321975,0.0007159740002059726,0.00035492223543857226,0.714016678544075,8.147205190645101,0.0013264738610077429,0.0012691664673696382,0.0002513609450000001,0,33812597.40171636,12021392.196244368,8130229.111200262,81877993.6041169,9389203.580408325,3165468.7103670686,401298.7733333333,0,416.8108273125064,0,672.2345818592946,27314470.722293697,2244952.3886151058,4378.446932637606,0,0,0,0,0,19291098.54806102,0,0,0,0,0,0,0,0.21930165128181817,0.0014048235545454544,0,0.46611968327272724,5.805836028253246,0.0019363454545454544,0.003017490909090909,0
