accuracy,failures
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
0.265625,141
