accuracy,failures
0.235,153
0.24,152
0.23,154
0.235,153
0.24,152
0.23,154
0.24,152
0.24,152
0.235,153
0.235,153
0.235,153
0.24,152
0.24,152
0.235,153
0.225,155
0.235,153
0.235,153
0.225,155
0.24,152
0.23,154
0.235,153
0.23,154
0.235,153
0.235,153
0.235,153
0.235,153
0.235,153
0.24,152
0.24,152
0.23,154
