time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,rabbitmq_disk,shipping_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701268823.382,0.04986510034754001,0.025673434637090455,0.03718333816776737,0.016093493466052107,0.09651611417151768,0.0023220766406586027,0.00593367186123351,0.0024865182586952363,0.0019509854128440434,0.10023434388170332,0.002150248124851018,0.03851217819653031,0.020446458728999254,30877861.203585148,10862118.602125654,1244676.9593318433,8568599.611203112,7095145.51307556,14748757.999082148,4609578.854625551,1012744.5171821007,104803713.17431194,15665443.97616626,32491347.796585303,2428249.0158915296,2863310.445580716,14085.385037497714,3208.488365882751,0,147.45482036143713,3416271.711216407,0,0,0,5937.321100917432,13251580.874872841,0,383160.22743840213,4188.750913075237,0,5541.934450161116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08685099614848485,0.06747917964242424,0.11045913297575757,0.04754686309545454,0.20646432643333335,0.011221545454545455,0.02539734545454545,0.02060651842727273,0.015120872727272727,0.7687154363636363,0.013673981818181817,0.07818487272727273,0.08231972596060606
1701268828.382,0.059079705160060184,0.029788962875941016,0.07503675313217502,0.039356335729293354,0.3513602476568528,0.0022994030222580363,0.00572040071013796,0.00259173523941504,0.0019215926001182122,0.09638719015232933,0.002209938938229877,0.04525419611748074,0.022388674617494164,30417125.202549428,8277876.229034124,1309079.0230144812,8783775.295808913,42891753.23144976,21913883.037532732,3981923.4382512853,1063472.2293133002,79139069.01137875,18256810.64452763,25743894.513158612,2484831.447290053,2828120.092378753,14085.484858305428,3257.374204742626,0,4483118.72903535,21094091.840249453,0,0,0,6128.565095315502,13515843.593639968,0,388802.85884455027,4138.568129330254,0,7032.967032967033,0,0,16585195.399706312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10178965818636364,0.07344198181818182,0.1947347980878788,0.051754277621212125,0.3486562670863636,0.00987641818181818,0.023152236363636364,0.020219054545454543,0.013340145454545455,0.6944890181818182,0.012328854545454546,0.08127411949999999,0.08711243787121213
1701268833.382,0.06000811757617212,0.030217353191106935,0.1118781864031108,0.05900014674482277,0.6887297519628968,0.0022688933689963687,0.005705052736263937,0.0026074876465816085,0.0018587793162014382,0.09327653833854226,0.0021557446139534677,0.04570056783947108,0.02254236633127765,30386561.818770465,10948612.405880244,1321775.2261909088,17502288.30782235,60406024.19147648,22225606.935349993,3929098.520099998,861250.534700199,79092392.85186827,15669082.927538339,26370771.944186047,2433264.3648779416,2123113.274910743,14071.297528688085,3965.2922194334888,0,4470744.749269583,24902985.940181863,0,0,0,6124.944616747896,11364323.570026893,0,381412.8430316419,4136.030870208085,0,7196.271064897814,0,0,16450487.958884465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1070812861878788,0.07018872732424242,0.19186288205757576,0.05472026964090909,0.4842188236727273,0.009278545454545454,0.023131018181818182,0.017832072727272726,0.010790872727272726,0.6736103090909091,0.011730981818181817,0.08167338515303031,0.08856778181818181
1701268838.382,0.06631230618420672,0.03221918517845377,0.1502130280764741,0.08374943637612503,0.9856974672292637,0.0022161324710521573,0.005593131668579149,0.0025725273850124336,0.0018455983097425217,0.09009908368568455,0.002208687864497055,0.04888751367682137,0.024039645033476845,30983897.0032645,8332681.834702334,1589030.1329754787,16782642.03314606,65699995.33969654,14531612.156295223,3921649.745915524,861032.1319937322,80639344.67700648,15785415.554701371,19138603.499172006,2021175.48303061,2157960.4879390993,14347.944100062357,4019.4809914952393,0,8569505.204388948,37302843.925622076,0,0,0,5088.3903026652615,9547736.789120128,0,15190.679499240176,4282.711180409062,0,7890.092316638803,0,0,26555074.776313268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10914512769242424,0.07118116363636363,0.27610704805757574,0.10478056872727272,1.378611460807576,0.007647,0.017348418181818183,0.016350524684848485,0.009159327272727273,0.581871,0.010428345454545454,0.08661303425151515,0.08191939999999999
1701268843.382,0.07278722908341248,0.03556838725276474,0.190484635287743,0.10906799471431704,1.2657937775253516,0.002205550914028159,0.005521661238970277,0.002479959243945671,0.0017963963075594534,0.08548140573822997,0.0020872625558240486,0.05497604429034584,0.02602490043369968,30573240.800679892,11116193.13554392,1597614.7122578842,17428526.446704224,88004324.3996559,14640995.862722583,3912754.9531520065,833877.5349478244,77089309.98866357,15778567.565094871,25943057.61768797,1622317.002881844,2169591.141459814,14294.486736705061,4095.4043048283884,0,8899638.013022168,42412828.61400893,0,0,0,4864.5205405502675,11449328.429488936,0,15123.919308357346,4308.7939466642065,0,9009.889470622455,0,0,33129046.635464605,0,74.52014918584555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11559366774999999,0.0680544235030303,0.2778163014227273,0.15357397319090907,1.7082784216431817,0.005852327272727272,0.012814836363636364,0.013298490909090908,0.008400740486363637,0.48661512727272727,0.008633672727272728,0.08989436075909091,0.07710582552727273
1701268848.382,0.08518371640429707,0.038716431841500545,0.23279913053029058,0.1320301462615053,1.555239197585859,0.0021632375422213127,0.005365418835465387,0.002524558926423977,0.0017805716175156817,0.08005603398728935,0.002079252955956314,0.06143974630113939,0.02874796198313261,30844289.88891118,10816033.96426676,1351427.9178693972,25735956.625898372,96325593.30018683,14668189.97534922,3950628.436994559,637140.6289858242,76567600.50044683,13621793.7183384,19638749.039314218,2059049.2145064834,2188503.788654516,16811.076047500042,3985.140633292057,0,13146642.36179909,53024027.49452508,0,0,0,4831.742627345844,11529313.806760617,0,15356.535415790342,4346.657233816767,0,9999.080134441889,0,0,47656415.39700148,0,75.28304661079252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11878221035303033,0.06813645454545454,0.2702692063530303,0.15739433806212122,2.35050246980101,0.006094363636363636,0.012682636363636363,0.012574861906060606,0.0071908909090909095,0.4853474545454545,0.00829761236818182,0.08896534545454544,0.07485674545454546
1701268853.382,0.09380704135310537,0.04326876943414347,0.27087752711802354,0.15703795293110845,1.841618134204595,0.0021516400168989057,0.005279191632013756,0.0025365367337303766,0.0017649878496017908,0.07729605881056056,0.002069718066870528,0.06632892129462017,0.031341334848866094,31369969.52734013,8432273.197958358,1384395.5352241534,25480599.058622167,101072266.22384858,14753860.157584442,3934978.2556925383,632711.2144102266,52902354.954621226,13585830.494773008,26123230.1397132,2035617.9856636014,2112407.1451676674,17158.40593141798,4286.564095031762,0,13012949.935815148,56876341.52149737,0,0,0,5007.149472124467,11498811.295449117,0,15199.478676417348,4416.4899543543115,0,11355.63470789116,0,0,48762531.99074659,0,75.03343164373774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13814907169242424,0.07196021338181817,0.35761732701818183,0.2081548206848485,2.3696638539227277,0.005966545454545454,0.008500109090909092,0.009932327272727273,0.0074788727272727265,0.39550712727272724,0.0069505999999999995,0.0934305623939394,0.06667461818181818
1701268858.382,0.10276876715972748,0.0476048129195406,0.3123198056487739,0.17594966885866917,2.1664268388906827,0.002136049663053738,0.005274219063636853,0.002585818547791391,0.001750334284159338,0.07304764155213624,0.002195043874396589,0.07177123396111135,0.033231158471425055,30419088.76866946,11139471.794218771,1716431.0773305276,34047428.17319205,100764970.06424533,14710436.566070903,3922278.861446774,428948.4414241395,53600357.31041342,13492749.858548248,19216553.8984399,2033572.799482443,1414354.020000722,17962.65209655098,4619.744956431573,0,17389317.274530478,56203715.33687571,0,0,0,5073.207348884343,11419742.795086605,0,15089.674010710565,4436.261236867757,0,12816.066653326301,0,0,49041489.71635773,0,74.87980110052833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13918920185151515,0.07157830909090908,0.44155592786363634,0.25667005759393935,3.0133379058003036,0.0042024181818181815,0.008275854545454545,0.008588127272727272,0.006484672727272727,0.2980952727272727,0.005595272727272727,0.0938819972,0.066757
1701268863.382,0.11399875627648556,0.05239446890032829,0.35036172796515963,0.19960895021375608,2.4334728796085185,0.0020902919061956448,0.005254441102350866,0.002433033790664515,0.0016789535604857706,0.0689017474971987,0.002144214212660327,0.07926403539177264,0.03640391129793895,30135961.539831206,8615668.619560132,1727919.5320614444,42953804.859570324,141976934.64010823,21990276.19308331,3217137.6318536922,215080.00518432114,52714925.76322492,13576187.071768403,19414145.304452647,1669335.7657575484,726419.732967908,17868.309533136286,6746.803930744034,0,17553905.730829593,78293873.28269291,0,0,0,5821.403521724686,11489776.961369608,0,15318.43473501779,4702.72772726431,0,14260.290126345344,0,0,50729661.75384901,0,73.73006444180437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14220509260454547,0.0677171398530303,0.5158692532545455,0.3035220061590909,3.017102755776515,0.004926909090909091,0.008287963636363636,0.006531545454545454,0.005945904501515152,0.21543692727272729,0.0035181272727272724,0.09740636473939393,0.062225818181818174
1701268868.382,0.12652198738658998,0.05542435598227593,0.3778616945915016,0.2255634431911665,2.76776358728434,0.0020443235709182513,0.005022322140969505,0.0023929466421181763,0.0016699070405307595,0.06435653445208629,0.002035929617365592,0.08504889873914348,0.039075076031354634,23436510.14236188,8393225.887630615,1719877.5218200032,43534292.682035066,170918921.63582662,22083778.091380607,3232923.288563878,203686.7613536735,26466222.13161845,15806691.242549289,26072290.802060343,2033207.8540474027,3090.1262282412686,18505.569078704728,6722.468406367964,0,17790467.30407122,98325506.11642908,0,0,0,5845.030486109825,9559962.585969739,0,14974.765038432046,4748.242740956095,0,15386.98324124223,0,0,59217196.0827879,0,74.14111428881729,0,0,0,0,0,75.3689323961285,0,0,0,0,0,0,0,0,0.16106069839242423,0.06996703087727273,0.5211218701196969,0.30580161103333336,3.673758095001948,0.0036900545454545456,0.00816730909090909,0.005169,0.003327181818181818,0.12893821818181816,0.004018762393939394,0.10969621454090908,0.06593143636363635
