Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10987,0,130.0,136.69519231262151,2.828182652592659,1208.8879784569144,8649.0,35.56569378179328,0.0,130,160,190,200,250,280,330,500,1100,1200,1200
GET,/catalogue,62879,0,130.0,139.1541491259934,4.463246092200279,534.9169513210654,2795.0,203.54375710433965,0.0,130,180,200,210,250,290,330,360,440,500,530
GET,/category.html,62890,0,130.0,133.00184898247556,2.262481488287449,503.41720692813396,11518.0,203.57936488003816,0.0,130,170,190,200,240,280,310,340,440,500,500
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,7033,0,130.0,137.67791785682212,3.2137706875801086,504.9978569149971,10364.0,22.76631695343152,0.0,130,170,190,210,250,280,320,350,440,500,500
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6914,0,140.0,139.13522660233875,2.3848088458180428,498.8679951056838,10364.0,22.381105561783812,0.0,140,170,190,210,250,280,320,350,440,500,500
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6880,0,130.0,137.39733333323085,2.7382709085941315,474.07794930040836,10364.0,22.27104516417018,0.0,130,170,190,210,240,280,310,340,450,470,470
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6821,0,140.0,137.6751866683161,2.295752987265587,501.51030998677015,10364.0,22.080058003605348,0.0,140,170,190,210,250,280,310,340,460,500,500
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6872,0,140.0,139.62857061072782,2.1002870053052902,473.1875918805599,10364.0,22.245148600025797,0.0,140,170,200,210,250,280,320,340,440,470,470
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6978,0,140.0,137.99146046690103,2.395886927843094,505.85258193314075,10364.0,22.58827807493888,0.0,140,170,190,210,250,280,320,340,430,510,510
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6911,0,130.0,134.57723557822393,2.5374209508299828,472.34341874718666,10364.0,22.371394350229668,0.0,130,170,190,200,240,280,310,340,430,470,470
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,7129,0,140.0,138.23863077618213,2.592983655631542,502.72937398403883,10364.0,23.07707572316413,0.0,140,170,190,210,250,280,310,340,450,500,500
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6887,0,140.0,139.0458829097825,2.620946615934372,498.59101325273514,10364.0,22.293704657796514,0.0,140,170,190,210,250,290,320,350,450,500,500
GET,/login,10987,0,180.0,189.3987428448478,18.155351281166077,608.1952406093478,13.0,35.56569378179328,0.0,180,220,250,260,300,340,390,430,550,590,610
,Aggregated,210168,0,130.0,139.44752466335643,2.1002870053052902,1208.8879784569144,7814.0150688972635,680.3286366371102,0.0,130,170,200,210,250,290,330,360,490,930,1200
