time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701198881.2819998,0.0070867110315166,29.864593565425576,5.255583468062768,0.0128571050607466,0.1573733627636966,0.1858597717256133,0.1898731293650316,0.0367810905761783,0.0,31527238.31199013,20882395.250417765,0.0,20991746.05569717,7733340.477840959,6750327.562803253,742197.1188966698,0.0,14206322.723384785,695213.830782402,0.0,0.0,2869.589844893552,1226624.9362203025,0.0,0.0,0.0,11219.006669109927,0.0,0.0,0.0,0.0,0.0,0.01125239740404,3.466899997926767,0.3439160754908835,0.0004231705873736,0.0642214697696967,0.0702938083232319,0.0657962154171715,0.0039952360959595,0.002250479480808,0.6933799995853535,0.0687832150981767,8.463411747473333e-05,0.0128442939539393,0.0140587616646463,0.0131592430834343,0.0007990472191919
1701198911.2819998,0.0072915933803716,84.44708934274799,11.95971130407504,0.0133000692082699,0.1584421489617466,0.1912415399380483,0.2012651319896016,0.0384693961253133,0.0,50789010.48954818,14225899.57239206,0.0,23574452.05234677,7754104.31909167,4448598.962725424,394666.5328865108,0.0,35886154.120067656,644432.9161577147,0.0,0.0,2307.978708917444,1480964.463945398,0.0,0.0,0.0,13686.910359221942,0.0,0.0,0.0,0.0,0.0,0.0,7.489850904979293,0.8477756951808634,0.0025390235242419,0.0259040443313128,0.0295758787878785,0.0234593181818179,0.0047942833151514,0.0,1.4979701809958583,0.1695551390361726,0.0005078047048484,0.0051808088662625,0.0059151757575757,0.0046918636363635,0.0009588566630303
1701198941.2819998,0.0072302943036083,102.10285961556433,13.093691969066144,0.0150239396689449,0.14838663888842,0.1937910094959683,0.20212037771046,0.0378474702191416,0.0,49109864.763462335,16560651.045860631,0.0,14029100.964554554,9594660.221134031,2074358.167139584,400549.579584494,0.0,39608936.75907532,618.1678023511328,0.0,0.0,993.2920031941028,1477.74101506475,0.0,0.0,0.0,13195.332802243342,0.0,0.0,0.0,0.0,0.0,0.0,8.095095393939394,1.060212650552525,0.0020983864191915,0.0108310982343431,0.0174735093752522,0.0130574545454542,0.0,0.0,1.6190190787878789,0.212042530110505,0.0004196772838383,0.0021662196468686,0.0034947018750504,0.0026114909090908,0.0
1701198971.2819998,0.0073504271633633,101.3093976213881,13.119866303095804,0.0145613696145333,0.1555369373654333,0.1988610855839149,0.2023641589511583,0.0404844632940166,0.0,40291114.47542459,19595576.79298905,0.0,1171908.0184832837,7001235.419483773,4169166.2990090265,134596.16988352258,0.0,30777394.681999654,269161.0139657421,0.0,0.0,1090.2220497862288,1091.5971154150864,0.0,0.0,0.0,13500.844869088804,0.0,0.0,0.0,0.0,0.0,0.0007959923464645,7.782958924242425,1.0804443426187371,0.0024342244181815,0.0110202308833331,0.016163082483333,0.0147658165045451,0.0,0.0001591984692929,1.556591784848485,0.2160888685237474,0.0004868448836363,0.0022040461766666,0.0032326164966666,0.002953163300909,0.0
1701199001.2819998,0.0073244752776116,101.26865204244277,12.98432679222084,0.0146561237798449,0.1760799676984699,0.1961220129767116,0.197222294256125,0.0382857698611216,0.0,40194631.8465814,21697297.356876004,0.0,3525515.579871562,9560883.550865944,6499763.434558272,74.51739787767697,0.0,29418506.390041888,817504.6197020857,0.0,0.0,1236.585987678182,86.83821751000586,0.0,0.0,0.0,11962.088112440651,0.0,0.0,0.0,0.0,0.0,0.0023879770393935,8.229739242424243,1.0455116462485856,0.0016228162787876,0.0125014658237371,0.013920636363636,0.0139149090909089,0.0,0.0004775954078787,1.6459478484848484,0.209102329249717,0.0003245632557575,0.0025002931647474,0.0027841272727272,0.0027829818181817,0.0
1701199031.2819998,0.0072547627071849,101.30246950612286,13.055679767931176,0.0130438422145466,0.1668674396116199,0.1964600805760249,0.1986530872159166,0.0409225835240383,0.0,22355279.57333933,21453213.449896768,0.0,11740864.847055288,11063060.565348152,4140732.241860325,24.972353108276803,0.0,14070154.970496794,400351.9973793133,0.0,0.0,978.7210258165164,1124.499246886883,0.0,0.0,0.0,12964.96022654076,0.0,0.0,0.0,0.0,0.0,0.0011939885196967,7.182908454545454,1.1196709375595957,0.0,0.0150469515833331,0.0170852878787875,0.0195497050964642,0.0,0.0002387977039393,1.436581690909091,0.2239341875119191,0.0,0.0030093903166666,0.0034170575757575,0.0039099410192928,0.0
1701199061.2819998,0.0073458867963966,103.37765163078043,13.15938744496277,0.0136186379547983,0.1551424123299366,0.2001221778191016,0.2022975639952799,0.0386304533011866,0.0,15009236.916853383,23718659.57261656,0.0,9402008.625210844,7794960.749075989,1568004.5854517624,0.0,0.0,7745585.0995903155,0.0,0.0,0.0,1470.53570637984,3195.5461885895365,0.0,0.0,0.0,9472.098265610282,0.0,0.0,0.0,0.0,0.0,0.0,7.114534575757575,1.1010215275946968,0.0007655567626261,0.0195834315484845,0.0210737352015148,0.0208650655318178,0.0004103712363635,0.0,1.4229069151515148,0.2202043055189393,0.0001531113525252,0.0039166863096969,0.0042147470403029,0.0041730131063635,8.207424727271668e-05
1701199091.2819998,0.00724134897133,103.19608571586024,13.34130834559319,0.0130707287207799,0.15622660597507,0.1968736300181116,0.2015364135153766,0.0381665715716933,0.0,22222074.29320248,29394522.85835487,0.0,2354841.749978027,4827834.107254208,2649589.4095799145,133017.46530865115,0.0,2557959.1860509934,0.0,0.0,0.0,2585.754260334185,2947.3088172577013,0.0,0.0,0.0,12750.507922845742,0.0,0.0,0.0,0.0,0.0,0.0,7.595530939393939,1.1042434327501511,0.0022966702878785,0.0197823852565653,0.0174863849520199,0.0181651198868683,0.0040369577373735,0.0,1.519106187878788,0.2208486865500303,0.0004593340575756,0.003956477051313,0.0034972769904039,0.0036330239773736,0.0008073915474747
1701199121.2819998,0.0075215946700183,104.54330780187776,13.510505831833743,0.0140926368662366,0.1643359862599583,0.1937478603771749,0.1960005864413116,0.0398118878893266,0.0,28362345.390458863,23647303.527634077,0.0,7028797.771788214,7366042.6499122465,5732994.220091789,394802.2646233009,0.0,24477.432049126917,0.0,0.0,0.0,2671.460741374953,1388.9219542413475,0.0,0.0,0.0,12895.251138333597,0.0,0.0,0.0,0.0,0.0,0.0015071836888886,8.282469590909091,1.1524499560272723,0.0015442240207069,0.015671139273232,0.0163668505348482,0.0205818297868683,0.0040035804242421,0.0003014367377777,1.656493918181818,0.2304899912054545,0.0003088448041413,0.0031342278546464,0.0032733701069696,0.0041163659573736,0.0008007160848484
1701199151.2819998,0.0074759599703399,106.7474100526827,13.6148833531994,0.0137430484541999,0.1715935191461866,0.1902061919525933,0.1899882564652766,0.0428720685451066,0.0,33101637.378476664,20529356.59408916,0.0,4708424.264329695,10031440.236928904,4612448.352751456,133735.80255465012,0.0,6483229.40866262,30705.6279403172,0.0,0.0,1720.0092871939062,1752.492685480907,0.0,0.0,0.0,11938.440026785502,0.0,0.0,0.0,0.0,0.0,0.002260775533333,8.121013151515152,1.1230473823458078,0.0023753332606059,0.0129220512797976,0.0155206161767673,0.0216938122575754,0.0003936825797979,0.0004521551066666,1.6242026303030304,0.2246094764691615,0.0004750666521212,0.0025844102559595,0.0031041232353534,0.004338762451515,7.873651595958333e-05
