Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701158301,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701158302,100,,Aggregated,0.000000,0.000000,830,830,830,830,840,840,840,850,850,850,850,100,0,830.0,815.3243756759912,757.2091463953257,845.0359301641583,36.0
1701158303,200,,Aggregated,0.000000,0.000000,810,820,830,830,830,840,840,840,850,850,850,232,0,810.0,705.80621644983,39.500586688518524,847.6386591792107,33.51724137931034
1701158304,300,,Aggregated,0.000000,0.000000,790,810,820,820,830,840,840,840,850,850,850,386,0,790.0,640.4562031010581,12.602527625858784,847.6386591792107,32.082901554404145
1701158305,400,,Aggregated,50.000000,0.000000,790,820,830,840,890,900,910,910,910,910,910,538,0,790.0,627.7761684270181,12.602527625858784,914.6625995635986,31.516728624535315
1701158306,500,,Aggregated,77.333333,0.000000,780,810,820,830,880,900,910,990,1000,1000,1000,742,0,780.0,576.6873166248745,12.602527625858784,1045.7202512770891,29.71698113207547
1701158307,600,,Aggregated,104.750000,0.000000,780,810,830,850,910,1200,1200,1200,1500,1500,1500,1031,0,780.0,585.9395711855271,12.602527625858784,1463.9668809249997,29.627546071774976
1701158308,700,,Aggregated,126.200000,0.000000,720,800,830,860,960,1200,1200,1400,1500,1500,1500,1314,0,720.0,573.340396451391,12.602527625858784,1463.9668809249997,29.328767123287673
1701158309,800,,Aggregated,140.833333,0.000000,710,800,830,880,1100,1200,1300,1300,1500,1500,1500,1638,0,710.0,558.0893050519902,12.602527625858784,1463.9668809249997,28.736263736263737
1701158310,900,,Aggregated,157.428571,0.000000,720,810,880,910,1200,1400,1500,1600,1800,1800,1800,1909,0,720.0,585.7555768113523,9.999463334679604,1769.098524004221,28.579360921948663
1701158311,1000,,Aggregated,173.000000,0.000000,690,820,900,1100,1300,1500,1700,1800,2000,2000,2000,2245,0,690.0,606.7817844106154,9.999463334679604,1982.176843099296,28.198663697104678
1701158312,1000,,Aggregated,188.444444,0.000000,710,830,990,1200,1500,1800,2000,2000,2100,2200,2200,2524,0,710.0,655.1480157036635,9.886129759252071,2151.8345437943935,28.155309033280506
1701158313,1000,,Aggregated,200.800000,0.000000,700,850,1200,1300,1800,2100,2400,2500,2600,2600,2600,2809,0,700.0,706.2471766573874,9.886129759252071,2592.6452139392495,27.996440014239944
1701158314,1000,,Aggregated,231.100000,0.000000,690,880,1200,1400,2000,2500,2500,2600,2700,2700,2700,3151,0,690.0,767.5248654840041,9.26332175731659,2692.948639392853,27.854014598540147
1701158315,1000,,Aggregated,251.200000,0.000000,700,900,1300,1600,2500,2600,2700,2700,2800,2800,2800,3439,0,700.0,821.196578344204,9.26332175731659,2805.4883973672986,27.819133469031694
1701158316,1000,,Aggregated,265.800000,0.000000,700,920,1400,1800,2500,2700,2700,2800,2800,2800,2800,3745,0,700.0,865.1230804952924,9.26332175731659,2822.1476254984736,27.742590120160212
1701158317,1000,,Aggregated,280.700000,0.000000,720,1100,1500,2000,2600,2700,2700,2800,2800,2800,2800,4017,0,720.0,908.2317190877268,9.26332175731659,2822.1476254984736,27.750560119492157
1701158318,1000,,Aggregated,287.600000,0.000000,710,1200,1700,2200,2600,2700,2700,2800,2800,2800,2800,4346,0,700.0,933.101585267512,9.26332175731659,2822.1476254984736,27.65025310630465
1701158319,1000,,Aggregated,296.400000,0.000000,710,1200,1900,2500,2700,2700,2700,2800,2800,2900,2900,4617,0,710.0,958.916524631101,8.890674449503422,2850.675375200808,27.614035087719298
1701158320,1000,,Aggregated,299.900000,0.000000,720,1200,2000,2500,2700,2700,2700,2800,2800,2900,2900,4937,0,720.0,989.0699248562111,8.890674449503422,2875.9422628208995,27.599756937411385
