time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701298914.219,0.007292291724415425,0.007987637561628229,0.0062543124977523495,0.0029327856695701687,0.015893266707965887,0.002547709382446767,0.006084740836992565,0.002376791045624149,0.005075559695968519,0.10262493742034164,0.00366904476198981,0.005384056513979771,0.009167219665119054,37604306.659858495,7108036.2896574475,870390.7930228376,439.57144645763657,8645676.554187013,29716864.75901945,3953287.8573348867,855644.4006742296,104492480.74527434,11056858.235315539,19508841.58256676,1354331.5126277648,4083196.72430812,0,300.28775132420594,0,586.0952619435154,1935009.9846949934,75.66549055105018,0,310.2971534630026,8947.913845709438,9327979.607443284,6416274.073412522,7383.772285616426,0,0,450.4316269863089,0,0,0,0,0,0,0,0,0,0,74.8729572624575,0,0,0,0,0,0,0,0.032606672727272724,0.035616381818181816,0.04798164130060606,0.01847441991272727,0.08074909575878786,0.016377563636363637,0.038844363636363635,0.021532799999999998,0.048054621740606054,0.7138918545454545,0.031163254545454544,0.045015628809696964,0.049162199999999996
1701298919.219,0.010160339470138809,0.009325188020505743,0.010059096476126933,0.005260292217327474,0.17923160655083234,0.002552832862574335,0.006285290096692852,0.002425664331345424,0.005044842030649945,0.10136112824262813,0.003638238392808219,0.007610543775576125,0.00980760660176075,29635985.41535698,9297872.11080133,852355.9709096019,2405.873715124816,42427310.89548872,36405230.20097773,4001184.841173376,872039.3723582885,103860641.5676704,11106172.099230362,19956558.606954265,1353644.3391485391,4005080.59455292,0,663.0812123392391,0,601.468428781204,18695949.592959683,74.1625927937715,0,316.2140775481057,8893.801816028426,9368211.9156871,6563523.981801239,14997.200086151195,0,0,736.7569025991545,0,0,16718367.471915662,0,0,0,0,0,0,0,73.44055367292418,0,0,0,0,0,0,0,0.0387153437260606,0.03626465454545454,0.05673236363636363,0.02866262018060606,0.13315054178060606,0.015092163636363636,0.040015472727272725,0.02153503636363636,0.045581680367272726,0.7213192545454545,0.029608126841212116,0.05038198028363636,0.04723745454545454
1701298924.219,0.010448668901988386,0.009379109476440875,0.014040965640904788,0.0078637937901578,0.4441320202779016,0.002535189821816863,0.006133487672173822,0.0026896581366369944,0.004962518532404925,0.09758147827198832,0.0035784855227448576,0.007919026062707852,0.009790926449787843,29744049.89814865,7058596.301078397,881428.9905996993,2467.2897196261683,70840844.19375467,37085217.545283504,3984644.9513755837,815974.8613945424,129162946.6166756,13310110.804639691,19617498.22965905,1694500.1608809123,4720657.454756465,0,670.3886231791812,0,598.1308411214953,36962186.49932765,75.55244032906629,0,295.8842757300489,8775.575790037494,11227431.9115901,6456174.697604198,14936.612920524829,0,0,744.8762479768681,0,0,28331185.138383385,0,0,0,0,0,0,0,74.27555942407427,0,0,0,0,0,0,0,0.040555680409696974,0.03572769090909091,0.06573413130787878,0.036629792555151516,0.16576794053212118,0.014692072727272727,0.038815163636363635,0.020661668856969698,0.044291,0.7020812181818181,0.02713112727272727,0.052222316967272725,0.044597563636363635
1701298929.219,0.011195437476086577,0.009703102322179783,0.01734237739950552,0.009847011761942647,0.6960707027726634,0.0025039173441247066,0.0063223425086473715,0.0026747654565416985,0.004912594062855269,0.09817231866302326,0.0035679520334641873,0.00817373610430175,0.010050327338393296,37574267.878942475,9225862.31005208,858290.9033536104,12432.752764327528,72108570.30451295,28803140.06374673,3348683.1967959222,1014655.555355568,106129569.54783821,13185415.298865343,20113400.187959537,1720630.8946632529,4095474.351923148,0,657.4873368053079,0,592.0358459203585,49996995.55250925,73.34455466819468,0,294.89371658957145,9012.431698998864,11122182.884236053,6619402.288683731,16809.137295491273,0,0,949.7039309410003,0,0,33431097.975706536,0,0,0,0,0,0,0,75.09258240750927,0,0,0,0,0,0,0,0.040723,0.032135399999999995,0.0665533447490909,0.041649022573333326,1.8946770220436366,0.013280672727272725,0.0332394909090909,0.016036272727272725,0.04179737365333333,0.6146983636363637,0.023666436363636363,0.047738090909090904,0.04164718181818182
1701298934.219,0.01246102840784438,0.010120514911110242,0.01994471925509482,0.011958634499418813,0.9585777459537462,0.002491333303451698,0.00621456291959826,0.0025759397825176273,0.004900642500185095,0.09306076952258771,0.003636957485537178,0.00895746403459362,0.010364881270292963,30182338.186873488,9326667.772528939,1141367.8144764581,8571201.39494333,75617144.47429273,28839805.64769162,3946479.904040675,1024578.2044042915,107140634.04160805,11136856.22651883,13106506.100528052,1719324.2609785788,4746987.705665609,0,664.6713064801124,0,595.1758209822726,55544957.26488131,73.43792021515016,0,298.42807963425076,9097.50499740875,9394639.34756712,6473860.616000145,16818.910227293374,0,0,1033.9331434135083,0,0,33404172.918938532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03969862114787879,0.03129201818181818,0.06936212727272727,0.041661328127272725,2.132577080449697,0.013260327272727272,0.03302678181818181,0.016129634478787878,0.040781872727272725,0.5276998363636363,0.02203378324848485,0.04741333943393939,0.040161890909090905
1701298939.219,0.01338823428030784,0.010794962723883798,0.022399005954367467,0.014028088218010885,1.2080074443187208,0.0033953935179349697,0.006442504241539725,0.002550166159606838,0.004885517892791112,0.09077429590341138,0.0035622827679538,0.009440881592426403,0.01077676182999462,37533335.61431925,7059613.7103373045,1148301.6176909702,17316310.85647128,88417046.18598144,36218906.011854365,4021201.2040499863,813758.2314713135,133743712.53234752,13343780.73357517,19682307.325875137,1342062.5242855628,4025700.487276664,0,670.3154832257479,0,601.7335096224475,64560663.55084134,7122820.545156467,0,368.6835046535491,9085.39741219963,11254957.311934337,6481687.188740527,16349.853403511252,0,0,1191.6719701791073,0,0,36930629.53746274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04351272727272727,0.026405163636363634,0.06576356870181818,0.039770990610909086,2.1523674572395963,0.014879272727272725,0.029336381818181816,0.015480472727272727,0.037937425307878796,0.46288139999999994,0.022471254545454542,0.045488649557575755,0.036008036363636364
1701298944.219,0.014244534967477566,0.011197266046545844,0.0264693866858132,0.01595586789888561,1.411478341391584,0.0033889586343104523,0.0062955284726793955,0.0024856383754373636,0.00478318623719963,0.0885397836816323,0.003599034191971077,0.010615317369002272,0.010906421725180764,37897520.855536364,7194032.611918175,1206599.9484517102,17089119.144695118,109667856.12771787,36764751.60470348,3359103.5037670983,827574.0377745618,133023272.25929807,11142460.708584849,19326870.708287563,1024693.0502618173,3430301.8144269064,0,683.0714497479989,0,593.7845429011508,77141474.67087768,7230151.966790412,0,75.03618077564256,9036.45689702719,9396232.867915528,6363871.735818302,16487.30096534036,0,0,1290.2460717462202,0,0,47551911.98549756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044598483001212115,0.02838301818181818,0.06619814295393939,0.040764683247272726,2.975214082370303,0.013902527272727271,0.02595772727272727,0.014107727272727272,0.037931802107878776,0.44946247272727274,0.022708418181818183,0.0454998318,0.03562178181818181
1701298949.219,0.015504960989795518,0.01199210768892698,0.029300208750295164,0.018607561424364982,1.68268420635992,0.0033468763022241887,0.006431348080102886,0.0024347751452677654,0.004780592366949344,0.08619001824632537,0.003589425752379535,0.01142132328840969,0.011271553405148842,37720311.0574637,9474404.790243724,1199616.7160058843,25862999.65250471,131270320.9575324,28989672.181968927,2702171.008634944,616238.4730242684,133986423.61394022,13188031.569039172,26674442.239624407,700772.9739442946,3396606.3173270044,0,675.0288403435206,0,599.3013515737879,77140067.54538423,7126030.063804477,0,7442.315649342473,9101.885115366098,9269161.10346825,6587839.125570818,16634.24977538185,0,0,1500.064089652268,0,0,48224751.64449633,0,75.25261804152122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04659317028727272,0.023278090909090908,0.07666458181818182,0.0462546225430303,3.80704021045503,0.012630363636363636,0.02086752727272727,0.012835563636363635,0.03643123738424242,0.35868096363636365,0.021155563636363638,0.04756572727272727,0.03823327272727273
1701298954.219,0.01679205878985902,0.012292353404779967,0.0333571076482079,0.02055698434549894,1.9305625725176974,0.003266458753205927,0.00635025248590086,0.002383004736267592,0.0020526196061551485,0.08431032216130994,0.0035520911435469853,0.012151241878079207,0.01152658621054679,38082083.34718145,9523166.058999004,1503833.4885249494,25921786.739501033,144123609.84241545,29041478.816773213,2726183.4372217273,631401.3061737987,129754636.2495068,15579159.017986469,26603696.810067315,1027285.4462892509,3280138.6002364107,0,678.8200198873051,0,600.6635748721426,94118484.86306286,7139854.516560119,0,7653.808440176868,0,9386306.815056564,6570366.988586481,16229.745603730911,0,0,1583.9133797370453,0,0,64616468.302796625,0,75.98693974473137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04763360243151515,0.024803345454545454,0.08157503207999998,0.051340495463030295,4.3489475718682815,0.011197181818181818,0.021870254545454545,0.009431290909090909,0.00823941818181818,0.2878994909090909,0.020406563636363638,0.04709337819272727,0.03537523636363636
1701298959.219,0.017949924501240652,0.013465517734376155,0.03547867170437513,0.02323867782313907,2.223446580056129,0.003241309027840035,0.006562827109636923,0.0022888630714997774,0.002009586152466391,0.08397240383175905,0.0035813869700325267,0.013002988809892927,0.01187857343264155,37926165.817780636,7078012.290971425,1474571.6936692598,25433903.638292897,141631636.53459024,21677829.14861878,2618106.2843284113,810259.5071927076,129773182.27802691,12990035.858135805,25975592.24202593,1060693.2877176104,3361006.5803745757,0,896.3291208490618,0,662.9858101181591,92507440.68848032,7105848.487571669,0,187998.29084176043,0,9130700.124754947,6415242.776011715,16494.645498120135,0,0,1717.9641482940353,0,0,63473093.25500186,0,73.04372637135316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04926265454545454,0.027507199999999996,0.08345522385090909,0.05265376215636364,4.59448017562632,0.0093154,0.018084981818181817,0.008791832568484847,0.0076697997381818175,0.2901256,0.009735254545454545,0.04706642726181818,0.03187952727272727
