NUSER,LOAD,SR,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_get_catalogue1,RES_TIME_get_catalogue1,CPU_get_catalogue1,MEM_get_catalogue1,REQ/s_get_catalogue2,RES_TIME_get_catalogue2,CPU_get_catalogue2,MEM_get_catalogue2,REQ/s_get_catalogue3,RES_TIME_get_catalogue3,CPU_get_catalogue3,MEM_get_catalogue3,REQ/s_get_item,RES_TIME_get_item,CPU_get_item,MEM_get_item,REQ/s_get_related,RES_TIME_get_related,CPU_get_related,MEM_get_related,REQ/s_get_tags,RES_TIME_get_tags,CPU_get_tags,MEM_get_tags,REQ/s_get_cart,RES_TIME_get_cart,CPU_get_cart,MEM_get_cart,REQ/s_add_item_to_cart,RES_TIME_add_item_to_cart,CPU_add_item_to_cart,MEM_add_item_to_cart,REQ/s_get_orders,RES_TIME_get_orders,CPU_get_orders,MEM_get_orders,REQ/s_get_customer,RES_TIME_get_customer,CPU_get_customer,MEM_get_customer,REQ/s_get_card,RES_TIME_get_card,CPU_get_card,MEM_get_card,REQ/s_get_address,RES_TIME_get_address,CPU_get_address,MEM_get_address,CPU_carts-db,MEM_carts-db,CPU_catalogue-db,MEM_catalogue-db,CPU_front-end,MEM_front-end,CPU_orders-db,MEM_orders-db,CPU_payment,MEM_payment,CPU_queue-master,MEM_queue-master,CPU_rabbitmq,MEM_rabbitmq,CPU_session-db,MEM_session-db,CPU_shipping,MEM_shipping,CPU_user-db,MEM_user-db
1,normal,1,0.0,0.0,1.0,4.572222222222222,1.3465431967561428,3.4905620333347542,2.2555555555555555,4.583333333333333,0.6732715983780714,46.77261788338001,2.2555555555555555,4.583333333333333,0.6732715983780714,3.7158365834026577,2.2555555555555555,4.583333333333333,0.6732715983780714,46.81313479154596,2.2555555555555555,4.583333333333333,0.6732715983780714,46.277000058322905,2.2555555555555555,4.583333333333333,0.6732715983780714,44.71918355828469,2.2555555555555555,4.583333333333333,2.693086393512285,48.90656058126979,16.105555555555554,367.7944444444444,0.0,0.0,16.105555555555554,367.7944444444444,0.0,0.0,2.0,356.0,1.3465431967561428,45.29199873759353,1.0,4.572222222222222,0.0,0.0,1.0,4.572222222222222,0.0,0.0,1.0,4.572222222222222,4.0,33.81666666666667,2.6333333333333333,409.3277777777778,12.622222222222222,74.02222222222223,4.0,34.0,1.0,3.011111111111111,2.0,326.0,20.383333333333333,119.0111111111111,2.6222222222222222,2.938888888888889,2.0,349.0,7.0,32.0
1,normal,1,0.0,0.0,1.0,6.0,1.3619069101595207,3.293361926233822,2.2333333333333334,6.0,0.6753718693823854,46.94920835532113,2.2333333333333334,6.0,0.6753718693823854,3.5785617024389054,2.2333333333333334,6.0,0.6753718693823854,46.48721555366303,2.2333333333333334,6.0,0.6753718693823854,45.10223544630283,2.2333333333333334,6.0,0.6753718693823854,44.53515846287415,2.2333333333333334,6.0,2.712650648924291,46.39567629422985,5.705555555555556,367.3833333333333,0.0,0.0,5.705555555555556,367.3833333333333,0.0,0.0,2.0,356.0,1.3507437387647707,44.89999336359583,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,4.0,34.0,2.6166666666666667,410.0,10.566666666666666,76.38888888888889,4.0,34.0,1.0,4.0,2.0,326.0,20.927777777777777,121.0,2.5444444444444443,3.0,2.0,349.0,7.0,32.0
1,normal,1,0.0,0.0,1.0,6.0,1.3576311328009618,3.2753400083335187,2.25,6.0,0.6788155664004809,46.68394808261138,2.25,6.0,0.6788155664004809,3.6097916116518753,2.25,6.0,0.6788155664004809,46.64828423137655,2.25,6.0,0.6788155664004809,45.31117084300882,2.25,6.0,0.6788155664004809,44.84826157026836,2.25,6.0,2.715262265601924,46.55164721490027,6.522222222222222,368.6166666666667,0.0,0.0,6.522222222222222,368.6166666666667,0.0,0.0,2.0,356.0,1.3576311328009618,44.861504061966926,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,4.0,34.0,2.7777777777777777,410.0,10.666666666666666,88.53333333333333,4.0,34.0,1.0,5.0,2.0,326.0,20.30555555555556,121.0,2.25,3.0,2.0,349.0,7.0,32.0
1,normal,5,0.0,0.0,1.6888888888888889,4.455555555555556,1.3174255863326696,4.864365737292581,3.066666666666667,4.461111111111111,0.6587127931663348,46.54333494067652,3.066666666666667,4.461111111111111,0.6587127931663348,4.8912955677769405,3.066666666666667,4.461111111111111,0.6587127931663348,46.66680483049824,3.066666666666667,4.461111111111111,0.6587127931663348,48.323971923724976,3.066666666666667,4.461111111111111,0.6587127931663348,47.44755396610398,3.066666666666667,4.461111111111111,2.634851172665339,53.3928044343217,105.74444444444444,345.3722222222222,0.0,0.0,105.74444444444444,345.3722222222222,0.0,0.0,2.311111111111111,354.0,1.3174255863326696,48.5649015762665,1.6888888888888889,4.455555555555556,0.0,0.0,1.6888888888888889,4.455555555555556,0.0,0.0,1.6888888888888889,4.455555555555556,4.688888888888889,33.666666666666664,3.3777777777777778,409.8777777777778,16.605555555555554,75.15555555555555,4.0,31.0,1.0,3.083333333333333,2.6,298.0,44.11666666666667,119.9888888888889,2.688888888888889,2.988888888888889,61.11111111111112,331.7111111111111,7.688888888888889,32.0
1,normal,5,0.0,0.0,1.7444444444444445,6.0,1.3392479465378655,4.5495249291718665,2.9277777777777776,6.0,0.6696239732689327,46.581535199974645,2.9277777777777776,6.0,0.6696239732689327,4.574854524988344,2.9277777777777776,6.0,0.6640437734916916,46.29948975628035,2.9277777777777776,6.0,0.6640437734916916,48.2337321932888,2.9277777777777776,6.0,0.6696239732689327,46.66296616668433,2.9277777777777776,6.0,2.67291569329849,48.02923289562842,6.2,354.5611111111112,0.0,0.0,6.2,354.5611111111112,0.0,0.0,2.0,354.0,1.3280875469833833,48.37639060084265,1.7444444444444445,6.0,0.0,0.0,1.7444444444444445,6.0,0.0,0.0,1.7444444444444445,6.0,4.7444444444444445,34.0,3.183333333333333,410.0,13.483333333333333,86.89444444444445,4.0,31.0,1.0,4.0,2.0,298.0,39.43888888888889,124.43888888888888,2.7444444444444445,3.0,2.0,332.0,8.0,32.0
1,normal,5,0.0,0.0,1.5611111111111111,6.0,1.3393319781447657,4.535282958336022,2.7333333333333334,6.0,0.6696659890723828,46.535836608359205,2.7333333333333334,6.0,0.6696659890723828,4.551306283341698,2.7333333333333334,6.0,0.6640854391634463,46.383088428567,2.7333333333333334,6.0,0.6640854391634463,48.28727729410894,2.7333333333333334,6.0,0.6696659890723828,46.39529919166421,2.7333333333333334,6.0,2.6730834063805946,48.484871219208046,8.622222222222222,351.8222222222222,0.0,0.0,8.622222222222222,351.8222222222222,0.0,0.0,2.0,354.0,1.3281708783268926,48.099353298313005,1.5611111111111111,6.0,0.0,0.0,1.5611111111111111,6.0,0.0,0.0,1.5611111111111111,6.0,4.872222222222222,34.0,2.8222222222222224,410.0,13.88888888888889,82.73333333333333,4.0,31.0,1.0,5.0,2.0,298.0,38.68888888888889,121.0,2.561111111111111,3.0,2.0,332.0,8.0,32.0
1,normal,10,0.0,0.0,1.0,4.183333333333334,1.3467283869763802,3.557360775084817,2.183333333333333,4.183333333333334,0.6733641934881901,46.7382121079936,2.183333333333333,4.183333333333334,0.6733641934881901,3.6357939166312767,2.183333333333333,4.183333333333334,0.6733641934881901,46.48806560016965,2.183333333333333,4.183333333333334,0.6733641934881901,45.34353423308252,2.183333333333333,4.183333333333334,0.6733641934881901,44.5614146917554,2.183333333333333,4.183333333333334,2.6934567739527604,49.50152528566226,16.38888888888889,331.05555555555554,0.0,0.0,16.38888888888889,331.05555555555554,0.0,0.0,2.0,359.0,1.3467283869763802,45.18857919159321,1.0,4.183333333333334,0.0,0.0,1.0,4.183333333333334,0.0,0.0,1.0,4.183333333333334,4.0,33.233333333333334,2.7444444444444445,407.18888888888887,12.477777777777778,77.99444444444444,4.0,31.0,1.0,3.0,2.0,326.0,21.05555555555556,112.0,1.7444444444444445,2.0,2.0,342.0,7.0,31.744444444444444
1,normal,10,0.0,0.0,1.0,6.0,1.3620001009765177,3.3144944465645687,2.2777777777777777,6.0,0.6810000504882588,46.82557167206007,2.2777777777777777,6.0,0.6810000504882588,3.496991138684384,2.2777777777777777,6.0,0.6754180828613059,46.46948747937461,2.2777777777777777,6.0,0.6754180828613059,45.09816517378011,2.2777777777777777,6.0,0.6810000504882588,44.639505925752914,2.2777777777777777,6.0,2.7184182343260823,46.001692683668686,8.105555555555556,338.0,0.0,0.0,8.105555555555556,338.0,0.0,0.0,2.0,359.0,1.3564181333495646,44.83530327982299,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,4.0,34.0,2.661111111111111,410.0,10.833333333333334,76.34444444444445,4.0,31.0,1.0,3.3833333333333333,2.0,326.0,21.33888888888889,115.66111111111113,2.283333333333333,2.311111111111111,2.0,342.0,7.0,32.0
1,normal,10,0.0,0.0,1.0,5.511111111111111,1.3579447413535335,3.29800995488527,2.333333333333333,5.511111111111111,0.6789723706767667,46.54565542987557,2.333333333333333,5.511111111111111,0.6789723706767667,3.549802801470765,2.333333333333333,5.511111111111111,0.6789723706767667,46.711005843117015,2.333333333333333,5.511111111111111,0.6789723706767667,45.34434550417749,2.333333333333333,5.511111111111111,0.6789723706767667,44.57521664435939,2.333333333333333,5.511111111111111,2.715889482707067,46.75397157426375,7.955555555555556,335.1555555555556,0.0,0.0,7.955555555555556,335.1555555555556,0.0,0.0,2.0,359.0,1.3579447413535335,44.92238268213735,1.0,5.511111111111111,0.0,0.0,1.0,5.511111111111111,0.0,0.0,1.0,5.511111111111111,4.0,34.0,2.511111111111111,410.0,10.95,84.0111111111111,4.0,31.0,1.0,4.0,2.0,326.0,21.133333333333333,113.53888888888888,1.8222222222222224,2.0,2.0,342.0,7.0,32.0
1,stress_cart,1,0.7446764436608058,49.7485986841885,1.6944444444444444,6.0,1.4893528873216115,3.470717605243162,1.6944444444444444,6.0,0.0,0.0,1.6944444444444444,6.0,0.0,0.0,1.6944444444444444,6.0,0.7446764436608058,45.32152013528784,1.6944444444444444,6.0,0.0,0.0,1.6944444444444444,6.0,0.0,0.0,1.6944444444444444,6.0,2.234029330982417,47.38096568677489,9.0,367.69444444444446,0.0,0.0,9.0,367.69444444444446,0.7446764436608058,52.1333474586337,11.122222222222222,355.3833333333333,0.7446764436608058,45.97373806022813,1.6944444444444444,6.0,0.0,0.0,1.6944444444444444,6.0,0.0,0.0,1.6944444444444444,6.0,4.694444444444445,34.0,2.0,410.0,9.63888888888889,74.13888888888889,4.0,34.0,1.0,4.0,2.0,326.0,20.683333333333334,121.38888888888889,2.0,3.0,2.0,349.0,7.0,32.0
