NUSER,LOAD,SR,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_buy,RES_TIME_buy,CPU_buy,MEM_buy,REQ/s_category,RES_TIME_category,CPU_category,MEM_category,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_login_page,RES_TIME_login_page,CPU_login_page,MEM_login_page,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_profile,RES_TIME_profile,CPU_profile,MEM_profile,REQ/s_view_product,RES_TIME_view_product,CPU_view_product,MEM_view_product,CPU_teastore-auth,MEM_teastore-auth,CPU_teastore-db,MEM_teastore-db,CPU_teastore-image,MEM_teastore-image,CPU_teastore-persistence,MEM_teastore-persistence,CPU_teastore-recommender,MEM_teastore-recommender,CPU_teastore-registry,MEM_teastore-registry
3,normal,1,4.262007755042449,14.535040451442107,132.26666666666668,1012.4666666666668,0.0,0.0,132.26666666666668,1012.4666666666668,12.976191590155487,7.361261870252731,132.26666666666668,1012.4666666666668,14.738045189680909,4.068060858068456,132.26666666666668,1012.4666666666668,2.5952383180310976,7.776102838363386,132.26666666666668,1012.4666666666668,2.5952383180310976,4.027981086205375,132.26666666666668,1012.4666666666668,2.5952383180310976,7.17251235129844,132.26666666666668,1012.4666666666668,2.5952383180310976,6.092377217659509,132.26666666666668,1012.4666666666668,10.28586910961032,11.315957144101043,132.26666666666668,1012.4666666666668,26.266666666666666,828.4166666666666,3.933333333333333,159.0,48.66666666666666,1052.4166666666667,60.333333333333336,1031.0,14.816666666666666,763.7333333333333,3.0,401.0
3,normal,1,4.254172489312389,14.489938255901578,127.01666666666668,1014.7166666666668,0.0,0.0,127.01666666666668,1014.7166666666668,12.952336187932737,7.4451066392220095,127.01666666666668,1014.7166666666668,14.71095079965636,4.1952816519935725,127.01666666666668,1014.7166666666668,2.590467237586547,8.009685898706454,127.01666666666668,1014.7166666666668,2.590467237586547,4.169068875004824,127.01666666666668,1014.7166666666668,2.590467237586547,7.298174814655238,127.01666666666668,1014.7166666666668,2.590467237586547,6.249712252163175,127.01666666666668,1014.7166666666668,10.266959590348405,11.227128915179778,127.01666666666668,1014.7166666666668,31.683333333333334,832.75,3.816666666666667,159.0,44.63333333333333,1060.0,60.833333333333336,1032.0,15.633333333333333,772.8166666666667,3.0,401.15
3,normal,1,4.267651455249628,14.206652391364718,120.35,1015.8666666666668,0.0,0.0,120.35,1015.8666666666668,13.015219752266535,7.090950394847066,120.35,1015.8666666666668,14.785959950321685,3.881083986777055,120.35,1015.8666666666668,2.603043950453308,7.428131851932452,120.35,1015.8666666666668,2.603043950453308,3.905411697429536,120.35,1015.8666666666668,2.603043950453308,6.960576890558967,120.35,1015.8666666666668,2.603043950453308,5.68552220600848,120.35,1015.8666666666668,10.306043108554404,11.181923897016423,120.35,1015.8666666666668,27.866666666666667,835.0,3.7,159.0,43.8,1060.8333333333333,59.28333333333333,1032.0,16.466666666666665,775.6666666666666,3.0,402.0
3,normal,5,4.283927528388215,14.676906170794464,119.28888888888888,1710.727777777778,0.0,0.0,119.28888888888888,1710.727777777778,12.985829861150718,7.621587551028658,119.28888888888888,1710.727777777778,14.739615055301826,4.379009369103638,119.28888888888888,1710.727777777778,2.5971659722301434,8.370421944177956,119.28888888888888,1710.727777777778,2.5971659722301434,4.378075481587095,119.28888888888888,1710.727777777778,2.5971659722301434,7.539369847412066,119.28888888888888,1710.727777777778,2.5971659722301434,6.510340937576633,119.28888888888888,1710.727777777778,10.32164025092754,11.264600120070162,119.28888888888888,1710.727777777778,22.83333333333333,921.4111111111112,3.911111111111111,159.0,40.48888888888889,1162.0,57.6,1071.0,12.683333333333334,867.0,3.0,409.0
3,normal,5,4.288536527519926,14.57437547198858,119.03888888888888,1710.7777777777778,0.0,0.0,119.03888888888888,1710.7777777777778,12.999801077553885,7.541688205236168,119.03888888888888,1710.7777777777778,14.755473137060084,4.315020661581768,119.03888888888888,1710.7777777777778,2.5999602155107766,8.26727278905818,119.03888888888888,1710.7777777777778,2.5999602155107766,4.285629821477473,119.03888888888888,1710.7777777777778,2.5999602155107766,7.370927864629325,119.03888888888888,1710.7777777777778,2.5999602155107766,6.440981612972645,119.03888888888888,1710.7777777777778,10.332745114546054,11.202821411336425,119.03888888888888,1710.7777777777778,23.22777777777777,921.3166666666668,3.794444444444444,159.0,40.91666666666666,1162.7777777777778,57.38333333333333,1071.0,12.35,867.0,3.0,409.0
3,normal,5,4.288685241488601,14.591480544042009,119.13888888888889,1710.8277777777778,0.0,0.0,119.13888888888889,1710.8277777777778,13.000251872830503,7.537765042150333,119.13888888888889,1710.8277777777778,14.755984813935354,4.302278623429241,119.13888888888889,1710.8277777777778,2.6000503745661008,8.259883636664425,119.13888888888889,1710.8277777777778,2.6000503745661008,4.231351767669767,119.13888888888889,1710.8277777777778,2.6000503745661008,7.375261413295858,119.13888888888889,1710.8277777777778,2.6000503745661008,6.44945984720991,119.13888888888889,1710.8277777777778,10.33310342408205,11.214508151933684,119.13888888888889,1710.8277777777778,23.33333333333333,921.1944444444443,3.6777777777777776,159.0,41.227777777777774,1163.0,58.7,1071.0,12.505555555555556,867.0,3.0,409.0
3,normal,10,4.288092933838081,14.55880030089591,118.83333333333331,1713.0,0.0,0.0,118.83333333333331,1713.0,12.998456416132385,7.545322336066234,118.83333333333331,1713.0,14.753946874053058,4.334044473113797,118.83333333333331,1713.0,2.599691283226477,8.282139890211363,118.83333333333331,1713.0,2.599691283226477,4.302360058195078,118.83333333333331,1713.0,2.599691283226477,7.468174405800309,118.83333333333331,1713.0,2.599691283226477,6.493361616977841,118.83333333333331,1713.0,10.331676325596836,11.233346663021774,118.83333333333331,1713.0,23.383333333333333,973.6166666666668,3.783333333333333,149.0,40.68333333333333,1215.0,57.23333333333333,1071.0,12.7,862.0,3.3,406.0
3,normal,10,4.290331411474192,14.617547368996709,120.09444444444443,1713.0,0.0,0.0,120.09444444444443,1713.0,13.005241892669488,7.522965252971507,120.09444444444443,1713.0,14.761648754733235,4.302969215980673,120.09444444444443,1713.0,2.6010483785338976,8.2794757163082,120.09444444444443,1713.0,2.6010483785338976,4.253168302833513,120.09444444444443,1713.0,2.6010483785338976,7.345980266672408,120.09444444444443,1713.0,2.6010483785338976,6.504788290038304,120.09444444444443,1713.0,10.337069685012134,11.198300668719408,120.09444444444443,1713.0,23.36111111111111,974.0,3.688888888888889,149.0,41.78888888888889,1215.0,58.21666666666667,1071.0,12.983333333333333,862.0,3.011111111111111,406.0
3,normal,10,4.284816485791713,14.622741370609717,119.22222222222224,1713.0,0.0,0.0,119.22222222222224,1713.0,12.988524549499,7.540434458041413,119.22222222222224,1713.0,14.742673671452842,4.302489045011225,119.22222222222224,1713.0,2.5977049098998,8.25118054335396,119.22222222222224,1713.0,2.5977049098998,4.223016589148951,119.22222222222224,1713.0,2.5977049098998,7.332998541714524,119.22222222222224,1713.0,2.5977049098998,6.537319879893774,119.22222222222224,1713.0,10.323782093537268,11.285019527522742,119.22222222222224,1713.0,23.42222222222222,974.0,3.888888888888889,149.0,41.33888888888889,1215.0,57.888888888888886,1071.0,12.738888888888887,862.0,3.0,406.0
3,stress_cart,1,5.936565793183234,14.451929451540034,127.58333333333331,1018.7666666666668,0.8935564693408442,5.636037843748909,127.58333333333331,1018.7666666666668,11.979241417100694,7.142014419589079,127.58333333333331,1018.7666666666668,11.979241417100694,3.918406711873655,127.58333333333331,1018.7666666666668,2.574559577288307,7.560399123633857,127.58333333333331,1018.7666666666668,2.574559577288307,3.8932011323273774,127.58333333333331,1018.7666666666668,2.574559577288307,6.974648735368546,127.58333333333331,1018.7666666666668,2.574559577288307,5.842996271137079,127.58333333333331,1018.7666666666668,11.873131586366467,11.152237339609258,127.58333333333331,1018.7666666666668,26.466666666666665,835.25,3.9,159.0,45.266666666666666,1061.0,65.0,1032.0,15.483333333333333,780.1,3.0,402.0
