NUSER,LOAD,SR,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_viewCart,RES_TIME_viewCart,CPU_viewCart,MEM_viewCart,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_checkout,RES_TIME_checkout,CPU_checkout,MEM_checkout,REQ/s_cartEmpty,RES_TIME_cartEmpty,CPU_cartEmpty,MEM_cartEmpty,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_viewProduct,RES_TIME_viewProduct,CPU_viewProduct,MEM_viewProduct,REQ/s_setCurrency,RES_TIME_setCurrency,CPU_setCurrency,MEM_setCurrency,CPU_adservice,MEM_adservice,CPU_emailservice,MEM_emailservice,CPU_paymentservice,MEM_paymentservice,CPU_recommendationservice,MEM_recommendationservice,CPU_redis-cart,MEM_redis-cart,CPU_shippingservice,MEM_shippingservice
4,stress_cart,1,12.227238037677235,42.02345862822589,121.33333333333331,15.0,2.5090091732579825,35.38413673522882,58.1,33.0,9.34466527640084,41.7964659963932,58.1,33.0,1.9793294589035195,35.378021439439024,4.366666666666666,8.683333333333334,4.850751068298767,49.04056260283319,58.1,33.0,1.9681783070223728,44.500694959671776,121.33333333333331,15.0,18.15965083844722,28.787461119020683,43.2,8.516666666666667,1.9793294589035195,43.67998954880996,85.23333333333333,29.33333333333333,11.466666666666669,98.8,2.4833333333333334,40.0,2.283333333333333,18.8,27.98333333333333,40.0,4.566666666666666,3.0,4.366666666666666,8.0
4,stress_cart,1,12.081966653815124,39.05979171651977,124.36666666666666,15.194444444444445,2.487791840997944,34.46535116147607,66.18888888888888,33.0,9.242760270254692,44.15906259926263,66.18888888888888,33.0,1.957881022848157,40.70626075779604,4.394444444444445,9.194444444444445,4.791509397796488,46.04685688241129,66.18888888888888,33.0,1.9523030142360545,49.04085535427969,124.36666666666666,15.194444444444445,17.950031713747496,31.89202179365933,44.5,9.0,1.957881022848157,43.22495664099114,82.30555555555556,29.683333333333334,9.86111111111111,99.0,2.488888888888889,40.51111111111111,1.488888888888889,23.0,28.61111111111111,40.0,4.416666666666667,3.0,4.222222222222222,8.0
4,stress_cart,5,11.5702800270125,43.29375386002462,122.63888888888889,18.0,2.397696583911024,35.81119773074914,57.47222222222222,74.0,8.865901321903554,49.13459413586244,57.47222222222222,74.0,1.8679729200237047,44.86213378219886,4.444444444444445,23.0,4.577927663699885,52.94394045597071,57.47222222222222,74.0,1.8679729200237047,54.72635839767789,122.63888888888889,18.0,17.20207897991979,33.317940831361746,43.48888888888889,24.0,1.8847010357254093,56.03911706514914,80.46666666666667,34.26111111111111,9.583333333333334,140.0,2.688888888888889,62.0,1.6888888888888889,30.05555555555556,28.43888888888889,56.0,5.688888888888889,32.0,4.444444444444445,21.0
4,stress_cart,5,11.921566700558378,41.06362135970326,120.55555555555556,18.0,2.464608270180918,35.35554662466811,51.68333333333333,74.0,9.12797225856598,45.53146414291205,51.68333333333333,74.0,1.929308736385968,44.55955513616562,4.4944444444444445,22.68888888888889,4.722903178378366,50.8424249882836,51.68333333333333,74.0,1.929308736385968,47.56161012647087,120.55555555555556,18.0,17.715068946526642,32.0217573930953,43.03333333333333,24.0,1.934884773196332,48.8548448683123,78.72222222222223,34.05,9.36111111111111,140.0,2.738888888888889,62.0,1.738888888888889,30.11111111111111,28.244444444444444,56.0,5.427777777777778,32.111111111111114,4.4944444444444445,20.88888888888889
4,stress_cart,5,12.76462201550872,35.45291141982866,130.9777777777778,15.46111111111111,2.626534281041768,31.86648928024792,72.91666666666667,38.0,9.75330882705319,41.38020780559511,72.91666666666667,38.0,2.057730678777945,35.934873541984246,4.883333333333334,9.0,5.057890855424381,43.6924471411232,72.91666666666667,38.0,2.052154172873398,48.60234340759462,130.9777777777778,15.46111111111111,18.9545435695562,27.341330832601752,46.28888888888889,8.222222222222221,2.06888369058704,44.9337502803349,85.69444444444444,29.15,10.61111111111111,115.77777777777776,2.4611111111111112,41.0,2.55,19.0,29.766666666666666,40.0,4.794444444444444,3.0,5.033333333333333,7.688888888888889
4,stress_cart,10,11.642028683635727,43.93203379453434,113.47222222222224,17.0,2.4086955897177367,35.13690533330831,46.388888888888886,43.0,8.9155190924969,49.28834482675646,46.388888888888886,43.0,1.8901569558201683,42.023263468938005,4.122222222222222,10.188888888888888,4.611090862723538,52.7909318489268,46.388888888888886,43.0,1.8845812715847103,54.65854857368884,113.47222222222224,17.0,17.306923866860775,32.86963360311188,40.3,9.0,1.8901569558201683,47.46322082596863,74.48333333333333,30.494444444444444,8.733333333333333,128.0,2.811111111111111,41.0,1.5,26.0,26.772222222222226,43.0,5.2444444444444445,20.177777777777777,4.122222222222222,8.0
4,stress_cart,10,12.104510222904947,40.69804550499402,121.60555555555555,17.0,2.493417543612217,36.752434185701134,55.477777777777774,38.0,9.254093299446687,45.21430120715701,55.477777777777774,38.0,1.9579184738431503,40.56829794290465,4.261111111111111,10.094444444444443,4.797179166681224,45.91554691548037,55.477777777777774,38.0,1.952340358533056,49.71568496881186,121.60555555555555,17.0,17.972687529124308,30.72541550223462,43.27222222222223,9.372222222222222,1.9579184738431503,48.03086873490504,78.7388888888889,30.494444444444444,9.644444444444444,112.0,2.588888888888889,41.0,1.5888888888888888,26.316666666666663,28.20555555555556,43.0,6.616666666666666,48.0,4.261111111111111,8.372222222222222
4,stress_cart,10,12.736195130735425,34.61552679178191,130.42777777777778,16.983333333333334,2.604116955364905,29.28465599584547,73.73333333333333,38.0,9.730586910303552,42.72413436217664,73.73333333333333,38.0,2.0576427334682013,39.75671007845148,4.222222222222222,10.372222222222222,5.0576746863296975,45.34993093255628,73.73333333333333,38.0,2.0520664658978265,43.12604020105937,130.42777777777778,16.983333333333334,18.909123331140027,27.424742387444898,46.29444444444445,9.03888888888889,2.0576427334682013,46.44235145570527,85.13888888888889,30.0,9.994444444444444,112.0,2.6444444444444444,41.0,1.6444444444444444,26.64444444444445,29.622222222222224,43.0,7.377777777777778,48.0,4.85,8.372222222222222
4,stress_shop,1,10.78935756452641,31.497173252872265,122.1,19.28333333333333,4.0257964659369865,29.71498261884995,39.16666666666666,71.0,9.690906174236124,38.36696759790399,39.16666666666666,71.0,2.2861171066955186,35.73985419842335,5.333333333333333,23.2,3.37899260160362,40.254182050516754,39.16666666666666,71.0,2.2861171066955186,39.10697195075577,122.1,19.28333333333333,17.65328477999515,25.964033009534564,45.75,23.683333333333334,2.291693002077703,37.55977119942572,77.98333333333333,33.0,8.7,137.0,2.966666666666667,62.0,1.4833333333333334,30.0,29.58333333333333,56.0,9.633333333333333,90.0,5.166666666666667,21.0
4,stress_shop,1,10.796712744196045,32.80156009487121,125.22222222222224,18.08888888888889,3.998575949167646,28.162972614035333,42.01111111111111,71.0,9.67019622853096,37.67023144295289,42.01111111111111,71.0,2.2697634746321227,34.70280666304157,5.477777777777778,23.08888888888889,3.396279990297206,37.89455046183743,42.01111111111111,71.0,2.2697634746321227,46.116150862635145,125.22222222222224,18.08888888888889,17.63388724026234,26.138680783011107,46.48888888888889,24.0,2.280917103500094,40.57416794972476,79.41666666666667,33.82222222222222,9.083333333333334,137.0,2.594444444444445,62.0,1.5944444444444446,30.0,29.855555555555554,56.0,9.13888888888889,90.0,4.883333333333334,21.0
4,stress_shop,1,10.472442516051853,37.27341598456024,115.5,15.65,3.9034663265368974,29.974585040015103,59.86666666666667,33.0,9.401777466487443,40.18172496974907,59.86666666666667,33.0,2.21382304519307,40.9820423148736,4.9,9.033333333333331,3.278911714290995,42.34958596089355,59.86666666666667,33.0,2.2082466647265884,41.49885537875512,115.5,15.65,17.125064412564022,27.517970916968306,43.16666666666666,8.683333333333334,2.2249758061260323,34.31592988970961,73.63888888888889,30.944444444444443,8.466666666666667,99.65,2.65,40.0,1.65,23.03333333333333,28.566666666666663,40.0,4.5777777777777775,4.0,4.877777777777778,8.0
4,stress_shop,5,10.890886753226988,32.670657565244014,124.11111111111111,17.0,4.048532402889295,31.46232655361885,39.91666666666666,38.0,9.770012079699788,37.17594836414046,39.91666666666666,38.0,2.3030907470981803,33.11094558845273,5.35,10.066666666666666,3.418388929712312,38.58558071460928,39.91666666666666,38.0,2.3030907470981803,40.29127309203064,124.11111111111111,17.0,17.79458250360846,25.831452527715182,46.388888888888886,9.066666666666666,2.3030907470981803,38.95950536538884,79.03888888888889,30.866666666666667,9.088888888888889,111.61666666666666,3.2444444444444445,41.0,1.6222222222222222,26.066666666666663,29.677777777777777,43.0,5.422222222222223,26.0,5.044444444444444,8.305555555555555
4,stress_shop,5,11.128966927545347,31.08181129725049,127.73333333333332,15.683333333333334,4.122459428298752,25.39663704329678,69.75555555555556,38.0,9.974232013258687,35.52712754306261,69.75555555555556,38.0,2.348518835336637,31.93158849882125,5.705555555555556,9.0,3.4976753200856803,39.62121355343451,69.75555555555556,38.0,2.348518835336637,43.20890601899429,127.73333333333332,15.683333333333334,18.17452343355525,24.84084737016209,47.11111111111112,8.0,2.354097264874254,35.03956550473859,80.68888888888888,29.627777777777776,9.155555555555557,116.0,2.6277777777777778,40.68888888888889,1.6277777777777778,22.0,30.544444444444444,40.0,4.511111111111111,3.0,5.0777777777777775,8.0
4,stress_shop,5,11.101478423459753,30.49322687900389,128.28333333333333,16.727777777777778,4.120538701625694,28.325442910531983,70.50555555555556,38.0,9.958433181466155,36.093733721146094,70.50555555555556,38.0,2.347424618923433,33.70225025380526,5.472222222222222,10.588888888888889,3.490469860917029,39.21587312934701,70.50555555555556,38.0,2.341848788474684,38.37735302400861,128.28333333333333,16.727777777777778,18.14375228023005,25.40501688046462,47.68888888888889,9.0,2.347424618923433,33.72781215924267,82.22222222222223,30.416666666666668,9.11111111111111,111.72777777777776,3.1444444444444444,41.0,1.727777777777778,26.272222222222226,30.80555555555556,43.0,5.416666666666667,26.0,5.055555555555555,8.272222222222222
4,stress_shop,10,10.666456349982449,33.06492696636648,121.08333333333331,18.0,3.992254441498919,29.01021158058481,56.20555555555556,71.0,9.579180349853551,39.83789948334297,56.20555555555556,71.0,2.2526128412926862,35.57118966712704,5.144444444444445,23.0,3.3343130670619465,44.94622783741429,56.20555555555556,71.0,2.2526128412926862,44.65648102444956,121.08333333333331,18.0,17.457749520018318,27.29427203147041,45.12222222222222,24.0,2.269340164371592,37.93537976079808,77.27777777777777,33.37222222222222,8.688888888888888,137.0,2.772222222222222,62.0,1.772222222222222,31.0,29.377777777777776,56.0,8.705555555555556,97.4888888888889,5.0,20.855555555555554
4,stress_shop,10,10.990717619531162,30.06976563256818,124.90555555555557,16.7,4.076212369293394,27.878554328213376,51.77222222222223,38.0,9.842017553765857,39.46417931889589,51.77222222222223,38.0,2.31412877326506,35.82837715631362,5.583333333333333,10.616666666666667,3.451676411207402,39.75128316170869,51.77222222222223,38.0,2.31412877326506,40.70780616360913,124.90555555555557,16.7,17.949832581060786,25.314053611745937,46.52777777777778,9.616666666666667,2.3252812010880235,36.52777925642639,80.00555555555556,29.383333333333333,9.083333333333334,112.0,3.083333333333333,41.0,1.7,27.0,30.20555555555556,43.0,7.283333333333333,48.0,4.883333333333334,8.38888888888889
4,stress_shop,10,10.845051516761112,32.5024543393931,126.80555555555556,17.0,4.020822395503605,31.015762826296445,44.06111111111111,43.0,9.716987455800378,37.70680859535745,44.06111111111111,43.0,2.28405049966802,40.88021172359651,5.172222222222223,10.0,3.406530085079443,42.84956984423038,44.06111111111111,43.0,2.28405049966802,39.49197105876433,126.80555555555556,17.0,17.708371966863794,24.943957194903348,47.18333333333333,9.0,2.295219450766641,43.24135397556788,81.0111111111111,31.0,9.183333333333334,128.0,3.4166666666666665,41.0,1.55,26.0,30.166666666666668,43.0,5.138888888888889,18.0,4.933333333333334,8.0
9,normal,1,17.964946022633146,101.37785633786908,128.23333333333332,18.81111111111111,3.771522829596276,75.44790474414788,54.18333333333333,77.0,6.611323303360336,102.30161923967216,54.18333333333333,77.0,0.8759305979979516,85.7565384268261,2.783333333333333,23.0,1.9527115241992552,123.0291938573438,54.18333333333333,77.0,3.425613931023836,118.6513804152501,128.23333333333332,18.81111111111111,20.603896168193856,69.59668734986836,43.79444444444445,24.0,3.470247337291248,124.14465824769702,89.99444444444444,33.27777777777778,12.372222222222222,139.27777777777777,2.594444444444445,62.0,1.0,29.72222222222222,31.63888888888889,55.0,5.644444444444445,22.0,3.6944444444444446,20.08888888888889
9,normal,1,18.34472523579696,96.24467644889567,128.39444444444445,18.32777777777778,3.844134941442855,74.96437398563981,60.98888888888889,77.0,6.756527451505511,98.3537495633129,60.98888888888889,77.0,0.8982666554024669,85.7302688881256,2.9166666666666665,22.372222222222224,2.008546558663901,112.7873370164808,60.98888888888889,77.0,3.4982185896729607,115.86660319623432,128.39444444444445,18.32777777777778,21.039525202004363,69.27314427387118,43.68333333333333,24.0,3.5316943656506927,117.93848078975486,89.53888888888889,33.333333333333336,13.166666666666666,139.64444444444445,2.6444444444444444,62.0,1.0,30.0,31.844444444444445,55.0,5.4944444444444445,22.0,3.888888888888889,21.0
9,normal,1,17.98108784588988,103.76718161824236,128.01666666666668,18.3,3.786959878213161,75.49680192917633,49.4,77.0,6.776371505197335,98.33292293832652,49.4,77.0,0.9258252426853972,86.6845183494639,2.716666666666667,22.933333333333334,2.0635863842987767,113.35092012991112,49.4,77.0,3.4244379458363485,119.71886794131451,128.01666666666668,18.3,20.747409052949862,67.60660539216441,43.7,24.0,3.452324248326873,123.90113150083728,88.36666666666666,33.7,12.2,139.7,2.3833333333333333,62.0,1.0,30.0,31.466666666666665,55.0,5.366666666666666,22.0,4.116666666666666,20.3
9,normal,5,18.660190752991223,97.31497876144664,133.95555555555555,18.72222222222222,3.903805596860088,73.10815530145192,70.51666666666667,73.0,6.831659794505154,101.31144031327533,70.51666666666667,73.0,0.9034521524161918,89.50596671045922,2.922222222222222,22.683333333333334,2.0188251800905026,119.80569639806129,70.51666666666667,73.0,3.5636168234194234,119.14118582962872,133.95555555555555,18.72222222222222,21.359393479963053,68.02793167200633,45.638888888888886,24.0,3.585924283972909,118.8425998800515,93.16111111111113,33.36666666666667,12.566666666666666,140.0,2.6444444444444444,62.0,1.0,30.0,33.15,56.0,7.416666666666667,53.0,4.211111111111111,20.683333333333334
9,normal,5,18.455064827844925,99.03825990151256,133.53333333333333,18.633333333333333,3.865022643002881,75.3554501425242,68.13333333333334,73.0,6.748452233814554,100.84410115143464,68.13333333333334,73.0,0.8867800869227389,86.16887778656941,2.783333333333333,22.683333333333334,1.991072270637848,117.46318638618222,68.13333333333334,73.0,3.530388647937696,123.3718170315948,133.53333333333333,18.633333333333333,21.120982321864226,69.18681583762522,45.66666666666666,24.0,3.547120347690956,125.3916900594896,92.93333333333334,33.4,12.516666666666667,140.0,2.7,62.0,1.0,30.3,33.05,56.0,7.65,53.06666666666667,3.8,21.0
9,normal,5,18.034933192089987,104.14923230935568,128.7722222222222,18.433333333333334,3.770991289159552,79.80074937142878,55.644444444444446,73.0,6.599234756029216,100.33979434316304,55.644444444444446,73.0,0.8702287590368197,87.57577579513637,2.5,23.0,1.9524363183518392,119.6811667338313,55.644444444444446,73.0,3.4251311413372263,123.94358088953098,128.7722222222222,18.433333333333334,20.62888430075743,73.10629909952675,43.90555555555556,24.0,3.4641798677042632,134.63374518989187,89.06111111111112,33.75,11.944444444444445,140.0,2.438888888888889,62.0,1.0,30.43888888888889,32.144444444444446,56.0,7.366666666666666,54.0,4.0,20.68888888888889
9,normal,10,17.724211487250948,110.035693179686,122.76666666666668,18.966666666666665,3.729945732925726,81.87018835871262,42.96666666666667,73.35,6.551100502522763,103.57220149688185,42.96666666666667,73.35,0.875338535230701,92.11401634343164,2.65,22.683333333333334,1.9235146156343432,135.60673700273543,42.96666666666667,73.35,3.3842706425798443,122.5700700855087,122.76666666666668,18.966666666666665,20.339076283577054,74.08711944909204,41.6,24.0,3.423298475360831,119.5312970784699,84.51666666666667,33.333333333333336,11.95,141.0,2.6666666666666665,62.0,1.0,30.316666666666663,30.916666666666668,56.0,6.216666666666667,37.0,3.6666666666666665,21.0
9,normal,10,18.762191850849145,97.29140807614426,133.15555555555557,18.316666666666663,3.933198113246698,73.1953967843578,70.02777777777777,74.0,6.873333440453805,100.985651431015,70.02777777777777,74.0,0.9037987153843478,91.71782237526826,2.838888888888889,23.28333333333333,2.0363366118227586,115.7057213286426,70.02777777777777,74.0,3.5817208350416743,117.52575225763624,133.15555555555557,18.316666666666663,21.47916700141814,67.48813820396953,45.5,24.0,3.5984578482895326,119.16133060364608,92.55555555555556,33.4,12.561111111111112,141.0,2.716666666666667,62.0,1.0,30.627777777777776,33.1,56.0,6.455555555555556,37.71666666666667,4.272222222222222,20.683333333333334
9,normal,10,18.511029325073164,100.81546314588802,130.47222222222223,18.22777777777777,3.88737193117686,73.15283496875414,53.61666666666667,74.0,6.8266043669447285,101.3369420816756,53.61666666666667,74.0,0.9090984573627376,91.56004731929748,3.0,22.683333333333334,2.007824813807273,117.06466162747044,53.61666666666667,74.0,3.5304252976111217,114.9824974549878,130.47222222222223,18.22777777777777,21.221592823712985,69.88637152784345,44.40555555555556,23.683333333333334,3.558311753358445,117.1385550318473,90.61111111111111,33.46111111111111,12.4,141.0,2.455555555555556,62.0,1.0,30.45555555555556,32.48888888888889,56.0,6.638888888888889,38.0,3.772222222222222,21.0
9,stress_cart,1,14.81919429014837,111.93431762300192,132.96666666666667,18.85,3.063154241450096,79.8007033879876,73.28333333333333,73.0,10.249570749624455,115.12923536632684,73.28333333333333,73.0,2.092318470935858,96.64479043742176,5.15,22.683333333333334,5.043882393936042,139.1357923686432,73.28333333333333,73.0,2.460566521820569,140.02368112251506,132.96666666666667,18.85,21.10730873480093,77.62580764277801,48.15,24.0,2.505202649200534,144.87342860568228,89.01666666666667,34.0,11.75,140.0,3.3833333333333333,62.0,1.5333333333333334,30.0,36.48333333333333,56.0,8.566666666666666,61.0,5.466666666666667,20.466666666666665
9,stress_cart,1,14.751762944879456,114.47372866675848,132.11666666666667,19.094444444444445,3.098875259049242,82.27595981480009,65.76666666666667,73.0,10.212329457299214,119.3420304512862,65.76666666666667,73.0,2.0770839574167894,101.66944350273678,4.85,23.0,5.0196195637572405,137.51618869524853,65.76666666666667,73.0,2.4567659711381378,133.7117068702355,132.11666666666667,19.094444444444445,21.0109326122564,76.30288078959552,47.69444444444444,24.0,2.490267325290022,138.18267119214835,88.41111111111111,33.90555555555556,12.005555555555556,140.0,3.2222222222222223,62.0,1.5888888888888888,30.41111111111111,36.46666666666667,56.0,8.205555555555556,63.21666666666667,5.166666666666667,20.683333333333334
9,stress_cart,1,14.568767172099363,117.2271700792544,127.5,18.63888888888889,3.034230222673068,84.87121945609033,56.75,73.0,10.095508645290908,119.2148326364544,56.75,73.0,2.0469898744871617,98.4853660922221,4.822222222222222,23.0,4.958512257272716,140.6040701765733,56.75,73.0,2.437423910492888,130.21772086769647,127.5,18.63888888888889,20.76551308641881,77.46801905091753,45.92777777777778,23.988888888888887,2.470889685007664,147.62056822787116,85.12222222222222,33.638888888888886,11.516666666666667,140.0,2.638888888888889,62.0,1.6388888888888888,31.0,35.45,56.0,8.033333333333333,61.0,4.833333333333333,21.0
9,stress_cart,5,15.049158463575736,112.67646728587962,134.72222222222223,18.372222222222224,3.1694186159848043,84.05823048595036,74.9,78.0,10.42894963604859,116.43972106526174,74.9,78.0,2.1315456184968227,100.5044276492761,5.272222222222222,22.68888888888889,5.111245514510705,141.5981270021731,74.9,78.0,2.533302907847009,135.75992865425366,134.72222222222223,18.372222222222224,21.43821535671412,76.54242512755152,48.44444444444444,24.0,2.5500427949032667,137.17082404813723,90.80555555555556,33.56666666666667,12.25,138.0,2.566666666666667,63.0,1.5666666666666669,29.0,37.37777777777778,54.0,5.394444444444445,12.0,5.588888888888889,20.122222222222224
9,stress_cart,5,14.76310449399296,114.47382774199718,128.9777777777778,18.0,3.0842451020695525,85.26472989697518,59.80555555555556,78.0,10.18972116000194,122.62355306563448,59.80555555555556,78.0,2.080331687291036,107.5608990723758,5.016666666666667,22.377777777777776,4.986103293399964,145.73687390270555,59.80555555555556,78.0,2.465165162956134,133.4546696470174,128.9777777777778,18.0,20.99294496236853,79.75360115783195,46.43888888888889,24.0,2.50978353694629,139.17283072454867,86.31111111111112,33.30555555555556,11.577777777777778,138.0,2.6166666666666667,63.0,1.6166666666666667,29.066666666666663,35.69444444444444,54.0,5.088888888888889,12.0,5.016666666666667,19.683333333333334
