Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1223,0,6,10.235842143719253,2.1677352488040924,71.1275702342391,8649.0,3.9520863535534394,0.0,6,8,10,11,21,37,52,55,70,71,71
GET,/catalogue,6971,0,10,11.760310568487245,3.7831654772162437,90.87286610156298,2795.0,22.526569068373693,0.0,10,12,13,14,18,23,28,36,60,91,91
GET,/category.html,6971,0,7,8.5573074144818,1.8318910151720047,88.09895254671574,11518.0,22.526569068373693,0.0,7,8,10,12,16,20,26,30,52,88,88
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,739,0,7,8.834694544954859,2.0776232704520226,56.75469618290663,10364.0,2.388055449939486,0.0,7,9,10,12,16,21,26,31,57,57,57
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,787,0,7,8.878498677793877,2.5354158133268356,60.690224170684814,10364.0,2.5431659527772337,0.0,7,9,11,12,17,19,24,28,61,61,61
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,789,0,7,8.70071257923757,2.3322636261582375,40.27803521603346,10364.0,2.549628890395473,0.0,7,9,10,11,16,20,27,30,40,40,40
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,749,0,7,8.725940697491964,2.283317968249321,62.276472337543964,10364.0,2.420370138030684,0.0,7,8,10,11,16,20,27,32,62,62,62
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,742,0,7,8.722290293767928,2.218012697994709,42.680587619543076,10364.0,2.3977498563668456,0.0,7,9,10,12,16,20,25,27,43,43,43
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,719,0,7,8.425487819359597,2.305874601006508,56.12354911863804,10364.0,2.3234260737570915,0.0,7,8,10,11,15,20,26,29,56,56,56
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,794,0,7,8.705363584264775,2.274012193083763,53.31872031092644,10364.0,2.565786234441072,0.0,7,9,11,12,16,20,24,26,53,53,53
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,801,0,7,8.780314359167468,2.245979383587837,50.3321411088109,10364.0,2.58840651610491,0.0,7,8,10,12,16,21,27,33,50,50,50
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,804,0,7,9.045589553071789,2.340243197977543,48.387874849140644,10364.0,2.5981009225322693,0.0,7,9,11,12,17,21,27,30,48,48,48
GET,/login,1223,0,61,61.935360356099224,9.218358434736729,117.1181844547391,13.0,3.9520863535534394,0.0,61,63,65,67,74,91,100,110,120,120,120
,Aggregated,23312,0,8,12.4641349854369,1.8318910151720047,117.1181844547391,7812.709548730268,75.33200087819932,0.0,8,11,13,14,21,53,62,67,100,120,120
