Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10681,0,170.0,179.75987214551483,2.092227339744568,2058.5653632879257,8649.0,34.597463382370044,0.0,170,210,240,250,300,340,410,580,1900,2000,2100
GET,/catalogue,61264,0,160.0,168.7532727061367,3.1921304762363434,614.4696595147252,2795.0,198.4438719836643,0.0,160,210,240,260,300,330,380,420,540,610,610
GET,/category.html,61317,0,160.0,166.2429915239101,2.0962534472346306,631.4870975911617,11518.0,198.61554744094974,0.0,160,210,230,250,290,320,370,400,540,610,630
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6783,0,170.0,170.02273932773224,2.3471880704164505,582.2421256452799,10364.0,21.971219372962832,0.0,170,220,240,250,290,330,370,400,500,580,580
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6765,0,170.0,171.20095375671994,3.221536986529827,591.8351244181395,10364.0,21.912914500677218,0.0,170,210,240,250,290,330,380,410,540,590,590
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6702,0,170.0,170.81308724848935,3.5311412066221237,592.6026152446866,10364.0,21.708847447677563,0.0,170,220,240,250,290,330,370,400,560,590,590
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6789,0,170.0,172.41665442324796,2.3080194368958473,598.8256875425577,10364.0,21.990654330391372,0.0,170,210,240,260,300,330,380,430,560,600,600
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6848,0,170.0,171.5728822938073,2.5753378868103027,597.8741338476539,10364.0,22.181764745105333,0.0,170,220,240,250,290,320,370,410,580,600,600
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6737,0,170.0,168.44295541990448,2.4169981479644775,599.8588213697076,10364.0,21.82221803267737,0.0,170,210,240,250,290,330,380,420,580,600,600
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6713,0,170.0,172.58228012537518,3.8996366783976555,607.044487260282,10364.0,21.744478202963215,0.0,170,220,240,260,290,330,370,400,570,610,610
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6767,0,170.0,172.68502850936582,3.613986074924469,610.4918317869306,10364.0,21.919392819820064,0.0,170,220,240,260,290,330,370,420,560,610,610
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6725,0,170.0,170.54859044965093,2.698320895433426,611.2770484760404,10364.0,21.783348117820292,0.0,170,210,240,250,290,330,380,420,540,610,610
GET,/login,10676,0,210.0,218.09302437511394,21.145805716514587,638.600998558104,13.0,34.58126758451293,0.0,210,260,290,300,350,380,420,460,600,640,640
,Aggregated,204767,0,170.0,171.8584439748038,2.092227339744568,2058.5653632879257,7815.871693192751,663.2729879615922,0.0,170,210,240,260,300,330,380,420,570,1900,2100
