time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701315589.685,26.012910162605674,7.748346655241419,7.102285948578785,1.85553110514613,24.46822775790753,0.92819281733692,0.5752391876865,0.30655412384431,0.21209231985099,9.591513989771336,0.894220089632245,3.8713691285697305,2.09843438219473,31395466.13378821,13023061.315827029,1091176.8033662103,15718.936247652784,26187902.73153533,18480950.12163916,3689061.863103721,929644.502864561,100107711.5244374,9596616.277566662,36944063.56234183,213516.0431250528,1313499.7083148337,57469.8609857968,584689.5181927673,8199.773338663077,4604563.280718248,9185366.82170838,3686.6836641520863,0.0,0.0,0.0,9108894.474656625,72.39732391239218,22979.717735313803,3473.993290272569,0.0,6612.546130780174,0.0,0.0,3789291.1928057726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2150336522696967,0.9193869999999996,0.4821990255181815,0.2078962758772725,1.342309432319697,0.4680191818181815,0.1906487727272724,0.1429683010999997,0.0759417295727269,2.5964814545454544,0.2860306818181815,0.5544967727272725,0.3739080454545452,0.2430067304539393,0.1838773999999999,0.0964398051036363,0.0415792551754545,0.2684618864639393,0.0936038363636363,0.0381297545454545,0.0285936602199999,0.0151883459145454,0.5192962909090909,0.0572061363636363,0.1108993545454544,0.074781609090909
1701315599.685,58.73452444192892,47.616376731589874,13.732477850419157,8.431490173255217,86.53701979107835,3.179813120431555,0.5466179949666701,0.410345454944045,0.19434533680797,8.251852677005111,0.85795349994976,8.703214866422226,3.076923213941865,24605431.87463868,11321229.351392008,1002361.8861719572,16990749.851560816,56470097.1979342,14348760.931919292,3232475.6313392865,855361.5302602181,97936083.73806344,10888726.898762904,39455690.936395824,660565.2302807836,1036749.8428418807,67314.80898618518,2373702.257100247,8657.2822554778,8633223.97580313,24293911.779068097,1734.054902145856,0.0,0.0,0.0,9184269.262798157,70.56558959177269,14431.780532325043,3617.543442887344,0.0,28043.522027979416,0.0,0.0,13499013.859649636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1682163156045453,2.369211946471212,1.1595931371515151,0.3889501360590904,2.941453248912121,0.236308727272727,0.1442199545454542,0.1109870909090907,0.0609517272727269,1.8166188181818184,0.2641492727272725,0.7608769778409088,0.4218353181818179,0.633643263120909,0.4738423892942424,0.231918627430303,0.0777900272118181,0.5882906497824243,0.0472617454545454,0.0288439909090908,0.0221974181818181,0.0121903454545454,0.3633237636363636,0.0528298545454545,0.1521753955681817,0.0843670636363635
1701315609.685,114.0689859492392,77.7379312160932,19.593654083322512,12.163557970973809,130.80461669710118,8.976291704691125,0.4833739738143449,0.742926286988615,0.1881329319062349,7.46898529749047,0.87897138154887,13.737139403735114,5.415932725067645,25245726.857297137,8522065.477053165,1200394.3310886072,21559872.626355544,70982676.47041082,23228148.96171093,2814724.86438097,722980.2438546504,95615343.04975124,11422404.49860682,34899103.44701473,1008504.056716131,747765.6680063729,62842.85085735235,2322940.5219892883,8861.80953975657,8761150.399386086,34202584.84624739,4234.254054814672,0.0,675.2390372568415,0.0,6710760.809803439,74.90170979244766,13347.84738372508,3909.4880641370746,0.0,45056.18678162588,0.0,0.0,18702685.17935032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7927926556863625,4.996041506274243,1.694301604265151,0.7628541576696968,4.888055935440152,0.3415372272727269,0.0949654090909087,0.0890495370636362,0.0437906363636359,1.3082512272727267,0.2422685909090904,0.8423459022848485,0.421940727272727,1.3585585311372723,0.9992083012548484,0.3388603208530302,0.1525708315339393,0.9776111870880304,0.0683074454545454,0.0189930818181817,0.0178099074127272,0.0087581272727272,0.2616502454545453,0.048453718181818,0.1684691804569696,0.0843881454545454
1701315619.685,142.30126269832635,114.27109997765092,28.09865839427261,18.110481984435268,222.77197174285809,15.991050533234445,0.4571227995261099,1.07516975335631,0.1762673840227649,5.861763582493265,0.901182732203845,19.67335978879546,8.208109411774242,22920503.965306245,5800736.08907724,1220955.04043647,32968849.325170968,124941200.74766088,31528065.811685026,2356459.010604882,489160.7731813725,99768090.1598585,10896832.53372908,29178920.736118868,1483459.0849072502,1072404.4672016953,65911.11480349649,2359646.9187363526,8836.164908696428,12564349.431694074,49579544.35866673,6574.026587618144,0.0,1371.6924625743427,0.0,5523101.594040911,78.28496657370908,14021.704454799032,997860.1686389232,0.0,65717.82856127128,0.0,0.0,42816524.30159737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66210234528208,7.741040480628788,6.831438225633333,1.829435262009091,0.8678930886666665,7.939737438042424,0.757259065801515,0.073731136363636,0.0751858181818177,0.0372151818181815,1.165203090909091,0.236478,1.1844357907484846,0.530922136363636,1.5482080961257576,1.3662876451266666,0.3658870524018182,0.1735786177333333,1.587947487608485,0.151451813160303,0.0147462272727271,0.0150371636363635,0.0074430363636363,0.2330406181818181,0.0472956,0.2368871581496969,0.1061844272727272
1701315629.685,193.67689773302249,134.67822905469637,35.74763124575051,22.51584716111952,275.7291908889893,21.9702414049404,0.407189145127825,1.4775032907081598,0.14833388907636,4.801107511139965,0.8003183555811699,24.66722968280026,9.642442155589276,28768839.412828803,4115667.205474601,1200105.4628558438,43290768.597408056,160856377.12927407,36076177.34408334,1593947.8402830018,334854.6146274739,68757762.24332683,10184401.437696394,25773523.29383108,1634565.9495916022,1744066.444526095,61949.6847858784,3375950.042852437,8466.741593824387,13197819.498704027,62675524.42398267,6669.335832380191,0.0,1266.0397453904243,0.0,6682192.68796385,69.15129636386726,13659.911896530475,1620117.4053128492,0.0,76563.0567871865,0.0,0.0,48860450.39904204,0.0,37.3545398168752,0.0,0.0,0.0,0.0,0.0,73.14295203566802,10.502373975989393,7.519995588412121,2.2582272836727277,0.9634350127181815,10.672702321327812,1.1255993240272728,0.042779545454545,0.071836629172727,0.0195205909090904,0.600016818181818,0.2266639545454541,1.291996762163636,0.5362559545454543,2.100474795197879,1.503999117682424,0.4516454567345455,0.1926870025436363,2.1345404642655628,0.2251198648054545,0.008555909090909,0.0143673258345454,0.0039041181818181,0.1200033636363636,0.0453327909090908,0.2583993524327271,0.1072511909090908
1701315639.685,231.85234387540183,164.27800620765453,41.82054576284837,26.07552868461575,333.22765636532085,29.18984879367501,0.381390166995495,1.871006044648225,0.121263870120945,4.268399105726971,0.13920718381854,28.364146420653537,12.046317955642207,30650152.339675456,2720283.781025953,1299836.9617062863,53791995.46260834,181296561.4020968,35093329.10381618,954880.126487555,132752.3569974346,48676432.503667295,12127967.968988542,27968683.607848883,2098641.847311074,2154322.695538865,32099.40259925114,4873322.695647217,1177.953404941715,14679751.182922404,82900674.47016142,7026.774197645009,0.0,1416.4781616988769,0.0,8374876.431005361,0.0,10450.393442066355,1999842.0905060612,0.0,92103.91345730188,0.0,0.0,66367661.29745656,0.0,74.77323454756291,0.0,0.0,0.0,0.0,0.0,75.52061001968531,11.23496000449394,9.347341401772724,2.515389520543939,1.0267395441575755,12.67821310893163,1.379271742028788,0.023316409090909,0.0833259545454542,0.0059924999999997,0.2046546818181817,0.0113367272727272,1.351848124262121,0.5560035454545453,2.246992000898788,1.8694682803545453,0.5030779041087878,0.2053479088315151,2.535642621786326,0.2758543484057575,0.0046632818181818,0.0166651909090908,0.0011984999999999,0.0409309363636363,0.0022673454545454,0.2703696248524242,0.111200709090909
1701315649.685,240.57656567393144,175.40906949024324,39.948950958858745,26.08762979300119,356.5747099442912,33.76204996589725,0.3626290543409,1.98427190135383,0.1156460515192249,4.080809258683335,0.1432866094340349,31.612714533874964,13.429589510792583,34257763.6137388,103582.659572367,1179875.6372033565,54880811.51646626,187005398.8158923,44108098.72269392,317996.1111975225,1392.5464067348423,38685048.45390183,12135283.212818926,16280975.972225968,2385864.790119122,2537539.6412700177,3456.215306164177,4130865.85237238,0.0,17185680.958864987,94293075.6031508,6606.629557187753,0.0,1317.5843818817104,0.0,8378297.09589663,0.0,75.58998782878682,2355392.597385241,0.0,96285.42002194493,0.0,0.0,74333064.19905007,0.0,78.76848153613841,0.0,0.0,0.0,0.0,0.0,76.78505759526323,11.762637545454544,9.703894363636364,2.2564426818181818,1.0446240454545452,14.297761945390908,1.6326661552939392,0.015457636363636,0.0972184999999997,0.0062096761999997,0.1376119999999997,0.0084532756499997,1.2512674999999998,0.5290334090909088,2.352527509090909,1.940778872727273,0.4512885363636363,0.208924809090909,2.859552389078181,0.3265332310587878,0.0030915272727272,0.0194436999999999,0.0012419352399999,0.0275223999999999,0.0016906551299999,0.2502534999999999,0.1058066818181817
1701315659.685,237.83855488369608,166.07151474492963,40.11899451338397,26.665324710164235,346.59698330699393,34.606475047051234,0.38247064480129,2.133032974147755,0.1138903546942,4.0287062137583405,0.146359050095175,30.95160172157649,13.696980448220785,36434911.13985812,101160.81142234815,1664650.139527956,47525353.026470974,191487840.5749921,45741140.39515981,345976.59165098035,1302.9584049231255,28195229.487403285,12680735.034173593,19785648.96263338,1781716.0209968414,3192377.4779899083,1577.8912988861905,4815825.874141247,0.0,15303996.269085456,103381448.74268048,6689.957919272136,0.0,1302.9584049231255,0.0,10699375.560540538,0.0,76.89435715620513,2661123.7073862306,0.0,92032.59004039464,0.0,0.0,84632301.86971305,0.0,78.0188243202729,0.0,0.0,0.0,0.0,0.0,109.73264739541818,10.47308859090909,8.704028727272727,2.058322681818182,0.9492433636363636,14.693371818181816,1.863142818181818,0.016235318181818,0.1039702727272725,0.0070102727272725,0.1741843636363634,0.0092092951363634,1.2009166818181818,0.5136226818181815,2.094617718181818,1.7408057454545454,0.4116645363636363,0.1898486727272726,2.9386743636363635,0.3726285636363636,0.0032470636363636,0.0207940545454545,0.0014020545454545,0.0348368727272727,0.0018418590272727,0.2401833363636363,0.1027245363636362
1701315669.685,242.8863017645698,174.1423236088132,40.62003267306632,26.24013100580904,356.7892537551958,34.87507322501122,0.38972038124025,2.0946118942715346,0.1224593587582599,4.034153193253735,0.1444568183360099,31.758157271233983,13.534073167022324,41209109.37650801,105133.91587099974,1475443.385878406,36663122.7880219,184482010.11781815,51989221.52576575,630449.8774353387,0.0,12185898.673140794,12246892.745406844,20157815.727316186,2150658.8048230344,3207648.496192011,0.0,5873295.210692426,0.0,16573297.053992163,100818154.59731826,3626059.985817885,0.0,0.0,0.0,10332983.67966052,0.0,74.44431970773232,2317730.0511862445,0.0,95248.05176001118,0.0,0.0,80373248.74879327,0.0,74.01383862823887,0.0,0.0,0.0,0.0,0.0,112.8751694710594,8.787623545454545,6.932930136363636,1.7870343636363637,0.865230818181818,16.168963227272727,2.147056045454545,0.0191390909090904,0.1086632727272724,0.0084086206545452,0.1611992727272724,0.008479318181818,1.4934022727272724,0.6379190454545453,1.7575247090909092,1.386586027272727,0.3574068727272727,0.1730461636363636,3.233792645454545,0.429411209090909,0.0038278181818181,0.0217326545454544,0.001681724130909,0.0322398545454545,0.0016958636363636,0.2986804545454545,0.127583809090909
1701315679.685,242.56192561921296,174.06833763340234,40.57631988110691,26.0947095353052,355.9327534169734,34.753103625112885,0.3909298349872699,2.11438456270141,0.11815487376446,3.963828619913765,0.154929469238905,31.812678130902302,12.873499164175216,37754143.06170817,106274.2947893004,1298888.7311510134,39802737.279739305,179606181.5988887,42844330.59581908,663405.2977832705,0.0,0.0,14175135.82040655,17444683.08944241,2015615.2678449,2389265.706308269,0.0,6112113.653698692,0.0,18000599.9514127,127069472.9136298,7008352.480916588,0.0,0.0,0.0,11958569.594943697,0.0,0.0,945078.6506066624,0.0,95402.44342894916,0.0,0.0,81240936.07633471,0.0,77.88275390740438,0.0,0.0,0.0,0.0,0.0,72.3003533065214,11.336825272727271,8.765705772727273,2.038746727272727,1.0449205,16.4893925,1.758102727272727,0.0204999545454542,0.1098010909090904,0.0083801751954542,0.1637069545454542,0.0076582696999997,1.489553818181818,0.6362884545454542,2.2673650545454542,1.7531411545454545,0.4077493454545454,0.2089840999999999,3.2978784999999995,0.3516205454545454,0.0040999909090908,0.0219602181818181,0.0016760350390908,0.0327413909090908,0.0015316539399999,0.2979107636363636,0.1272576909090908
