Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/calculate,44949,0,20,55.72770050961562,7.7002281323075294,655.4887080565095,18.0,145.3213769637554,0.0,20,32,64,89,160,220,290,330,460,600,660
GET,/transform,45258,0,2700.0,2683.751956259789,173.64947590976954,3321.5618524700403,36.0,146.32038262532296,0.0,2700,2800,2800,2800,2900,2900,3000,3000,3200,3300,3300
,Aggregated,90207,0,650.0,1374.2409175187424,7.7002281323075294,3321.5618524700403,27.030829093085902,291.64175958907833,0.0,650,2700,2700,2800,2800,2900,3000,3000,3100,3300,3300
