Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10807,0,150.0,169.94784025304233,2.4574706330895424,2124.077898450196,8649.0,34.98340761218026,0.0,150,200,220,240,300,360,440,580,2000,2000,2100
GET,/catalogue,61605,0,150.0,162.88660486996665,3.8155410438776016,725.1231167465448,2795.0,199.42193263147635,0.0,150,200,230,250,300,350,410,450,600,710,730
GET,/category.html,61625,0,150.0,159.74233084530184,2.2094538435339928,715.7308831810951,11518.0,199.48667475715817,0.0,150,200,220,240,290,340,400,450,610,710,720
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6885,0,160.0,163.79353912045386,2.619936130940914,687.6815538853407,10364.0,22.287476765972155,0.0,160,200,230,250,300,340,400,430,620,690,690
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6839,0,160.0,162.5374664173526,2.2420501336455345,711.0594864934683,10364.0,22.138569876903933,0.0,160,200,220,240,300,340,400,470,610,710,710
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6799,0,160.0,162.07436577692695,2.6241131126880646,677.6013365015388,10364.0,22.00908562554026,0.0,160,200,220,240,300,340,400,460,620,680,680
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6790,0,160.0,161.9972563206063,2.316073514521122,713.4005026891828,10364.0,21.979951668983432,0.0,160,200,220,240,290,340,400,440,610,710,710
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6762,0,160.0,164.25604699909493,2.8071049600839615,709.6521761268377,10364.0,21.889312693028863,0.0,160,200,230,240,290,350,410,470,600,710,710
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6785,0,160.0,163.94356228466103,2.027045004069805,690.7028406858444,10364.0,21.963766137562974,0.0,160,200,230,250,300,340,400,460,610,690,690
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6975,0,160.0,161.69328893010763,2.1285684779286385,710.333944298327,10364.0,22.57881633154042,0.0,160,200,220,240,290,330,400,470,620,710,710
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6594,0,160.0,163.0016203359852,2.1835388615727425,672.4950494244695,10364.0,21.345478837301435,0.0,160,200,220,240,300,340,400,460,610,670,670
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6686,0,160.0,162.81170075265632,2.8393790125846863,690.2328254655004,10364.0,21.643292615437883,0.0,160,200,230,240,290,340,410,490,600,690,690
GET,/login,10807,0,200.0,212.16105674528345,21.602305583655834,732.2448408231139,13.0,34.98340761218026,0.0,200,250,280,300,350,390,460,500,660,710,730
,Aggregated,205959,0,160.0,164.90504119824004,2.027045004069805,2124.077898450196,7812.1801863477685,666.7111731652664,0.0,160,200,230,250,300,350,410,470,630,1900,2100
