Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1935,0,6,9.443544621942733,2.246590331196785,75.27364604175091,8649.0,6.270523446977048,0.0,6,8,10,11,16,26,49,54,72,75,75
GET,/basket.html,1856,0,7,8.574615127270528,2.5084512308239937,76.86732243746519,23388.0,6.014517580149561,0.0,7,9,10,11,14,17,21,26,61,77,77
POST,/cart,11147,0,33,34.70484788091025,12.871985323727131,119.61652431637049,0.0,36.12275186741765,0.0,33,36,38,40,47,55,64,74,110,120,120
GET,/catalogue,1924,0,11,13.391579506171407,4.601829685270786,75.52090473473072,2795.0,6.234877060456765,0.0,11,13,15,16,20,27,35,41,69,76,76
GET,/category.html,1924,0,7,9.226428152675782,2.434046007692814,58.19212645292282,11518.0,6.234877060456765,0.0,7,9,11,12,16,20,27,31,58,58,58
GET,/login,1935,0,61,62.53309320003872,13.542937114834785,154.72081489861012,13.0,6.270523446977048,0.0,61,64,66,67,72,82,110,120,140,150,150
POST,/orders,1835,1835,74,67.66958684541224,20.812273025512695,165.98470881581306,227.0,5.946465387701748,5.946465387701748,74,78,81,83,89,95,100,110,130,170,170
,Aggregated,22556,1835,30,31.465461863238527,2.246590331196785,165.98470881581306,3906.891957793935,73.09453585013658,5.946465387701748,30,35,40,46,63,75,85,93,130,140,170
