time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy
1701126663.734,0.0068012401516499,24.664375618168197,4.9680932045660375,0.0135998690463066,0.15443261401452,0.1781690571585167,0.181527900325255,0.0431863337028433,0.0,39269758.96329442,2645598.765514335,0.0,22796431.24341508,9325280.221029067,8084432.752638086,407986.5263134585,0.0,15566057.236005949,978140.802071544,0.0,0.0,2655683.978552361,4273.449259845095,0.0,0.0,0.0,18069.224502391964,0.0,0.0,0.0,0.0,0.0,0.0164204093363635,2.262861226763636,0.3248530223874914,0.0,0.0644754636606058,0.0633230264090907,0.0807168956621209,0.0
1701126693.734,0.0070942844602666,77.69716385643618,11.98494218511494,0.01119800900526,0.1546304659084116,0.183116150088075,0.1879472000260483,0.0382886862098049,0.0,53280208.38020831,4379763.418307375,0.0,17373413.93687177,6912583.297862697,4607814.679144063,275608.9927058423,0.0,41860419.76447677,829917.7165167847,0.0,0.0,2315458.799432925,4329.32873735949,0.0,0.0,0.0,28801.848701715982,0.0,0.0,0.0,0.0,0.0,0.0,5.420936142634343,1.0083092530777729,0.0021647912651512,0.0248002487621209,0.0329633177499998,0.0391698126333331,0.0021647912651512
1701126723.734,0.0075576630262716,97.5104314086786,13.049718879307749,0.0131082967957682,0.1602529161058483,0.1903308630097733,0.1921750149823783,0.0397322607669983,0.0,48362122.02605089,13000199.020885466,0.0,19929071.010451656,7469541.369963731,1836464.597979752,24.33948252396061,0.0,37749259.42906527,1754.462772583517,0.0,0.0,1016528.6305085432,4266.449234048449,0.0,0.0,0.0,25105.009949703744,0.0,0.0,0.0,0.0,0.0,0.0,6.155049333333333,1.2173592049887871,0.0025977495181815,0.0156526216545451,0.0194022580136359,0.0248956302848482,0.003904462963636
1701126753.734,0.0071162081460599,97.49752308351204,12.852890096663652,0.016573881234915,0.1611243107780916,0.1834453786330966,0.19407846864337,0.0376685716856183,0.0,35814835.29891334,19287478.96389719,0.0,13416391.181025036,8950381.963240288,2881629.135742219,0.0,0.0,23054823.265683874,376.7398166489236,0.0,0.0,0.0,4016.447431684233,0.0,0.0,0.0,20833.25637120873,0.0,0.0,0.0,0.0,0.0,0.0004077297878787,4.930886696969697,1.1807303384454544,0.0020765875909086,0.0195185603969693,0.014303136363636,0.0211008269393935,0.0026134268909089
1701126783.734,0.0070670642494949,98.691699925155,13.073241174207547,0.0142623781223533,0.1610297917388583,0.180032964967655,0.1963421743991749,0.0406786598545349,0.0,34655726.408006884,20597091.04828662,0.0,5663092.065704517,10516169.839750528,2778320.4716555537,199488.11921638984,0.0,25831372.577600274,0.0,0.0,0.0,0.0,4292.550834293988,0.0,0.0,0.0,24281.18219717449,0.0,0.0,0.0,0.0,0.0,0.0024463787272725,5.906143833333334,1.1916370302907573,0.0024919051090903,0.020499483413636,0.0166534125954542,0.016705152443939,0.0008711422969696
1701126813.734,0.006951977755445,100.8326566188979,13.0492654038438,0.0142231155246866,0.1565269051143683,0.1851661506706483,0.1952748935559866,0.041611148312105,0.0,39027763.253198825,21369512.53944664,0.0,6968678.18131235,12551127.58569965,2461494.6607348616,540812.1326090404,0.0,14883870.534252545,0.0,0.0,0.0,0.0,4313.344441047014,0.0,0.0,0.0,29271.33570154313,0.0,0.0,0.0,0.0,0.0,0.001630919151515,8.228126196969697,1.106950892233333,0.0,0.0182724199924239,0.01704753030303,0.0149928804106058,0.0
1701126843.734,0.0068122915839083,101.71348593114328,12.949413668514907,0.0137456368891116,0.1575446314785616,0.1886882836045333,0.19502376139035,0.0357607238801499,0.0,36907536.97301889,19657256.032924622,0.0,3479192.492250065,12198441.430305876,1609015.8621081377,460534.6342582705,0.0,8910850.957224613,0.0,0.0,0.0,0.0,4151.1472190224085,0.0,0.0,0.0,21908.035470818348,0.0,0.0,0.0,0.0,0.0,0.0,8.278525681818182,1.0936417071040403,0.0020179081590908,0.0143308556242421,0.013458277524242,0.0148786212121209,0.0
1701126873.734,0.0071518321682249,102.62506669987148,13.174904249104818,0.0145785319536849,0.1638978212157433,0.18828574677808,0.2011081068902066,0.0384461311339483,0.0,30773247.89756393,12557731.235996688,0.0,1254315.6175484948,10414992.705945166,1786769.6744547335,258806.5046009726,0.0,4042940.0045815967,0.0,0.0,0.0,0.0,4408.004709162339,0.0,0.0,0.0,21134.344780735017,0.0,0.0,0.0,0.0,0.0,0.0,7.760416666666667,1.127963462297929,0.002421489790909,0.0127873509393936,0.0148079545454542,0.0155439999999996,0.0
1701126903.734,0.0069641293574216,106.07231920584842,13.190457577459632,0.0144381351964799,0.1667403349163967,0.1865015543920966,0.2031890650767516,0.0405757488427416,0.0,44836598.44763279,12249281.262014112,0.0,9048747.019462563,10060037.65522218,3500836.3359135413,25.305054026851725,0.0,7763366.60684473,0.0,0.0,0.0,468.2441789345984,4371.274475066609,0.0,0.0,0.0,29642.98210445122,0.0,0.0,0.0,0.0,0.0,0.0008286273878786,7.961744772727272,1.0846641045699998,0.002075406621212,0.0151909871363634,0.0158134344939392,0.0132884090909088,0.0
1701126933.734,0.0069157116271083,107.82542549026266,13.149219396576342,0.0146144496556616,0.167635252207375,0.1760060835238983,0.2023924843091933,0.0367024738514916,0.0,43830585.69874568,14254386.48502758,0.0,18277004.592719484,8862867.819866337,4023459.019585796,0.0,0.0,12574672.690578094,0.0,0.0,0.0,502.8331005918164,4211.398783682941,0.0,0.0,0.0,25499.106708654315,0.0,0.0,0.0,0.0,0.0,0.0024858821636359,7.32589953030303,1.1009343457984846,0.0024904879454544,0.0180155156681815,0.0143536921560603,0.0143948636363633,0.0019802647499995
