time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy
1701123197.0009997,13.786055035983573,0.0990760854589133,0.2637399390694116,32.07993588282292,312.57722570224087,0.1658807914587816,0.1594882060400366,0.0369833345449182,3837.918932458832,47923623.24697697,14039562.118649988,604541.3824457674,27531337.693575066,7855896.130476013,3664029.030114712,789621.6020605481,4354.561865674444,11083120.115651475,0.0,76435.5174827198,1924219.914110592,4732.452949172973,4338.019629804409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142540230050504,0.0444980360037874,0.126152430738636,1.1606517004229795,11.552802171925508,0.0575417738446966,0.0524075303030299,0.0003637275757575
1701123227.0009997,41.75395354235473,0.0760365531034549,0.1255396930278649,82.01349089231236,856.077268968832,0.1266663993319016,0.1196553018762733,0.0334659564663099,3191.8009397768005,30166734.52242137,7472090.802050105,2457882.024115276,26737488.86193927,5721970.885224956,3479819.1330975606,461704.480421235,3621.466450900601,784.7665602927619,0.0,113241.63998517436,8736171.465501284,4660.143487855571,4354.5861625307325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354135958263889,0.0087702920454543,0.0261095952777774,3.134058811938131,25.632646497140158,0.0187742109911613,0.0138532162373734,0.0010911827272725
1701123257.0009997,53.14279571190491,0.0745023464109166,0.03388557140664,95.57395053765416,1013.947512055996,0.1095580151481599,0.1163815367986483,0.0320930137243199,0.0,17334357.415334836,4481115.5141678825,5069430.863914676,27915800.571657494,3330407.254334578,2828084.5043895566,394886.5696540142,0.0,704.4961875735274,0.0,42167.33198196726,8717261.191444488,4343.984680956884,4619.927245902192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.580112196969697,0.0046665176767675,0.0012989738510098,3.834155409090909,33.28972278787879,0.0049812320959594,0.0060373162184341,0.0005455913636362
1701123287.0009997,53.28642557028371,0.0776973212191983,0.0281662870185583,95.8152520652303,1014.1842881217376,0.1090897903782066,0.1211700701921949,0.0321739988767016,0.0,9477473.526782392,9516275.870280392,6087298.356561933,28119928.39538444,1520625.0235207912,2291811.709174687,329005.6942361556,0.0,1376637.6214920778,0.0,8606.448977011176,12716934.982148165,4291.100912793659,4762.979615582431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8330281363636365,0.0051900163194442,0.0001865192487373,2.9859865606060603,33.41170246969697,0.006575432998737,0.0070316283901514,0.0
1701123317.0009997,52.72487567261752,0.077316420447845,0.0286704482732966,95.57380342249373,1014.4688691581256,0.1127824532615399,0.1173679376657683,0.0344955445447516,0.0,28235138.250677776,10596945.321674757,6156365.348634602,27939395.55511268,3037636.125650609,2986196.2793769264,0.0,0.0,8181920.93288475,0.0,4054.950497140913,17451570.809473317,4184.006628268762,4495.5766376299625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0212816666666664,0.0048924566729795,0.0,3.226683363636363,28.6199803939394,0.0057315264267674,0.0070708272916663,0.0
1701123347.0009997,52.60044560746029,0.0753916580647283,0.1634972511320183,94.87796742165688,1014.5187847895488,0.1135332955605849,0.1127482361105899,0.0319735407160566,0.0,37790449.98677905,6547697.238941037,8731720.25812799,26916788.17983042,4881178.257903059,1935521.348579336,0.0,0.0,5489744.109670467,35570.254141874466,2593.3191109128634,14610504.5380323,4246.525871771131,4304.100153154647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7593294545454548,0.0043144890656564,0.0,3.6856141060606062,28.082121303030306,0.005505486313131,0.0066841952272725,0.0
1701123377.0009997,52.35056724108421,0.0713730391321216,0.3016017768721082,94.1404519904508,1014.1581633544472,0.1119062010730682,0.1138904020107249,0.0350597441025133,0.0,27121377.19390421,4642289.441114574,9265633.70707026,34052366.686037816,2435791.1521151303,708106.5054616947,0.0,0.0,112.62391073684738,71235.78532275815,1506.1809701378634,20696081.10012592,4309.005559661023,4198.956433482945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0083082878787875,0.0041039318813128,0.0,3.763660363636364,31.076158333333336,0.0058579249053027,0.0054391990972219,0.0010911827272725
1701123407.0009997,52.37807772733868,0.0616953550878416,0.1218661577613166,93.28532968898946,1014.2379157941972,0.1154257389758366,0.1111897165754816,0.0314520188516583,0.0,4757030.096066413,3877209.344461081,8547940.475334609,31368963.004266813,2145434.726411871,4397.216179973932,0.0,0.0,75.65207924789561,24032.2293287332,1246.0089308181898,16504938.253419654,4255.798738292946,4297.891105927776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958097803030303,0.0039184078093431,0.0,3.278314863636364,33.77076587878788,0.006990393806818,0.0043521487815653,0.0009093189393937
1701123437.0009997,52.02272310002149,0.0653384229156833,0.0264887664863466,93.76285949145402,1014.2223781302222,0.1153407054566133,0.11342674024789,0.0351760560194949,0.0,17269385.717998344,3892351.100196248,8220231.130994464,29298909.14682238,2723369.371327031,182496.5942833427,131542.19725044796,0.0,8184191.783594062,0.0,1125.480056248996,16646985.828004742,4160.869339582764,4655.803130740554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7980104545454545,0.0039579888383835,0.0,2.584888742424242,40.16558884848485,0.0064240464962118,0.0052937897474745,0.0
1701123467.0009997,52.14208162665033,0.0708419141621616,0.02835332963448,94.35119074695793,1014.0528614901294,0.1187323591925566,0.1186695911000466,0.0309513278894233,0.0,31302985.83553781,3805803.380928114,6454847.00178774,26045595.121931445,1826909.054828929,1601071.5217785053,396151.4923546596,0.0,10854359.741616696,0.0,512.5854595786717,20618326.34191589,4134.818545717316,5101.829115373878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958949272727272,0.004317812518939,0.000730033560606,3.056068318181818,38.714346454545456,0.0062400739646462,0.0070582255555553,0.0
