Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10736,0,160.0,172.01979928287358,2.2247424349188805,1098.1297940015793,8649.0,34.77504770568893,0.0,160,210,240,250,310,370,460,510,950,960,1100
GET,/catalogue,61252,0,170.0,174.62318086095823,4.77931834757328,663.9466881752014,2795.0,198.4017531733288,0.0,170,210,240,260,320,370,430,480,580,660,660
GET,/category.html,61264,0,160.0,169.70702847257303,2.2432254627346992,656.5877003595233,11518.0,198.44062245168837,0.0,160,210,230,250,310,360,420,470,580,640,660
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6761,0,160.0,171.88799783359894,3.754647448658943,618.4354657307267,10364.0,21.89959924908372,0.0,160,210,240,260,310,360,420,470,580,620,620
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6721,0,170.0,173.6946715890869,2.5580888614058495,650.0955782830715,10364.0,21.77003498788518,0.0,170,210,240,260,310,360,420,470,580,650,650
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6763,0,170.0,173.68028719588492,2.6911040768027306,641.2492580711842,10364.0,21.90607746214365,0.0,170,210,240,260,310,360,420,470,580,640,640
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6710,0,160.0,173.77470256372087,3.0849184840917587,654.0835266932845,10364.0,21.73440481605558,0.0,160,210,240,260,320,370,430,480,580,650,650
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6606,0,160.0,172.33532470180938,2.2602304816246033,616.7998304590583,10364.0,21.39753773693937,0.0,160,210,240,260,320,370,420,480,570,620,620
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6797,0,170.0,174.6029311502499,2.499241381883621,649.1939937695861,10364.0,22.01620708416241,0.0,170,210,240,260,320,370,430,470,570,650,650
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6834,0,170.0,174.3449041872556,3.3083688467741013,646.4620549231768,10364.0,22.136054025771063,0.0,170,210,240,260,310,370,430,470,560,650,650
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6807,0,170.0,175.1876687817084,2.402777783572674,645.6639934331179,10364.0,22.048598149462048,0.0,170,210,240,260,310,370,430,480,570,650,650
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6732,0,170.0,173.80539806304026,2.9584551230072975,613.0797136574984,10364.0,21.805665159714778,0.0,170,210,240,260,310,370,430,470,580,610,610
GET,/login,10734,0,220.0,225.9962710142219,19.25397664308548,686.2475825473666,13.0,34.768569492629,0.0,220,260,290,310,360,410,480,550,650,670,690
,Aggregated,204717,0,170.0,175.43741084814573,2.2247424349188805,1098.1297940015793,7812.0008694930075,663.1001714945529,0.0,170,210,240,260,320,370,430,480,600,860,1100
