time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,rabbitmq_disk,shipping_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701269690.783,0.006354583415382626,0.007912542066028804,0.0053878304918972796,0.001934276613548812,0.01571102172609873,0.002408991295815196,0.00575033703402664,0.0032162429254241637,0.0018882808020289962,0.10096030856098683,0.0024498255922302033,0.00553921541679682,0.009062514226908666,15382367.210006198,14291870.21654242,1328990.7757215456,0,10514076.114007521,21898427.28643855,3975467.100158865,881080.729682142,78994339.48393737,8923329.66651439,19052866.2867792,2144990.5502853263,3546469.849064779,74.68183641468839,436.2087326943557,0,4425113.585097868,3293600.973677996,0,0,153.25808482903844,5344.703374255679,3769592.398355413,0,381273.19767335185,0,0,363.5072772452964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034071672727272725,0.041523927272727267,0.05052327002666666,0.01871403184969697,0.09660052353212122,0.020312854545454544,0.03696349090909091,0.024097963636363635,0.01643310295515151,0.6820241636363635,0.014889745454545453,0.03691610436606061,0.05277129090909091
1701269695.783,0.008911219722172674,0.009418926030203667,0.010103957858770782,0.004567780220984515,0.0315717990251628,0.002410258566866794,0.005792800580170709,0.0032859368775683944,0.0018980613638009802,0.1020300399598392,0.002404523756967045,0.007903425042069747,0.009670122942443122,23127314.202156827,14718881.421624191,981079.4551276988,4787.581042827139,10423402.435295599,14332017.909702279,3973851.0771959648,874215.6899041131,51888550.445426226,8915641.621029573,19558601.54884756,2573700.1682785656,4296546.88127304,1048.1447632973861,599.0712640315917,0,4443024.819651173,3287172.7908775336,0,0,151.6419236607308,5265.734772216991,5647889.010587806,0,384248.5344971059,0,0,673.9551720355406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04527920727515151,0.04637467272727272,0.058410375524848485,0.02429272727272727,0.11751488583272726,0.018305636363636364,0.03625996363636364,0.023060144669090905,0.015164563636363634,0.5862259454545454,0.013982545454545454,0.04321290982787879,0.054493127272727274
1701269700.783,0.009147337365568227,0.0093117980486208,0.014337375949713425,0.00713752613669821,0.04769922330755485,0.002415606171796438,0.005804216790956769,0.003655042687878341,0.0018967676878994422,0.10322913783966511,0.002458383762914265,0.007481608877218229,0.009695230146130244,22947153.049565647,11703718.30371743,1280107.2788557895,8750709.829311362,7119470.4394678,14740369.720764684,3255812.0225718073,870770.411929721,52633344.206891485,11151482.192131277,19007604.189754408,2515697.0658497,3544595.4898069636,1039.9898438491814,595.3704713107307,0,4474650.971159507,3356008.650075138,0,0,189968.40395688766,5341.561971934465,7535717.851725965,0,378923.13583894086,0,0,669.7917802245721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04542488526060606,0.04876036363636363,0.07706212727272728,0.02314378181818182,0.19935887826666668,0.016543345454545454,0.035406381818181815,0.025574945454545455,0.014482018181818181,0.5535762181818181,0.0133,0.040352963636363634,0.05605483636363636
1701269705.783,0.009481891129109596,0.00964170524852403,0.01698813657562859,0.009720289793018099,0.06848848870825208,0.002426608223129991,0.0059251205044288475,0.0032931142353704902,0.001883727837862338,0.10184054013550307,0.0024425895410220807,0.007544013267669051,0.009956236308683484,23448296.3512036,11784008.342022939,1631018.5807029323,8672618.030755777,7189920.258937768,14675138.744794331,3823088.755291523,874431.2343503664,52088254.62146687,8996253.626923928,19489485.152870446,2537475.6881914074,4265536.178376226,1062.6540407316124,599.4548414832701,0,8864790.612929087,3411877.004560836,0,0,190764.2771028471,6551.813141870399,5695231.754915679,0,381840.714469477,0,0,824.2504070394964,0,0,0,0,0,0,0,0,0,0,74.13037970101712,0,0,0,0,0,0,0,0,0.04963391048969696,0.04314998181818182,0.07502544053818182,0.03470870274909091,0.22759683814787873,0.01561210909090909,0.033835090909090905,0.0235498,0.014364763636363636,0.6045566181818182,0.014276654545454544,0.04379995772363636,0.050724399999999996
1701269710.783,0.010348954444707032,0.010000399501690644,0.022519151462490672,0.012819375546010902,0.08472797447012048,0.0024184722355751155,0.005866146566500115,0.0030413207937729984,0.0018930829254246967,0.10229995480246677,0.0024223590622901455,0.009073450364349055,0.010243980289190555,22801802.317409407,11716350.780198596,1292704.7030201035,17316976.121141527,7180300.187341588,14303877.512506898,3269585.208416907,804835.4460696261,25788775.122372586,11170404.874746107,12864054.578774517,2508010.692445714,5079897.341074663,1033.355558358712,595.9335103480886,0,8855110.075713454,6804899.97428645,0,0,175948.26789838335,5307.227181111431,5659778.733371151,0,380442.49148632324,0,0,893.9002655221329,0,0,0,0,0,0,0,0,0,0,75.7368440516253,0,0,0,0,0,0,0,0,0.05461651101575757,0.046978763636363635,0.07709190643878787,0.039898436363636366,0.33631287367757573,0.014595618181818181,0.033685490909090905,0.022584890909090907,0.013286345454545453,0.6540474181818181,0.014163145454545454,0.04505635345939394,0.04991434545454545
1701269715.783,0.011545187790907518,0.010594926194339561,0.026404372317931496,0.015120683381704709,0.10351317341800187,0.002434095231268635,0.00602516832372058,0.0026869219208726304,0.001892598376115951,0.10421834969894272,0.002517148822481648,0.009853107442741567,0.010572830789588167,22654707.62620838,11611979.087795204,1614933.6078986558,25564079.830878925,10750766.805342676,7200242.5762979165,2630619.719857182,639204.2758430904,25739705.760836374,8889407.090753643,12755278.412464242,2030071.6761353489,4982051.044083526,1026.5664160401004,664.5754461871281,0,8716456.483571608,10134169.476680536,0,0,186070.2453793183,5224.020550036825,3755343.45951649,0,371226.0692464359,0,0,1033.7840274021992,0,0,0,0,0,0,0,0,0,0,74.24593967517401,0,0,0,0,0,0,0,0,0.05514563636363636,0.04492974545454545,0.09231221818181817,0.052622042380606054,0.43969252834424244,0.014998590293333332,0.035413,0.02243610909090909,0.011112527272727272,0.6552665636363636,0.013978672727272726,0.047134343781818175,0.04849701818181818
1701269720.783,0.012215710849667405,0.011024046579782114,0.03065904246380218,0.018352736591528796,0.12763035141772977,0.0024859277704896206,0.006056529688206061,0.003154727767435199,0.0019018774193548663,0.10339267229510574,0.002518461876542314,0.010569708905045369,0.010951606826035905,22802080.13836841,8797028.213622628,1276828.792441263,26129091.355221476,7324211.66077091,7422027.968152513,2599303.461364663,423061.7213232135,7679.29418251999,8807079.074461183,12770442.206891583,2478692.3959984696,4196980.868573871,1033.1507639089077,671.0109578069823,73.85636235777783,8909105.638058268,10207304.972598474,0,0,184108.83574394957,5420.678246484698,3721106.609961796,0,378633.13835893513,0,0,1118.3515963449706,0,0,0,0,0,0,0,0,0,0,72.96305532794186,0,0,0,0,0,0,0,0,0.05943708580121212,0.04293230909090909,0.11146670904969697,0.05352031480484848,0.4424132637987878,0.012642781818181818,0.03248374545454545,0.018469036363636362,0.012561437682424242,0.6104128909090909,0.013002254545454546,0.04411070909090909,0.0466056
1701269725.783,0.0157459684329403,0.012342024418687463,0.03467562882902601,0.020935405485231758,0.14675473715797002,0.0024736794864949423,0.005967276675142174,0.0032268035954974516,0.0019065858558012232,0.10429309367922977,0.004488373513322721,0.011972370052011953,0.011496922467058815,30733541.667425632,11555973.015645182,1604661.8020884765,26177580.333883695,7426596.424662531,7151572.387514912,3282149.742989372,642653.1638191687,26343849.589237466,9006403.623441901,18757251.455796722,2482566.949539191,5113063.053673788,1044.536330352101,661.4037605856178,74.90718896874598,8925613.06182352,10280571.470266325,0,0,187334.81476084658,6624.542831412765,5702936.976414487,6162647.7501323465,379213.5778811935,0,0,1322.8075211712355,0,0,0,0,0,0,0,0,0,0,76.23017940891833,0,0,0,0,0,0,0,0,0.07136141818181818,0.03620672727272727,0.11224454296242423,0.06570339064242424,0.5483288758787879,0.011344745454545455,0.02791141818181818,0.018542018181818182,0.011828727272727272,0.5815314545454545,0.025221872727272727,0.04921165377212121,0.04644018181818182
1701269730.783,0.0172012445359407,0.012891910464867028,0.037472828836128895,0.023173315683900124,0.16417007263411054,0.0026042451509602424,0.005946837914469412,0.0032424468986163397,0.0019035833876103916,0.10388557087284638,0.004518182434114579,0.012987932718136181,0.011983240896206948,30605402.934721492,8651740.133228278,1620505.0374818116,25786361.81939751,7495053.387449265,0,3240213.2485732865,641743.0542879049,25932440.58474454,10956247.45890325,18902536.68599068,2485667.6107811783,4254770.008485439,1040.1030235974824,660.1246329059522,75.44250640045678,8792221.623868298,10372280.692732913,0,0,187745.17177174985,6595.455203357939,7400599.609199936,6210428.708610449,379698.63864778436,0,0,1466.943628679894,0,0,0,0,0,0,0,0,0,0,73.94970120421021,0,0,0,0,0,0,0,0,0.07837031369212122,0.0422644,0.13129712727272727,0.06695234523151515,0.6436980626084848,0.010322327272727272,0.024240890909090908,0.018760156036363634,0.009743872727272727,0.5274411454545453,0.02418210909090909,0.04924314209454545,0.03815274545454545
1701269735.783,0.018330908962686424,0.013725155430883852,0.04431345943652657,0.026031725627072913,0.17860026186832878,0.00447048419180361,0.006162431365687451,0.0031197303821850876,0.00205681193330329,0.10330217780724049,0.004509029701750021,0.013544678056933273,0.012511663417002923,38631132.92913011,5871264.103171278,1365912.5672522513,26149138.972865026,7355795.704538499,7288617.082289738,3304561.8196887374,632808.3673873517,25837398.179360073,11256344.418664603,18709643.57899926,2453567.0245426637,5133081.129538325,1050.391075778946,671.4876409406364,78.98644348882503,8914329.100936258,10177137.199128665,7167591.12853461,0,185152.85603701236,6423.650292924741,7604141.862777592,6148759.604211415,377477.57370973896,0,0,1641.4142334104445,0,0,0,0,0,0,0,0,0,0,76.49783355744809,0,0,0,0,0,0,0,0,0.08128300025212121,0.04467438181818181,0.12788557979636364,0.08063955827878788,0.7331197495466667,0.018648145454545455,0.021408963636363635,0.0159932,0.008859127272727271,0.4677133090909091,0.02333250909090909,0.04897127631272727,0.03680890909090909
