Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6021,0,10,19.016560461892478,1.9570589065551758,163.99142425507307,8649.0,19.47421672420417,0.0,10,14,18,22,48,84,110,120,160,160,160
GET,/catalogue,34675,0,13,17.97682180463537,4.0127187967300415,260.7519682496786,2795.0,112.15221141202119,0.0,13,17,21,23,32,45,66,88,190,240,260
GET,/category.html,34676,0,10,15.238519101070079,1.9704224541783333,250.21036621183157,11518.0,112.15544579446998,0.0,10,14,18,21,30,44,68,87,170,240,250
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3783,0,10,15.55833279369623,2.1392591297626495,246.92027736455202,10364.0,12.235668803797438,0.0,10,15,18,21,32,44,65,92,180,250,250
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3844,0,10,15.13390676467316,2.254953607916832,227.97947376966476,10364.0,12.432966133174029,0.0,10,14,18,20,30,43,64,83,210,230,230
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3817,0,10,15.549608746839734,2.4012047797441483,239.1363913193345,10364.0,12.345637807056521,0.0,10,14,18,21,32,46,68,87,160,240,240
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3873,0,10,15.188626524444748,2.393207512795925,244.9892172589898,10364.0,12.52676322418913,0.0,10,14,18,21,30,42,62,83,230,240,240
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3800,0,10,14.840179807261416,2.212297171354294,242.85165686160326,10364.0,12.29065330542698,0.0,10,14,17,20,30,41,62,82,190,240,240
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3751,0,10,14.926187858934943,2.1796366199851036,240.4335644096136,10364.0,12.132168565435947,0.0,10,15,18,21,30,40,61,83,200,240,240
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3787,0,10,15.149103921002201,2.2954437881708145,247.8560358285904,10364.0,12.248606333592624,0.0,10,15,18,21,29,41,61,85,210,250,250
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3842,0,10,15.20039931881178,2.1476875990629196,241.06976483017206,10364.0,12.426497368276436,0.0,10,14,18,21,30,44,65,84,180,240,240
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3938,0,10,15.121012964650587,2.1228305995464325,245.95627840608358,10364.0,12.736998083360907,0.0,10,14,18,21,30,41,65,84,170,250,250
GET,/login,6019,0,65,71.69574051139179,13.185720890760422,224.00903794914484,13.0,19.46774795930658,0.0,65,70,74,78,97,120,150,170,210,220,220
,Aggregated,115826,0,12,19.172723123429456,1.9570589065551758,260.7519682496786,7816.492057051094,374.62558151431193,0.0,12,17,21,25,44,65,84,100,190,240,260
