time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,surveyservice_disk,surveyservice-db_disk,transformation-worker_disk,unicloudauth-db_disk,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701158744.606,0.00005940856328332223,0.11780750130835456,0.047392593731810255,0.00012353363439291458,0.0015450768226986105,0.0018514307562377218,0.001837585954147992,0.0004200865578780781,0,27119063.613231555,13568670.547147846,0,28363883.47944349,10924220.830961868,10135410.390182968,431738.3252378613,0,7826772.778950788,1595034.7448971672,0,0,0,1599619.0756117275,0,0,0,27119.906868451686,0,0,0,0,0,0,0,0,0,0,0.29111567032121216,0.00966704131818182,0,0.01750223636363636,0.018518581818181817,0.015568236363636363,0
1701158749.606,0.00007641281582904855,0.392257006652608,0.07314128535104834,0.00009943558480809622,0.0015945909649445387,0.0018657908443540175,0.0018544590530077485,0.00041813126354979914,0,53016308.27395668,13392329.18509499,0,28306657.324700575,13203567.557569591,10268969.624776652,431364.4031911777,0,25519741.747855175,1592135.0833527313,0,0,0,1620698.0345443715,0,0,16589857.20517668,27870.43171522194,0,0,0,0,0,0,0,0,0,0,0.32150241300303034,0.07631625503939396,0.00033474592121212124,0.016543054545454548,0.01791281818181818,0.014962472727272727,0
1701158754.606,0.0000741623185162489,0.7250932170663036,0.08773575762544485,0.00010706050566066751,0.0015704990463252272,0.0018410785854616927,0.0018378117937917773,0.00042216477950487405,0,88896435.11952627,9978643.313644748,0,21229849.099512156,10723751.915070023,10101941.433934622,435525.57303040876,0,49422017.398932666,1643063.6020545692,0,0,0,1594743.3385221134,0,0,27893762.99437093,30833.143900575753,0,0,0,0,0,0,0,0,0,0,0.5413120175515151,0.08541834983333328,0.00033474592121212124,0.013971181818181818,0.014987527272727272,0.012037181818181818,0
1701158759.606,0.00007665181586714706,1.1046645773006454,0.10442829556132979,0.00010808696896509678,0.0015914419145355149,0.0018283120225170964,0.0018299529860931806,0.0002900846460673137,0,90675696.92133538,9577210.22282338,0,21359117.868477378,10871311.32799649,8480211.295141835,436230.060842233,0,52129955.49947111,1583347.3339503098,0,0,0,1606126.3786934228,0,0,37552408.55500832,43155.69160674878,0,0,0,0,0,0,0,0,0,0,1.4428062442151515,0.10514962119949489,0.00033474592121212124,0.013573346084848486,0.015253509090909091,0.011943872727272726,0
1701158764.606,0.00007459030430549344,1.579783142888465,0.13016025350531774,0.00012046853795086513,0.0015814224486089884,0.0018276626664533277,0.0018185068981524427,0.00040460784313725524,0,95524785.26531208,9923978.066463033,0,21247774.449339204,8459182.676409408,10239733.803732244,428487.77669447154,0,51332471.860839054,1631050.3483114366,0,0,0,1616952.186426516,0,0,42796868.82299858,44919.88370809259,0,0,0,0,0,0,0,0,0,0,1.8724290411560605,0.1336355075025252,0.00033474592121212124,0.011954436363636363,0.012877472727272727,0.009900672727272727,0
1701158769.606,0.00007793660665588051,2.0240741775883824,0.15448286814089793,0.00011883162341569766,0.001580103748247324,0.0018323638334699912,0.0017906778708954953,0.0003974289861742998,0,116957853.86908573,9849009.002428645,0,21152573.694694713,8669101.721781908,8299641.512841816,420121.15633132117,0,59416533.89908005,1617982.0661590244,0,0,0,1572823.7546508687,0,0,54749579.44275411,45475.3757098771,0,0,0,0,0,0,0,0,0,0,2.2479869777565655,0.1470783726136364,0.00033474592121212124,0.01089541818181818,0.0118138,0.008837,0
1701158774.606,0.00007746813900991824,2.4175371571613598,0.1760901297384365,0.00009793909111206665,0.001556941113165094,0.001806446187853325,0.0017634327633560749,0.000280584900599533,0,134777348.92672095,5990567.752091227,0,20761020.968233757,8620435.425423974,6516439.514485691,447239.4774093158,0,80222630.94004442,1616540.965350612,0,0,0,1543031.097723044,0,0,60571598.83385146,46183.36902604653,0,0,0,0,0,0,0,0,0,0,2.500047190964393,0.15770454675141418,0.00033474592121212124,0.007806618181818182,0.009400381818181817,0.006423581818181818,0
1701158779.606,0.00007767541068649558,2.782947049844684,0.19862533084526562,0.0000679625245130132,0.001624491778045502,0.0018271558727076228,0.0016922812668415182,0.0002725267805232566,0,163240009.82446003,2125984.8129330254,0,13975862.363721974,8716616.382390121,8255133.115366651,430586.04651162785,0,78292985.04659396,1632027.3378832953,0,0,0,1564347.3574533826,0,0,64020783.31644875,48735.77829099307,0,0,0,0,0,0,0,0,0,0,2.7950755731266668,0.18511015851479076,0.00033474592121212124,0.0053502181818181815,0.009214795066666668,0.003967181818181818,0
1701158784.606,0.00007699368946282102,3.2459291843219535,0.20960440170744582,0.00009212141065207046,0.0015526646840302433,0.0018100743431781127,0.0016989284791822025,0.0003934707041133535,0,165118813.21409014,7795161.696884352,0,14121046.393733643,8618150.244609531,6686574.531167579,428239.71661967755,0,104766544.55192553,1568751.4170040486,0,0,0,1583878.0580970224,0,0,74662435.36684309,47009.188523147335,0,0,0,0,0,0,0,0,0,0,3.208247673267677,0.19968725280378785,0.00033474592121212124,0.00539528520909091,0.006366963636363636,0.003390163636363636,0
1701158789.606,0.00007336877916375171,3.681348214773202,0.24088622247325034,0.00009267000127088852,0.0015268561115224864,0.0018124014951627064,0.0016910499121779864,0.00038550566164390917,0,194328080.94706604,8026984.384037016,0,7124438.404726736,6534566.989152742,6724121.779859484,418579.3778374464,0,97159356.37567928,1608701.038750723,0,0,0,1593180.3278688525,0,0,77058854.09077147,58632.73568536727,0,0,0,0,0,0,0,0,0,0.0003364508212121212,3.202150718452814,0.21109697246902953,0.00033474592121212124,0.002745890909090909,0.0034258181818181813,0.003219763924242425,0
