time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_energy_Anomaly,carts-db_energy_Anomaly,catalogue_energy_Anomaly,catalogue-db_energy_Anomaly,front-end_energy_Anomaly,orders_energy_Anomaly,orders-db_energy_Anomaly,payment_energy_Anomaly,queue-master_energy_Anomaly,rabbitmq_energy_Anomaly,shipping_energy_Anomaly,user_energy_Anomaly,user-db_energy_Anomaly
1701290041.794,4.8965261189107245,2.829961958690129,4.218429616460369,2.556268226178855,11.72687479757809,7.539635885672885,0.6201887483523649,0.2964927632548449,0.1982759688091649,9.304238674659157,0.36714847280259,4.215606253174601,2.1531644885959302,35599325.6695431,9167552.384768808,1119943.5006355906,8524343.730418418,5400715.011148837,27643863.500438035,2216038.7806182834,498829.884194281,104458279.03736648,13110102.560886877,37604531.6150131,1538694.7552218556,2418506.7227880936,35969.54275171756,5395.2087172583415,0.0,8596784.236886889,218653.3949385096,4852941.565442392,0.0,0.0,73.83299428282339,11056411.911457555,6757479.559380055,9369.245516278464,222.79073866458072,0.0,5995.54625609588,0.0,0.0,0.0,765507.2411701287,223.7989202818029,0.0,0.0,0.0,0.0,0.0,74.26357955486023,0.5828383755386363,0.4053860306765147,0.5398033568833333,0.2693059610030302,1.467272352021212,0.0882433636363632,0.2312874545454542,0.1483649103689392,0.0781670909090907,3.212172510780303,0.180315305204545,0.508855588222727,0.3934321818181815,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701290051.794,6.254363563691349,3.2655727598812403,11.741375939122754,6.5213510037771005,23.488589205779704,48.50577734337252,0.58721080972887,0.27614973321191,0.18077168971973,8.72270508445464,0.365338426254025,4.94202920850482,2.39978776723733,40074488.51538762,9311064.951485405,982057.6046176772,17129713.79574362,4328240.03250291,34147971.556287155,2537164.348618592,493181.2864903222,79974945.7787128,10901310.198608086,30158198.898312084,1341056.1142427905,3061921.243570456,36457.78582442507,5746.1779074715005,0.0,10779471.746336265,1630143.2639104938,14848990.916148588,0.0,0.0,0.0,9194829.003524076,6627363.175166855,9255.95133957228,219.4621477555571,0.0,7636.596194259114,0.0,0.0,0.0,4321885.418878194,224.23677368182237,0.0,0.0,0.0,0.0,0.0,73.15404925185237,0.6623361788891838,0.3989142065319265,0.774029286951475,0.4321069136750867,2.749229272735932,2.4962061725758216,0.1804151631369972,0.1166878236465774,0.0570271606988477,2.224345727303771,0.1610943386511879,0.5529789091004762,0.3811064940079374,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1701290061.794,7.30049915772289,3.6638900591894297,18.14044083083471,10.69064657635223,31.997017884631877,94.15944613260254,0.563565160759265,0.24509550824926,0.1783554076108199,7.91664561631974,0.290686044902075,5.61576110263398,2.664436881483995,35305377.90980897,6457796.933939051,990475.5625743284,25738192.974465583,7034476.9242441375,59063325.32173944,2253797.5733130737,391755.3551707223,52961303.38423912,11066653.706008382,23475824.746565104,1376458.4213364555,2772348.834444481,35606.85514134614,6088.075144396444,0.0,12986670.744961731,4147614.702584357,36390208.46318502,0.0,0.0,0.0,9335591.046944352,3341604.136868742,9446.649234361585,223.4384226049986,0.0,9280.241789488002,0.0,0.0,0.0,10963389.22066716,227.1557564978314,0.0,0.0,0.0,0.0,0.0,74.47947420166619,0.6892123590484844,0.3758475454545452,1.5363019241871212,0.800276783151515,3.616047695211363,9.180589515803536,0.1508496818181815,0.0841520321378785,0.047559380134848,1.911588283507576,0.066853727272727,0.5484895154787874,0.3272421363636359,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1701290071.794,8.785750765749585,4.317866479855249,24.059164719944093,14.63755846631217,42.21202863061767,139.6249131037719,0.5395853757008751,0.22175216361768,0.176124092103755,7.207361012026605,0.21103493440794,6.36727242179408,3.010076810254025,35861572.932284,5195765.957164108,1012542.198604714,34072933.302777015,10096725.90677674,69060813.8343549,2548009.629504796,391771.4439720971,51647642.862514496,11117882.168728404,16735398.26408934,1553806.8049654977,2729075.6753266747,36164.67227062644,6624.475448481358,0.0,15046106.68764492,9194948.496689249,44935093.835200064,0.0,74.29763777206469,0.0,9378117.113105183,0.0,9308.43356165767,220.1103629073692,0.0,11598.681748118852,0.0,0.0,0.0,15642032.226791656,225.28310920226903,0.0,0.0,0.0,0.0,0.0,73.37012096912308,0.8287226669553027,0.3595981107659087,1.8853585543530305,1.1571685373795455,3.920224927372728,12.0172708089436,0.124516909090909,0.0549399090909087,0.0281549999999997,1.095066919871212,0.0456799545454542,0.5510018412772725,0.2965099090909087,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1701290081.794,10.42702029844275,5.002851089514895,30.196859558302325,18.360626968143272,50.90611622620938,184.22577941340955,0.531326400611615,0.19339735819728,0.24403065916374,6.354650297569355,0.29339579936224,7.402692422201335,3.4587574508480703,35630856.3955691,2655302.911305661,1366899.3154171335,46319719.04139781,11439796.961761158,106926417.59921002,2535259.3930577147,393156.4162994215,26735237.20452212,8736142.611609899,16844243.736178264,1741563.915530556,2777335.2351322,35859.331651948705,7097.754940672002,0.0,23366736.90450184,10425432.00960876,45465768.851732805,0.0,371.2446461756302,0.0,7368600.383328522,0.0,9249.553609501008,223.9966349783466,0.0,14161.452824221658,0.0,0.0,0.0,26412922.42616559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250207705143938,0.3625264999999997,2.2818575590886363,1.4111766134818184,4.578648795420455,14.023935135309651,0.0693202272727269,0.0302954999999997,0.0318698181818179,0.6615313008446966,0.0417608636363631,0.6249503990484848,0.2847319545454542,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1701290091.794,9.408004575724764,4.534366460638395,35.22388967669103,21.71117539356083,57.52176212957375,228.10544139837765,0.506355379235395,0.16446285469333,0.2441360005454149,5.611404983711616,0.288310417366985,6.276431034638749,3.0377248996490698,31815920.51686612,2653842.0138161927,1352303.482463337,47201482.12389676,12818102.455899306,132859596.65211202,2224113.108385298,399791.3574980361,40138438.28644124,7699097.110090394,13229046.966226362,1938859.402548985,2737524.28076206,0.0,4234.3976695456095,0.0,21667314.921529688,11670278.813051555,45686454.01009981,37.14788413052547,684.1837264655496,0.0,6494659.8797518965,0.0,258.8940658070575,73.56277191059085,0.0,13624.160349992657,0.0,0.0,0.0,33406692.90107816,0.0,0.0,0.0,0.0,0.0,0.0,73.56277191059085,0.7309829090909088,0.2761942727272725,2.5851134715007573,1.6169315642560602,4.621811181818182,14.665075699008206,0.0398333636363635,0.022124284996212,0.0272593636363632,0.4656076818181818,0.0296433636363632,0.4313169090909087,0.233568909090909,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1701290101.794,7.35824853107365,3.5781582024574803,35.06664184996608,21.92844614430715,54.77471895075599,249.6051005224336,0.486190989366095,0.1760343446445699,0.233710966076985,5.533529561303146,0.282953459474965,4.7210039000175845,2.500542023341005,31784497.78959825,1316074.3925962604,1405674.1090751484,46912225.3220198,16710144.33010473,151773745.3029278,2219747.177365141,478238.79850575945,26514293.70710949,7768153.37028464,6668512.355979115,1750497.6950740735,3159268.7025302155,0.0,2023.8591674661875,0.0,23670516.522786006,15208323.887493962,35407243.18816884,74.88670500994434,167372.57292988605,0.0,6553428.735684257,0.0,0.0,75.53955525465281,0.0,11112.10090900012,0.0,0.0,0.0,38155330.71202694,0.0,0.0,0.0,0.0,0.0,0.0,75.53955525465281,0.5977920658999998,0.2192224088522724,3.159071363636364,2.002897,4.002593909090909,17.328777206706363,0.0331734090909087,0.0216732029204542,0.0249661089787877,0.4124970454545449,0.0246341818181815,0.3325859089939392,0.2164153797159089,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1701290111.794,8.18914702453085,3.89013691587434,34.28273594972339,21.56725590520334,54.37280927876286,249.9332372653575,0.47329085543989,0.189305415627135,0.234585767610495,5.49312112901454,0.36853507963993,5.236389733708505,2.716356458195875,40023244.75417143,2657577.761079411,1564881.096940989,51972418.814163,15150287.164321683,151849023.7830493,2500609.376272409,393248.8485622563,26183357.28511784,7641800.574288282,13114015.122803977,1932250.846866,2092857.9669361368,0.0,1822.3548053629645,37.66090474439133,21848859.454884805,13777888.85157819,21333213.13955126,73.73166375563642,171214.9585815525,0.0,6445491.603680507,0.0,0.0,75.01110379895346,0.0,12635.068520622994,0.0,0.0,0.0,43334797.08127579,73.73166375563642,0.0,0.0,0.0,0.0,0.0,75.01110379895346,0.6087756818181815,0.2344798636363632,3.073081,1.9576192727272723,3.684883409090909,16.515329090909088,0.0307392727272722,0.0237923026431817,0.0257874090909087,0.4424434999999997,0.0350770350356057,0.306361136363636,0.215906727272727,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1701290121.794,8.293931468523105,3.837065157736035,33.83673951752106,21.261113763442825,54.88411803964596,249.73429815786332,0.4851764026543549,0.206179711085935,0.2238218382892849,5.409584835202315,0.364234478477765,5.43733730601782,2.72070188725188,44102252.17627841,2701085.093407892,1587437.232842264,51287163.31609998,13726564.14624177,150888130.00272924,1850865.569312777,493505.3007951556,26224014.71370569,7639882.864839543,16966032.84950081,2129906.4674921203,1745032.293365875,0.0,1475.5251767759746,75.5128785990541,28036211.43562799,12480738.316887464,0.0,72.73412265911938,172329.35769297043,0.0,6443488.168394169,0.0,0.0,325892.2271171744,0.0,12768.952506553744,0.0,0.0,0.0,36628212.563225895,72.73412265911938,0.0,0.0,0.0,0.0,0.0,74.90573811903273,0.621712409090909,0.2700474090909089,2.8670379090909086,1.8112272272727277,3.397651,13.702340272727271,0.0310716818181815,0.0212174999999997,0.0234016818181817,0.4719146818181814,0.0328087003613635,0.3013529545454543,0.2105603636363632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1701290131.794,8.154091363992439,3.8882494022880656,33.87902624228491,21.217795312661472,56.0508719758039,249.86684689863023,0.4925292290403898,0.22452804644012,0.187968852371315,5.413563278464874,0.31826018044906,5.4283536615700605,2.70076305842673,39953186.73189052,2682643.77430244,1587092.1931794942,51867609.6614044,11234523.421668837,142744832.36765093,2518451.7611679696,591476.3816785349,26176372.918694183,8830449.99633756,20417882.26512982,1965544.3557420336,2070518.74638354,0.0,2331.8997311222174,75.16371673450969,23970872.88106317,10194423.861384943,0.0,74.2796355860355,171805.59850363308,0.0,8390870.978990808,0.0,0.0,639081.517150067,0.0,12412.919127946356,0.0,0.0,0.0,30358930.808733832,74.2796355860355,0.0,0.0,0.0,0.0,0.0,74.24274130460816,0.5626165454545453,0.2764275909090907,2.879877818181818,1.7992423181818182,3.4338891818181816,13.845731227272724,0.029928227272727,0.0230480251272725,0.0180209825818179,0.4418569999999997,0.0305839583083332,0.2885385454545452,0.2050939545454542,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
