time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,geospatialanalysisservice_energy_Anomaly_Score,surveyservice_energy_Anomaly,surveyservice_energy_Anomaly_Score,surveyservice-db_energy_Anomaly,surveyservice-db_energy_Anomaly_Score,transformation-consumer_energy_Anomaly,transformation-consumer_energy_Anomaly_Score,transformation-worker_energy_Anomaly,transformation-worker_energy_Anomaly_Score,unicloudauth_energy_Anomaly,unicloudauth_energy_Anomaly_Score,unicloudauth-api_energy_Anomaly,unicloudauth-api_energy_Anomaly_Score,unicloudauth-db_energy_Anomaly,unicloudauth-db_energy_Anomaly_Score
1701212098.178,0.0079249814553349,20.080365306368527,4.841893165167535,0.01537251405458,0.15309438841729,0.17673494704308,0.177894568577545,0.03423559330892,0.0,41631985.599863775,10514618.041075682,0.0,28924074.692135245,13741461.97431935,7325621.7581749745,774.1378068975448,0.0,13428939.098356027,722472.4561389466,0.0,0.0,36.84513529073114,2053.0921871374417,0.0,0.0,2845273.3727810653,4697.94602879824,0.0,0.0,0.0,0.0,0.0,0.0,1.593573899137879,0.4607934497636362,0.01481220890303,0.0558802727272725,0.0851221178106057,0.0703973636363635,0.01481220890303,0,-0.00016436608851222445,1,20.465323319693844,0,19.872270497333048,0,0.003789747869262783,0,0.03359068594542691,0,0.09352701194663382,0,0.06660018127672629,0,-0.012081575065107986
1701212108.178,0.007613246541075,83.53665122054531,9.212265732093716,0.0155336947614099,0.162567805708765,0.17547005289985,0.17751636861419,0.040430400630975,0.0,63123401.06067489,14039327.4915129,0.0,28219748.837778684,9708605.782684747,7555831.455777737,405453.5954226755,0.0,23267273.35519985,731887.0759779536,0.0,0.0,75.30525465507046,2571.386721313799,0.0,0.0,10196396.5106161,5859.891883866163,0.0,0.0,0.0,0.0,0.0,0.0,5.545071273980303,0.7736604113472221,0.01481220890303,0.0459259712545452,0.054844636363636,0.0625101850803027,0.01481220890303,0,-0.00016436608851222445,0,7.3350465835844645,0,8.063326863129376,0,0.003789747869262783,0,0.014254800613883845,0,0.011136576590672576,0,0.04417504978889042,0,-0.012081575065107986
1701212118.178,0.0069269124605199,156.18706262146048,13.598291070106509,0.0134857433784449,0.161671328738105,0.1753172989150599,0.175165147066605,0.03320423416097,0.0,55591397.899088845,9199524.783688806,0.0,21166155.170282494,10719469.934561731,5920918.521966089,399478.798758821,0.0,38982021.230016366,732842.6013092496,0.0,0.0,2049289.0731173991,2443.8211339076497,0.0,0.0,15900564.652959429,6756.403850289973,0.0,0.0,0.0,0.0,0.0,0.0,10.60519064316616,0.9252204177426516,0.0,0.0376640618590907,0.0451846856272725,0.0428803181818177,0.0,0,-0.00016436608851222445,0,-0.15448813735785194,0,3.8037522434451176,0,-0.00029238716101076534,0,0.003260031893546511,0,-0.0022088247570763997,0,0.006491515645279833,0,-0.32798600469487516
1701212128.178,0.0072299867240849,230.85722732031692,17.942125967749668,0.0119570869160799,0.15498836274264,0.172237765541565,0.17086144768316,0.038748329461555,0.0,82617559.66091141,6838673.163567614,0.0,14044502.511580246,8565106.41967902,6638589.045947399,394996.931648073,0.0,66210882.97498141,738523.9851394302,0.0,0.0,2046787.979215778,1391161.0906496963,0.0,0.0,24967552.30058886,11264.139863834662,0.0,0.0,0.0,0.0,0.0,0.0,12.789427864254543,1.105508528993961,0.0,0.0256546363636359,0.0279414545454545,0.0238569090909087,0.0,0,-0.00016436608851222445,0,-1.1041662685783606,0,0.22863529226101775,0,-0.00029238716101076534,0,-0.004544690350968494,0,-0.010459084837577848,0,-0.005334052551830837,0,-0.32798600469487516
1701212138.178,0.0065964289876899,302.3857144266842,21.95919963100109,0.0127088873965599,0.1544663880057949,0.16747814922078,0.1677743717211,0.031208031714585,0.0,121876982.40780725,12583047.64925402,0.0,7141000.3966392055,6427910.53050757,4466921.059451439,383610.8311573962,0.0,94268890.71745671,730179.2384263892,0.0,0.0,2048805.1954587009,1403565.4725535563,0.0,0.0,29295026.128325656,14869.5171530301,0.0,0.0,0.0,0.0,0.0,0.0,15.656212644722476,1.3373631910793984,0.0,0.018353679292424,0.0221065307484845,0.0181325187909087,0.0,0,-0.00016436608851222445,1,27.466972490618428,0,-1.7506489061034785,0,-0.00029238716101076534,0,-0.004553279000333532,0,-0.008730196562339643,0,-0.004133681563899927,0,-0.32798600469487516
1701212148.178,0.0067002655144449,374.657110592277,24.84068515181757,0.008789463131385,0.1490429196818299,0.16051230634879,0.160781951692455,0.037456671331605,0.0,151944351.04413134,14965124.346177071,0.0,3546389.4857392157,7469458.849604234,3007612.378243954,782735.0755788134,0.0,129752615.63435578,233779.2353005578,0.0,0.0,2038735.8876173184,1417613.5131579102,0.0,0.0,37056020.32106949,14457.63558424053,0.0,0.0,0.0,0.0,0.0,0.0008854619484847,18.98329810199192,1.522224216750816,0.0008854619484847,0.0118124999999997,0.0160030454545452,0.0120021021136361,0.0,0,9.361819991227094e-05,1,37.83401795334062,0,-1.1185786293633981,0,-3.6371145512248404e-05,0,-0.001519217128247874,0,-0.004475588961526,0,-0.00040687423776830656,0,-0.32798600469487516
1701212158.178,0.007554890025145,403.7099181208604,23.43910059998252,0.01200157345442,0.145734499389425,0.1581875458511299,0.15823206514586,0.032064850735695,0.0,166789185.4652571,14616157.305102635,0.0,3395197.773138483,9416457.464876916,1482872.982907965,589364.8673133207,0.0,128744432.09526332,1072.410928330225,0.0,0.0,2005365.325817544,1396075.880183659,0.0,0.0,43580246.57607122,11980.933781577613,0.0,0.0,0.0,0.0,0.0,0.0026656852575755,20.317264842269392,1.4401704930775756,0.0017709238969695,0.011809449690909,0.0162872292666662,0.0130691818181815,0.0,0,-0.00013667515895576798,1,37.898659441448864,0,-1.6426424929356642,0,-0.00018117687531571391,0,-0.0015171318453610638,0,-0.004729201768157054,0,-0.001237063818820161,0,-0.32798600469487516
1701212168.178,0.0075255631467349,406.489436760369,23.81029999657316,0.01203962937493,0.1375696509272599,0.157196159624135,0.156035570458065,0.03904687699009,0.0,182266386.2680166,14720094.8190656,0.0,7106403.016827561,11850077.938378591,1493477.823494607,803764.1812700129,0.0,135497042.3828105,373.3777489954188,0.0,0.0,1020123.6595269266,1406526.981372478,0.0,0.0,42937872.11423904,12677.45229821807,0.0,0.0,0.0,0.0,0.0,0.0035604466181815,20.76729709090909,1.4315946300562452,0.0017709238969695,0.0102652727272725,0.0147073181818179,0.0136360076409089,0.0,0,-0.00017198655814354424,1,37.900559786829426,0,-1.6750191768290819,0,-0.00018117687531571391,0,-0.000381150155163823,0,-0.003250531955700353,0,-0.0016469464969759429,0,-0.32798600469487516
1701212178.178,0.0066774015302899,407.2913282523715,23.507865453990505,0.010852806413035,0.144563481834715,0.156208895577715,0.1603928561659099,0.0375055873172699,0.0,175937911.81165627,17535066.27249784,0.0,6914239.393305032,9565283.447304768,752363.5299376218,970256.6662244432,0.0,117832066.51700328,296.1498302677828,0.0,0.0,112.27311656110612,707253.4789762232,0.0,0.0,44025071.06684312,12513.344045595844,0.0,0.0,0.0,0.0,0.0,0.0035604466181815,21.18356336363636,1.444059713312576,0.0017709238969695,0.011066193922727,0.0135494647909087,0.0121424999999997,0.0,0,-0.00017198655814354424,1,37.901092196457306,0,-1.6265592403600522,0,-0.00018117687531571391,0,-0.0009903484680364727,0,-0.0020604700169428725,0,-0.0005204740986357592,0,-0.32798600469487516
1701212188.178,0.0074048249132449,408.4467000009988,23.66778130334606,0.013830390731955,0.1435994112035149,0.157045074622635,0.162477927662145,0.037259748157805,0.0,172016775.99569726,14790311.281134306,0.0,6812637.30826223,10721221.274170142,1489097.4201395744,1179126.1844030346,0.0,117937742.86139876,225.00406260598425,0.0,0.0,75.00320941180455,1708.424443664277,0.0,0.0,45493248.377726376,11474.478704446292,0.0,0.0,0.0,0.0,0.0,0.0035604466181815,22.54348413636364,1.431481709506212,0.0017709238969695,0.0102765454545449,0.0117696121439392,0.0148039545454542,0.0,0,-0.00017198655814354424,1,37.90130292313987,0,-1.6754170349076674,0,-0.00018117687531571391,0,-0.00039002346056804527,0,-5.5603634763201626e-05,0,-0.0024234522805386405,0,-0.32798600469487516
