accuracy,failures
0.6975509376195943,32.0
0.6610432562462412,33.0
0.7530646656825761,26.0
0.6238484500574053,40.0
0.695518145536056,33.0
0.6403762943524137,39.0
0.6596000437373573,35.0
0.6106121152479361,41.0
0.6901199715707178,34.0
0.619829304029304,38.0
0.6235352140396917,40.0
0.6849968181072659,34.0
0.6530306270843584,38.0
0.5979808539718987,39.0
0.702139598709748,31.0
0.6492552184134274,39.0
0.6849946640424251,32.0
0.6672563555847137,35.0
0.7621331255808867,25.0
0.6593152916735006,34.0
0.6448911705210213,40.0
0.5911053086217264,41.0
0.6720218577442458,34.0
0.7269309605817069,29.0
0.6321937127549068,39.0
0.711029413372697,30.0
0.6688198676944945,35.0
0.713292242086272,31.0
0.5460378437482913,46.0
0.6307374118418894,39.0
