accuracy,failures
0.7342427204636159,28.0
0.6496333825378602,35.0
0.657696878246132,35.0
0.5797256328248865,42.0
0.6946323519763818,33.0
0.7121410311081953,28.0
0.689082023946203,31.0
0.6650026679787874,33.0
0.6698335137499316,32.0
0.5758735115630638,42.0
0.6256512137116614,37.0
0.6605887403641135,34.0
0.6694037614127166,34.0
0.6228020009840906,39.0
0.5676406757421684,42.0
0.5951672735224974,41.0
0.6421305751462467,37.0
0.6423890328576896,36.0
0.6992437154884916,31.0
0.6431676753594664,37.0
0.6407786014980045,37.0
0.6329624514788694,36.0
0.6546868815264337,34.0
0.6383681373353014,37.0
0.6271551036028647,38.0
0.603909242250287,41.0
0.6854956536001312,31.0
0.5922987671532447,41.0
0.663232289103931,33.0
0.7178191241594226,29.0
