accuracy,failures
0.9403411401230125,97.0
0.9327997033930456,109.0
0.9314032174695104,106.0
0.9344705300877422,101.0
0.9310894136847465,111.0
0.9349465601159196,105.0
0.9269458476921634,113.0
0.9369054682298332,103.0
0.9373842063080464,102.0
0.9400227831527866,97.0
0.9365428908594258,102.0
0.9312021654072344,110.0
0.9201060642660353,130.0
0.9287558174053333,111.0
0.9271280220719862,114.0
0.9321120639017133,111.0
0.9348952976066323,103.0
0.937221069874233,99.0
0.9352026583101014,95.0
0.9303479385734094,108.0
0.9225150949457002,122.0
0.9318039543135707,113.0
0.9277124097922789,113.0
0.9339484837516289,108.0
0.9448286794622097,88.0
0.932742984248382,107.0
0.9317101753714934,104.0
0.9423645229156556,92.0
0.9356199155682761,103.0
0.928266126390076,118.0
