accuracy,failures
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
0.8862068965517241,50.0
