accuracy,failures
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
0.9887931034482759,6.0
