accuracy,failures
0.9016288319766885,51.0
0.9243126726495332,44.0
0.8919469299781461,56.0
0.8744972399904726,66.0
0.9095394642492357,45.0
0.9120535999803969,47.0
0.8994505333982863,48.0
0.8931845246446763,56.0
0.9104156563906224,48.0
0.9161886347211252,46.0
0.9031830035382294,50.0
0.9162727958283352,51.0
0.8902237998738894,64.0
0.8979510870140767,55.0
0.8990689873193588,56.0
0.8969629315478754,58.0
0.9073713425287662,56.0
0.8863899212851621,59.0
0.9047700456792876,52.0
0.9088212486763453,52.0
0.918172258373524,42.0
0.9339255967480575,42.0
0.9055973862160533,49.0
0.9134547545024575,47.0
0.9201473364637226,46.0
0.9100624597066896,49.0
0.9162954198186315,49.0
0.8924424445588264,57.0
0.9039331843576932,51.0
0.8831045645737456,58.0
