accuracy,failures
0.9485662298262808,82.0
0.9522201525590238,80.0
0.9558688847096817,69.0
0.9588236055337804,72.0
0.9551628059421536,74.0
0.9395507517980657,86.0
0.94917685680237,82.0
0.9546992402658745,80.0
0.9472547336441919,80.0
0.950871894512213,77.0
0.956870348409374,71.0
0.9486144196765507,76.0
0.9463172771387537,82.0
0.9600676293246824,65.0
0.9373527599193787,87.0
0.9363376185267136,92.0
0.9425908020789402,84.0
0.9553101226454866,82.0
0.9481141724184478,80.0
0.9499937847510312,82.0
0.9394779054505237,87.0
0.9518573817453928,77.0
0.951794238107893,80.0
0.9534782870495516,77.0
0.9393293133105949,79.0
0.9551271797983019,80.0
0.9493497679887427,80.0
0.9377585331567073,90.0
0.9502463904428323,79.0
0.9427175534943391,78.0
