accuracy,failures
0.7809066326076264,132.0
0.8033903331778199,121.0
0.7794174888955862,131.0
0.7812133232691347,139.0
0.7919601314434233,132.0
0.767701957028924,138.0
0.8044273360317644,126.0
0.790883891950858,136.0
0.7890538580283674,137.0
0.809442010636072,123.0
0.7814747079828958,134.0
0.7994076267864165,130.0
0.8045979959090609,125.0
0.7814763784103018,132.0
0.7991807819515117,126.0
0.7721289775834006,147.0
0.800592748100867,125.0
0.7874604233334562,135.0
0.7753185443451135,141.0
0.7914541377326245,130.0
0.7957005956739128,135.0
0.8105187767654596,123.0
0.7746483053060282,135.0
0.7903778169153457,130.0
0.7474621805864539,144.0
0.764704780345538,143.0
0.7846579634097729,135.0
0.8020279410732116,130.0
0.799578286503599,124.0
0.7892357590111578,128.0
