accuracy,failures
0.9114767017636585,89.0
0.9028123081038961,87.0
0.9112623781921533,88.0
0.9083414374979624,87.0
0.9046640230494476,95.0
0.9042360366411891,91.0
0.9050823134679623,95.0
0.8965229144053466,94.0
0.9108607194014727,84.0
0.9028227002545685,89.0
0.9220817254824741,82.0
0.9014913771989855,92.0
0.9004578334921468,91.0
0.9004252040594568,95.0
0.8919898607642721,92.0
0.9129512605084397,80.0
0.9163862660609989,78.0
0.9209693274290873,72.0
0.9053661227173869,92.0
0.9106780679801689,81.0
0.9026130852536149,97.0
0.8949110435359309,98.0
0.9061579556501537,85.0
0.8911825966937291,100.0
0.9195381453948573,77.0
0.9144982191550891,84.0
0.8906439275812026,100.0
0.905684293192791,88.0
0.9116913009268334,85.0
0.8916912934317198,92.0
