accuracy,failures
0.6372230780202539,219.0
0.5788491376514155,238.0
0.5208339593865724,246.0
0.5407857722520695,258.0
0.545261212591853,246.0
0.5828851919470462,235.0
0.6149189994558815,227.0
0.5453629441565371,247.0
0.5728085093794408,241.0
0.6045016099568403,226.0
0.6288593010982741,218.0
0.5961675748691211,229.0
0.5943519504271066,224.0
0.5689230156315208,241.0
0.6025541154904728,228.0
0.5917280383735611,238.0
0.5699900739050275,236.0
0.5604053304067154,238.0
0.5724463078125909,241.0
0.5593225706165444,246.0
0.6052695830890082,226.0
0.5526160284103816,238.0
0.5756794413012356,233.0
0.6062319738294848,233.0
0.5875892571990048,236.0
0.5898519931641811,232.0
0.604517202332842,230.0
0.5893450785802206,230.0
0.6030166840995895,224.0
0.5732536384094835,241.0
