accuracy,failures
0.9414488937236352,63.0
0.9395772522092496,63.0
0.9332878111803019,63.0
0.9331349746283764,72.0
0.9328459874829697,66.0
0.9396859170101025,64.0
0.93440874517263,66.0
0.9458510886598803,57.0
0.9326067133183991,66.0
0.9141312170486257,76.0
0.9410336810602844,66.0
0.9261638600739494,70.0
0.9414908966427903,62.0
0.9394059707447188,63.0
0.941270022002471,60.0
0.9336357587432814,69.0
0.9114001634317533,74.0
0.9026668017384498,85.0
0.9292319477925121,69.0
0.9453763033413549,61.0
0.9297629313709053,72.0
0.9301758071264379,74.0
0.9359204232861047,62.0
0.937684224774943,66.0
0.9274541047868011,67.0
0.9371461496193932,65.0
0.9223432104842191,69.0
0.9308625596207897,69.0
0.9434617037091905,63.0
0.9279582173810073,69.0
