accuracy,failures
0.6126766666666668,25.0
0.4697633333333333,34.0
0.5400733333333333,29.0
0.5758666666666667,28.0
0.5084433333333334,30.0
0.5860666666666666,27.0
0.6174433333333333,25.0
0.5698266666666666,28.0
0.5495533333333333,28.0
0.6770866666666666,23.0
0.6414166666666665,23.0
0.62184,25.0
0.5534666666666667,29.0
0.6108066666666667,24.0
0.5039933333333333,32.0
0.6654599999999999,23.0
0.5362533333333334,28.0
0.59019,28.0
0.5881099999999999,25.0
0.5898966666666665,28.0
0.5327266666666666,30.0
0.49714333333333327,32.0
0.6553066666666667,24.0
0.5187166666666667,32.0
0.5842066666666668,27.0
0.6296666666666666,24.0
0.5005099999999999,30.0
0.56196,26.0
0.47287333333333326,31.0
0.6061666666666666,28.0
