accuracy,failures
0.526824126984127,24.0
0.5887161904761905,22.0
0.5005714285714286,25.0
0.542645873015873,24.0
0.612583492063492,19.0
0.42654111111111115,27.0
0.5299688888888889,24.0
0.46274111111111116,28.0
0.5448177777777778,25.0
0.5836504761904762,22.0
0.5387500000000001,25.0
0.5811200000000001,21.0
0.6306847619047619,20.0
0.6028090476190477,21.0
0.5986820634920635,21.0
0.6494146031746032,19.0
0.5232888888888889,25.0
0.5802533333333333,22.0
0.5898996825396826,22.0
0.5882026984126985,22.0
0.4998380952380952,26.0
0.5280952380952382,23.0
0.4162450793650795,28.0
0.5461669841269841,23.0
0.5875238095238096,21.0
0.4574688888888888,27.0
0.49487936507936514,25.0
0.6015993650793651,20.0
0.5257161904761904,25.0
0.5920438095238095,21.0
