time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,geospatialanalysisservice_energy_Anomaly_Score,surveyservice_energy_Anomaly,surveyservice_energy_Anomaly_Score,surveyservice-db_energy_Anomaly,surveyservice-db_energy_Anomaly_Score,transformation-consumer_energy_Anomaly,transformation-consumer_energy_Anomaly_Score,transformation-worker_energy_Anomaly,transformation-worker_energy_Anomaly_Score,unicloudauth_energy_Anomaly,unicloudauth_energy_Anomaly_Score,unicloudauth-api_energy_Anomaly,unicloudauth-api_energy_Anomaly_Score,unicloudauth-db_energy_Anomaly,unicloudauth-db_energy_Anomaly_Score
1701150521.978,0.0071574871824616,53.30458506152818,9.578010895275789,0.0135080952065866,42.013151354132425,0.17264344405673,0.169115203560445,0.0359173328894666,0.0,60940852.11384985,4256472.700285363,0.0,56111031.863050014,4375825.222517132,4831517.879321928,330668.0240644281,0.0,28780072.622471426,1195909.4044490035,0.0,11264966.114265762,4103.183130009907,4255.821508458949,0.0,0.0,0.0,52323.67949844724,0.0,11070323.43985358,0.0,0.0,0.0,0.0086514794742422,2.9541457005818184,0.4877361997990064,0.0048759424393935,2.981665705816161,0.0782570999797977,0.0841564762797978,0.0,0,0.00031209359512729407,0,4.337884144021727,0,7.280990776514884,0,-0.0004188011826684601,1,42.36115374187173,0,0.026516481329160513,0,0.04247708079673629,0,0.0
1701150551.978,0.0065209765225199,145.3124141264721,21.950241562983138,0.0129571736175799,163.9920972411708,0.1684382274327283,0.1672228878075616,0.0337799780297033,0.0,63796928.052279264,7448189.11376407,0.0,101058963.14906213,2188225.330509969,1305743.8972687896,400885.56785672967,0.0,51205012.434387214,1729314.257846018,0.0,26722975.79428888,4197.180008252887,4287.3628938953225,0.0,0.0,0.0,91970.42543140551,0.0,24704795.10665025,0.0,0.0,0.0,0.0,7.227394613267677,1.1825923415748794,0.003250628292929,9.462351310373217,0.0259816757702018,0.027180333822727,0.0,0,-9.967927590537329e-05,0,1.264042953331483,0,-0.04500785499752169,0,-0.0004667711742172287,1,47.69382890053432,0,-0.0031934120929335563,0,-0.0015011306597969565,0,0.0
1701150581.978,0.0060982841274716,177.302888223696,24.311394707049388,0.0115023221827499,226.42820965542796,0.1671465238788066,0.1656364421896949,0.0361075164567183,0.0,67238133.27552082,10740615.939205153,0.0,109309114.19670592,947233.7928311724,4188.894283614651,399152.3372908083,0.0,59881727.60687799,1497391.9729148103,0.0,11160631.163910735,4264.189031548587,4213.464372519209,0.0,0.0,0.0,78262.09023449429,0.0,21842163.26760063,0.0,0.0,0.0,0.0,8.736632272727272,1.3675323326273494,0.0,13.19913088191702,0.0117206240479795,0.0151947951888886,0.0,0,-9.967927590537329e-05,0,-0.27767586424654667,0,-0.5069940832827555,0,-0.00046640574561251924,1,47.69382891058922,0,4.760272524606535e-06,0,-0.0009036792710475083,0,0.0
1701150611.978,0.0058538537712399,178.57352456318347,23.851455368571777,0.0113582976532266,226.37561673133465,0.16573420651972,0.1586554964934799,0.0357471191161549,0.0,53517778.37323303,13541218.140633576,0.0,167312793.94016755,1891242.1679401165,4157.577219369266,393403.2912513448,0.0,46549469.14837723,2224856.615885455,0.0,0.0,4270.719143657318,4181.652819645571,0.0,0.0,0.0,64620.1683177681,0.0,38081998.89889129,0.0,0.0,0.0,0.000594712340404,6.758155560606061,1.3803468132212082,0.000594712340404,11.715309332925756,0.0139212368611107,0.0145663343055551,0.0,0,-4.4990389717725066e-05,0,2.386626367708045,0,-0.5127255448552006,0,-0.00040956479623588393,1,47.69382891058915,0,-0.0008049433115786542,0,-0.0007778528396116258,0,0.0
1701150641.978,0.0065861863789299,176.33720346401682,23.55422347448005,0.0112908465322833,225.5401701242312,0.1686823804561066,0.1508040360057933,0.03370922305201,0.0,38953281.23004557,15536201.81469921,0.0,189568225.0569856,636823.0482833264,4161.524739126568,258479.32021614784,0.0,19756986.426475395,3092554.586451467,0.0,0.0,4198.576168030678,4099.700073698279,0.0,0.0,0.0,74576.71927899237,0.0,46921812.59367464,0.0,0.0,0.0,0.0017841370212119,7.032287787878787,1.3880910091762038,0.0017841370212119,12.48215236931616,0.0147063627388885,0.0123259845666664,0.0,0,-8.967924885894263e-05,0,1.6967294617081699,0,-0.5145250748652188,0,-0.0004559845634233284,1,47.69382891058922,0,-0.0010659000779398298,0,-0.0002526928571811027,0,0.0
1701150671.978,0.0059095611512399,176.12319038356353,23.451185180326178,0.0128631701357216,223.9900784385561,0.168560969308455,0.1549072751586249,0.0346374388217066,0.0,26445571.905031264,15837311.767945958,0.0,157132417.46444842,1574185.5872476418,4385.62057427165,397778.6169504736,0.0,4330300.429259254,1777099.214900297,0.0,0.0,4299.446723640772,4310.953101937544,0.0,0.0,0.0,65618.38549557295,0.0,40676608.89813648,0.0,0.0,0.0,0.000892068510606,9.468652075757577,1.399226420841656,0.000892068510606,13.457911177930304,0.0150272384616158,0.0121131262914139,0.0,0,-5.9325848638991374e-05,0,-0.30825048860292625,0,-0.5149141403451694,0,-0.0004243329729192169,1,47.69382891058922,0,-0.001168323213569522,0,-0.0001965723687362697,0,0.0
1701150701.978,0.0057905282739816,178.06727987928812,23.41928183490883,0.0117296458467882,223.897247807686,0.1633094263261416,0.1661407685865167,0.0363719361792399,0.0,29290691.372931734,14188732.149916358,0.0,133339648.50000854,3159105.4055439844,4281.944822717511,132112.62170602698,0.0,15387033.168901464,662175.3296865419,0.0,0.0,4651.564992006842,4269.68590825408,0.0,0.0,0.0,102510.46469574633,0.0,37896051.17759163,0.0,0.0,0.0,0.0,9.938340348484848,1.320363545116238,0.0011993904868686,11.089568975305554,0.0123652543505047,0.0124077400777775,0.0,0,-9.967927590537329e-05,0,-0.2446666608790249,0,-0.45636807392090617,0,-0.00043738008111660065,1,47.693828910586824,0,-0.00024437705374680263,0,-0.000273960660024386,0,0.0
1701150731.978,0.0058630439540949,179.29429985587265,23.750494574641053,0.0113792228817049,225.5004843815706,0.1646904380489749,0.1692829143848316,0.0357955888495883,0.0,76727767.17820114,12849928.89063844,0.0,148282527.85361806,2832824.6277414765,4046.429426686635,0.0,0.0,60734574.10765884,86.39027427440895,0.0,0.0,4565.3294200888095,4034.0757901570105,0.0,0.0,0.0,406438.1919985437,0.0,41563627.71487916,0.0,0.0,0.0,0.0,10.238710424242424,1.3522473710573986,0.001799085730303,11.815101488198987,0.0114135208601008,0.0129455892313129,0.000582169170707,0,-9.967927590537329e-05,0,-0.20506256297931635,0,-0.4956711902697535,0,-0.00045635327471416076,1,47.69382891058918,0,0.0001269313233578373,0,-0.00040990462972700925,0,0.00025376834673807025
1701150761.978,0.0065086838552632,178.87498275240557,23.70300752277297,0.0107634315681016,226.3375753815192,0.1644447941057349,0.16497279173031,0.0341703067546583,0.0,99797207.45241362,15398086.318017883,0.0,178367484.67573556,3149768.8493096107,4126.409141744494,49.76671728271174,0.0,74342157.8057308,874597.4243875025,0.0,0.0,4445.176497679912,4164.271813595088,0.0,0.0,0.0,550928.1617005205,0.0,46068006.049166776,0.0,0.0,0.0,0.0005879539202019,7.896228803030303,1.3443353014731552,0.0002998476217171,13.23793763285404,0.0136901514691916,0.010116373162121,0.001746507512121,0,-4.4640057680567224e-05,0,0.22168590116649334,0,-0.4878945959299372,0,-0.0003928379673752147,1,47.69382891058922,0,-0.0007253386153323049,0,0.0003824645586831821,0,0.00010865996591746807
1701150791.978,0.0070556601932983,179.32273180309252,23.838341952978,0.0099319127135849,226.09050756100157,0.1659036529225316,0.1597313540449233,0.0372817715519866,0.0,95279296.2657146,12416672.133120904,0.0,183299332.5969184,3498786.692854285,4199.505487620728,74.45522760372904,0.0,67523909.1518211,3180245.3350444864,0.0,0.0,4438.583094224025,4175.116773927722,0.0,0.0,0.0,401454.1004587409,0.0,36794228.30679413,0.0,0.0,0.0,0.0017638617606059,9.607215151515152,1.3029427241617817,0.0005913331303029,11.868349334430809,0.0137020796020199,0.0107314267691916,0.0014645868863635,0,-8.920015018532013e-05,0,-0.2925391310728074,0,-0.4259567351935871,0,-0.00040938485047803397,1,47.69382891058919,0,-0.0007294788680312081,0,0.00019397617041505555,0,0.00017170514911413193
