group,value
RAG,0.8888888888888888
RAG,0.8333333333333334
RAG,0.875
RAG,0.875
RAG,0.875
RAG,0.875
RAG,0.8571428571428571
RAG,0.875
RAG,0.875
RAG,0.875
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
