group,value
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
RAG,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
SP,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
S5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
SP5,1.0
