group,value
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
RAG,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
SP,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
S5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
SP5,0.631578947368421
