group,value
RAG,0.5714285714285715
RAG,0.6666666666666666
RAG,0.5714285714285715
RAG,0.5714285714285715
RAG,0.6666666666666666
RAG,0.6666666666666666
RAG,0.6666666666666666
RAG,0.5714285714285715
RAG,0.4615384615384615
RAG,0.5714285714285715
SP,0.4615384615384615
SP,0.33333333333333337
SP,0.5714285714285715
SP,0.5714285714285715
SP,0.4615384615384615
SP,0.33333333333333337
SP,0.4615384615384615
SP,0.4615384615384615
SP,0.4615384615384615
SP,0.4615384615384615
S,0.5714285714285715
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S,0.6666666666666666
S5,0.888888888888889
S5,0.8235294117647058
S5,0.8235294117647058
S5,0.8235294117647058
S5,0.8235294117647058
S5,0.8235294117647058
S5,0.5714285714285715
S5,0.4615384615384615
S5,0.5714285714285715
S5,0.5714285714285715
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
SP5,0.33333333333333337
