group,value
RAG,0.4
RAG,0.5
RAG,0.4
RAG,0.4
RAG,0.5
RAG,0.5
RAG,0.5
RAG,0.4
RAG,0.3
RAG,0.4
SP,0.3
SP,0.2
SP,0.4
SP,0.4
SP,0.3
SP,0.2
SP,0.3
SP,0.3
SP,0.3
SP,0.3
S,0.4
S,0.5
S,0.5
S,0.5
S,0.5
S,0.5
S,0.5
S,0.5
S,0.5
S,0.5
S5,0.8
S5,0.7
S5,0.7
S5,0.7
S5,0.7
S5,0.7
S5,0.4
S5,0.3
S5,0.4
S5,0.4
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
SP5,0.2
