group,value
RAG,0.7
RAG,0.7
RAG,0.7
RAG,0.7
RAG,0.8
RAG,0.8
RAG,0.6
RAG,0.6
RAG,0.6
RAG,0.6
SP,0.7
SP,0.7
SP,0.7
SP,0.7
SP,0.7
SP,0.7
SP,0.7
SP,0.6
SP,0.7
SP,0.7
S,0.7
S,0.7
S,0.7
S,0.7
S,0.7
S,0.7
S,0.7
S,0.8
S,0.8
S,0.7
S5,0.8
S5,0.8
S5,0.7
S5,0.7
S5,0.7
S5,0.8
S5,0.8
S5,0.8
S5,0.8
S5,0.8
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
SP5,0.7
