time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,surveyservice_disk,surveyservice-db_disk,transformation-worker_disk,unicloudauth-db_disk,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701233344.788,0.000057284390551870286,0.016949880398909517,0.0058669580608954434,0.00012281514001811317,0.0015178061440884346,0.0017283244859947003,0.001838269156600206,0.00042432001447047186,0,9572467.785909027,3668805.786669992,0,28313313.93483432,10745874.632853357,5535799.7380294,0,0,12710.001434926102,304888.5246485773,0,0,0,4321.932760879057,0,0,0,4524.434784157921,0,0,0,0,0,0,0,0,0,0,0.15304715912727276,0.004206621781818182,0.002790530083636364,0.017487345454545455,0.014222127272727272,0.012717345454545453,0.004729819178181819
1701233349.788,0.00005523345927253853,0.1748770550330958,0.008790402270898804,0.00007501423771914563,0.0015194657747646522,0.001753691552241521,0.001838267143817331,0.0002921616050097738,0,45266896.516801104,3769919.6957507497,0,21106804.72830569,13088427.753023552,6906033.533760832,0,0,17531597.062972475,314397.1330359102,0,0,0,4166.760522443641,0,0,17509151.806705974,8687.486286842683,0,0,0,0,0,0,0,0,0,0,0.22044989748000005,0.018766679207272725,0,0.016736145454545454,0.0119694,0.013383998909090911,0.004729819178181819
1701233354.788,0.00007656606642805893,0.4312236899344738,0.010276808629239501,0.00012353719008273352,0.0015727918215611043,0.001731353499792378,0.0018251819432041465,0.00040736190527275695,0,59142765.78085184,3739507.0040178085,0,20487431.244552746,12993554.099189369,6793551.41989641,0,0,32357579.905351292,311273.46436457086,0,0,0,4096.731559207001,0,0,25488730.87518505,8747.38480472002,0,0,0,0,0,0,0,0,0,0,0.2733238724836364,0.02037700680727273,0,0.01653591596727273,0.012542,0.011721272727272726,0.004729819178181819
1701233359.788,0.00007345675894691506,0.6539101994617165,0.013308537243880305,0.00012747172889408898,0.0014892402177245799,0.0016899451270619712,0.0018379230881414668,0.00043407273297834206,0,75270072.7238979,3791789.3744333633,0,27674410.68435377,12830724.56531431,6929561.352657004,0,0,44582194.48723898,338894.7960108794,0,0,0,4330.835839941664,0,0,29092124.230088167,8763.880326382592,0,0,0,0,0,0,0,0,0,0,2.255802209181818,0.031245496395151517,0,0.014026963636363637,0.012526642087272728,0.011376272727272726,0.004729819178181819
1701233364.788,0.00007289674316017782,0.9720007905135495,0.01501177258905297,0.00012564557979762722,0.0015188051241658378,0.0016985840296951855,0.001807850319615029,0.00039519574194891776,0,108230317.77449888,7557004.344048653,0,21091729.54362318,13153950.2276509,6828946.6350642815,0,0,68834159.28311801,339479.87257457286,0,0,0,4192.199956905839,0,0,37180052.106016,8748.334781349551,0,0,0,0,0,0,0,0,0,0,1.48939042397697,0.03336243498181818,0,0.012116581818181817,0.0106136,0.00946589090909091,0.004729819178181819
1701233369.788,0.0000716755239240696,1.2253096962984287,0.018185316852816106,0.00012602323961740676,0.001560866021178653,0.0017031612019835706,0.0018546765227455211,0.0002909614167034404,0,120181641.79158194,7685303.991020663,0,21318900.47393365,13309726.297091259,7094809.355808181,0,0,71174550.75489014,345258.7263326402,0,0,0,4052.3417520673506,0,0,46392092.70569663,9044.10547040315,0,0,0,0,0,0,0,0,0,0,2.4304671017999997,0.04063387488581818,0,0.010279927272727273,0.008776945454545453,0.007629236363636363,0
1701233374.788,0.0000732117761085918,1.4612202700970445,0.02084586857015884,0.00010882816535140186,0.0015248846566438012,0.0016766093414754951,0.0018309946604524914,0.00041285944529129674,0,154750887.6013905,4320117.320297745,0,13959658.91529245,13189058.40714456,6974300.7394631095,0,0,71611550.405562,347514.5724549124,0,0,0,4283.968513183729,0,0,52071166.65770568,9252.897826167462,0,0,0,0,0,0,0,0,0,0,3.0709148039563634,0.04969442313212122,0,0.010381142316363638,0.00923050909090909,0.0080828,0
1701233379.788,0.00005606783215451629,1.7373588881069173,0.02327876742642972,0.000050936399562147564,0.0015619917651905199,0.0016706255456340228,0.0018111713821850131,0.0003919139669711878,0,163149034.76220942,7928962.215088858,0,13772477.583020864,13023946.097697923,6933439.573870373,0,0,95742216.53515318,336711.869877876,0,0,0,4258.961309035189,0,0,63881692.11959906,8961.354303032476,0,0,0,0,0,0,0,0,0,0,3.3067800317120004,0.050051436158441556,0.0006434408872727273,0.004922,0.008925418181818181,0.007745836363636363,0
1701233384.788,0.00007382276870102289,2.0100215713472207,0.02598110303106346,0.00012043320775513347,0.0015203836520886298,0.0016583781665854185,0.0018421829587227326,0.0004050461757823929,0,200293557.29453695,7941272.437218806,0,7082655.650024897,12987048.30001986,5562361.857385835,0,0,111000185.45868696,336628.36759934755,0,0,0,4419.685802593318,0,0,65221799.64571807,8957.17793830325,0,0,0,0,0,0,0,0,0,0,3.844386796335758,0.05932620099532467,0.0006434408872727273,0.005268565301818182,0.008480932356363637,0.008830272727272727,0
1701233389.788,0.000069149418647687,2.282277462456307,0.028654238599567037,0.00013588890336997905,0.0015391105627548046,0.0016527063815033184,0.0018471210366591605,0.000267881768477649,0,205916593.45204324,11670782.474909209,0,6942326.445758085,13122911.585977849,5660702.351473628,0,0,124792661.01787968,335977.9594611518,0,0,0,4499.339055314555,0,0,75831097.4428588,8939.871549457039,0,0,0,0,0,0,0,0,0,0,3.890193355494719,0.061600529686464636,0.0006434408872727273,0.005268565301818182,0.005557254545454545,0.007472836363636363,0
