Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6001,0,7,16.957512673520085,1.6484707593917847,188.80039639770985,8649.0,19.428820798336073,0.0,7,10,13,16,39,95,120,130,170,190,190
GET,/catalogue,34764,0,10,14.139297044765367,3.2108277082443237,222.832010127604,2795.0,112.5518290673813,0.0,10,13,16,18,26,35,56,75,180,220,220
GET,/category.html,34765,0,8,11.847840830218649,1.5660645440220833,240.04961550235748,11518.0,112.5550666645815,0.0,8,11,13,16,24,35,56,77,170,210,240
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3864,0,7,11.641318829080348,1.880001276731491,239.26105443388224,10364.0,12.51007558153151,0.0,7,11,13,16,23,34,53,71,170,240,240
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3848,0,8,11.708423203891318,1.9703283905982971,185.0364850834012,10364.0,12.45827402632848,0.0,8,11,14,16,23,33,52,66,110,190,190
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3828,0,8,11.95070016185209,1.9362689927220345,236.5803774446249,10364.0,12.393522082324694,0.0,8,11,14,16,24,34,55,72,110,240,240
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3817,0,8,11.878355196146464,1.8445244058966637,237.5184902921319,10364.0,12.357908513122611,0.0,8,11,14,16,23,34,55,71,160,240,240
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3852,0,8,11.733033481321897,1.7849225550889969,188.43655474483967,10364.0,12.471224415129237,0.0,8,11,14,16,23,34,51,70,160,190,190
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3765,0,8,11.821981140005478,1.8425816670060158,207.3311312124133,10364.0,12.189553458712767,0.0,8,11,14,16,23,35,52,74,180,210,210
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3849,0,7,11.6724515799312,1.8664132803678513,238.39429300278425,10364.0,12.461511623528668,0.0,7,11,13,15,23,32,52,79,180,240,240
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3861,0,8,11.49851550936421,1.7972802743315697,175.87089631706476,10364.0,12.500362789930941,0.0,8,11,13,16,23,32,51,68,120,180,180
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3847,0,8,12.049137740796624,1.957186497747898,195.3225787729025,10364.0,12.45503642912829,0.0,8,11,14,16,24,36,56,69,160,200,200
GET,/login,6001,0,60,67.65037102907539,9.134173393249512,270.907748490572,13.0,19.428820798336073,0.0,60,63,66,69,92,130,170,190,260,270,270
,Aggregated,116062,0,9,15.661156285754844,1.5660645440220833,270.907748490572,7818.653788492357,375.76200624837213,0.0,9,13,16,19,35,59,75,100,190,250,270
