time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,surveyservice_disk,surveyservice-db_disk,transformation-worker_disk,unicloudauth-db_disk,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701207327.59,0.00008428506835470916,0.19995408019191072,0.01819508803642389,0.00014475573039604835,0.001692717534312499,0.0018810665559755547,0.0017596060770759423,0.0003908155215833716,0,17496987.26597165,11576834.82644846,0,7150305.682297106,12015748.472109374,7967223.329993037,0,0,7506033.404278345,1071775.027067159,0,0,1912272.1588299714,0,0,0,0,1155.926474403752,0,0,0,0,0,0,0,0,0,0,0.2377128,0.03574026272181818,0.0027461151163636365,0.018095181818181816,0.014744,0.013211981818181817,0
1701207332.59,0.00008469372540524362,0.30270637134097533,0.07532742938336824,0.0001589227051232395,0.19417427492817696,0.001908648069057874,0.00173582346301718,0.00027089549465861604,0,17708793.926563982,11662948.683850989,0,25534209.30700679,10263275.254261825,6893895.523967408,0,0,7599157.894736842,1360682.3207942436,0,17737515.618423704,1959198.2337399109,0,0,0,0,9923.818198378724,0,578043.6620491518,0,0,0,0,0,0,0,0,0.3359225454545454,0.03640647068,0.0027461151163636365,0.01772698181818182,0.014938147740000001,0.013171024674545456,0
1701207337.59,0.00008362343224226671,0.42890341425257594,0.08487359470065163,0.00015319561838505634,0.4496692087356312,0.0018993521916411806,0.0017374165012451752,0.00027669037672866,0,8762380.392368417,13197165.42463189,0,25781335.098850574,12381795.835153634,7049401.234345111,0,0,44487.313660966356,1344541.4551607445,0,24380747.91724138,1970681.8115625456,0,0,0,0,10248.478957410807,0,16965352.944698848,0,0,0,0,0,0,0,0,0.59702088006,0.09763937634060611,0.0027461151163636365,0.018052481465454545,0.012394272727272726,0.011003290909090909,0
1701207342.59,0.00007019220755238464,0.568042014671445,0.10603267850460366,0.0000812840037804766,0.7098787156877073,0.0018506261652855844,0.0017073851057242248,0.00040040905097482067,0,75135.96366732898,13611067.415105874,0,39802268.79637414,10486529.742527373,5692191.960952155,409622.9695123091,0,43962.53193301163,1384303.673650864,0,41686033.55385797,2002467.0020716186,0,0,0,0,10851.03466162767,0,30754852.493809473,0,0,0,0,0,0,0,0,0.8541625454545454,0.10984578714636359,0.0027461151163636365,0.03829988660181818,0.01212929090909091,0.010356672727272727,0
1701207347.59,0.00008366646581364174,0.732278124592042,0.13227837841445128,0.00012492550233558842,0.9392793506479674,0.0018213252386324926,0.0017144718981387933,0.00040654186723491654,0,8814046.121292545,13470802.939993417,0,65212064.03460564,10152892.422858575,4309954.9855770115,416933.35109115473,0,44437.11221891476,1367180.6048195413,0,58742131.15393479,1939106.3593545728,0,0,0,0,17149.66906790507,0,37904635.71056548,0,0,0,0,0,0,0,0,0.9049934689418182,0.13669894871848484,0,0.8140743052066666,0.009744072727272728,0.0079474,0
1701207352.59,0.00008426736330062384,0.8764655317852231,0.1589127790063313,0.00012273909559453507,1.1655803540592773,0.001776597314341636,0.0017193677716390381,0.0003710109168413936,0,17962999.54107389,14956188.224131955,0,67246332.18785796,10272214.562719729,4315660.257826888,379725.8659827757,0,7687096.0991280405,2802113.3066944005,0,64301452.46277205,1962341.923090863,0,0,0,0,18011.129965150438,0,41310061.921649486,0,0,0,0,0,0,0,0,0.9094331215963636,0.17148408967444442,0,1.3573540395733332,0.0075584727272727265,0.00792276306,0
1701207357.59,0.00008568008861811996,1.0373627051361265,0.17356745845210175,0.00012423693476137527,1.3833723328136196,0.0017609489878245496,0.0017184107208062498,0.00038105810870042825,0,17784792.991894152,14797917.66191593,0,76482376.4874552,10394118.233827196,2851166.581464982,397208.8173920933,0,7611196.103376831,2770988.706476637,0,66547961.57706094,1985887.0470881618,0,0,0,0,18399.85567382284,0,48086792.99700836,0,0,0,0,0,0,0,0,1.1964695560036365,0.1857546270082491,0,1.277186607275,0.007122654545454545,0.005336309090909091,0
1701207362.59,0.00008203229013189235,1.1609143064082148,0.20017918922463052,0.0001250089219468824,1.6813868400747645,0.001764946805644421,0.0017400957301179475,0.0003957553820097849,0,17911499.935936157,15371759.090313032,0,117244973.12832126,9545791.937493684,1468744.013351585,824903.8765525029,0,7665464.60930207,2877351.5670369607,0,89685017.67665088,1823701.478462937,0,0,0,0,21254.60369794496,0,47397534.55489865,0,0,0,0,0,0,0,0,1.2029973650181818,0.21006094178910112,0,1.7741015837399996,0.007061799999999999,0.0049127090909090905,0
1701207367.59,0.00008273168795553483,1.3249556856299873,0.22116618445686095,0.00012341789514165445,1.8897680687089142,0.00169959122305042,0.001702087994754192,0.00037226078010692135,0,17712436.43998769,11589308.177926132,0,142272836.8679518,8263885.841336953,2846705.451631118,770881.2605514913,0,7580198.59901895,2786445.1055801474,0,100435652.74882932,1973688.1048276867,0,0,0,0,23406.138886873236,0,61550362.58512445,0,0,0,0,0,0,0,0,1.2045508986654545,0.23058205579518032,0,1.7197355265190912,0.0051816909090909085,0.005306127272727273,0
1701207372.59,0.00006490950721934049,1.4845027118672105,0.24037519050017997,0.00005678190747155138,2.1244431631184697,0.0016766958604365007,0.0016980438266828736,0.00036748965119731675,0,26931263.99764714,16290922.490104355,0,161065725.95667192,8449579.333867632,2874866.5119192363,765643.5819957033,0,15346334.620050732,2763584.023029867,0,114709512.67333272,2018417.3112407508,0,0,0,0,23951.061532925512,0,66040276.080914944,0,0,0,0,0,0,0,0,1.2386607316775757,0.24902626820508647,0,1.6827569361373158,0.004134563636363636,0.005668300898181818,0
1701207377.59,0.00007767699970808565,1.5731497759593378,0.24537514269525484,0.0001109566425491854,2.3677081211369613,0.0016316454597079962,0.0016942431781261952,0.00036595192273360176,0,26362984.373028602,15086621.433967697,0,198046933.09804288,6228750.261041601,1425342.5082592585,782652.336915771,0,15022850.2009697,1738556.5348778646,0,112702683.34196793,1983733.8657971385,0,0,0,0,29470.806202108146,0,64835500.568455994,0,0,0,0,0,0,0,0,1.524226042270909,0.2780865728027345,0,2.031202133594469,0.003106836363636363,0.0028575636363636363,0
1701207382.59,0.00007810812052179715,1.5857795035608662,0.22831195303983992,0.00011252401602904797,2.4820824047236667,0.0015944368738964752,0.0017223053461029908,0.00037800889498359943,0,26689521.639092803,14964572.477198906,0,205022074.88,6320423.752439365,2787996.7122896044,812399.0141393177,0,15211491.76436215,2895830.583744701,0,116598968.32000001,913.5210482297184,0,0,0,0,22549.68528067825,0,67174587.73333333,0,0,0,0,0,0,0,0,1.3332194363636363,0.2943622089890943,0.00038367962181818185,2.0107454664183835,0.0024980727272727273,0.002622509090909091,0.00038367962181818185
