time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy
1701124078.814,0.0067447092357141,95.92201331520408,16.057287791795343,0.0125405614587808,0.1587846514081324,0.1760019312845383,0.1828936271038516,0.0358785530015874,0.0,37266351.86006472,12846634.241303816,0.0,8328860.333727443,6033958.811337448,4315126.495540847,229911.64403942483,0.0,9657852.328129165,2019863.5941944132,0.0,0.0,4335.109297382839,4737.393299890871,0.0,0.0,0.0,35583.27713024401,0.0,0.0,0.0,0.0,0.0,0.0068266912123736,5.807516946950252,1.0357960649800824,0.0053838034239897,0.051987883967929,0.051075381928535,0.0462122599436864,0.0006624993803029
1701124138.814,0.0069224277571166,179.8066541214652,25.405227404128357,0.0122316996306041,0.1503833043749866,0.1838625738079891,0.1797544770712366,0.0333809416794083,0.0,47790078.52575103,14717456.2415454,0.0,0.0,1902057.1243513776,2990531.7132845693,197093.67690130832,0.0,11781666.716804847,3568.793973177559,0.0,0.0,4264.298224745191,4197.0238695244725,0.0,0.0,0.0,60221.86204259983,0.0,0.0,0.0,0.0,0.0,0.0,10.782732856060605,1.779982440847399,0.0015922779469695,0.0098067011497471,0.0131260843025249,0.0114365405590907,0.0029343355085855
1701124198.814,0.0066221684551433,185.7261308924692,25.35497828325966,0.0115567612687358,0.1533050293606783,0.17759776491339,0.1831298689118491,0.0344570629613133,0.0,29468984.336194813,19609859.97669396,0.0,570390.4870371149,2331092.218265071,3060997.313884716,291417.4336498192,0.0,9126039.26495331,3707668.927346061,0.0,0.0,4618.132068229511,4820.366822708147,0.0,0.0,0.0,52065.0677874568,0.0,0.0,0.0,0.0,0.0,0.0020058208305552,11.189668984848486,1.654632184720814,0.001207516246717,0.0085266370191916,0.0122920064320705,0.0121635485909087,0.0
1701124258.814,0.0065338491948566,184.82124690862244,24.868883042768456,0.0125398056543491,0.1514146124310958,0.1831866364790883,0.1815752739215491,0.0351314173662199,0.0,21196206.53150094,9897963.076563563,0.0,8861048.098406337,4120826.3347614086,2836834.139780314,67798.76040597222,0.0,6580724.831252094,1577032.08949126,0.0,0.0,4755.350101121283,4491.006106645362,0.0,0.0,0.0,51372.94176604179,0.0,0.0,0.0,0.0,0.0,0.0,13.518399265151514,1.5554355618426954,0.0008296948472221,0.0100516729537877,0.0138096729979795,0.0123018507659087,0.0
1701124318.814,0.0061324570198366,187.8693612263706,23.622981830108586,0.0126605024868824,0.1570582991751858,0.1818203229090508,0.1912532168827982,0.0382912791981733,0.0,2356496.276319722,6451238.260924458,0.0,9021857.010962162,6269988.026442356,1442134.6184673884,6.208092345373639,0.0,732050.1006614038,76093.92553868808,0.0,0.0,4139.446230791326,4181.786731721884,0.0,0.0,0.0,45930.73489512116,0.0,0.0,0.0,0.0,0.0,0.0005872721373736,10.989062303030304,1.2782534474267395,0.0013968556338383,0.0104749563560604,0.0122762205272724,0.013512178708838,0.001418659560606
1701124351.314,0.00649419375197,187.20416184919367,22.30833743219204,0.01605252549065,0.15837586544562,0.18896080156578,0.19081484438503,0.04219820339955,0.0,9616532.985366762,12065461.13412042,0.0,0.0,5620811.405792679,3395194.161955167,73.4418704726386,0.0,8334094.435641718,78.17253106126847,0.0,0.0,4560.018674471638,4291.251964379257,0.0,0.0,0.0,44089.30751855542,0.0,0.0,0.0,0.0,0.0,0.001761816412121,9.41179581818182,1.1939444112727269,0.0,0.009780909090909,0.0132853636363635,0.0090245196393935,0.0034047829454545
1701243135.457,0.0075950449097324,105.04777413785918,17.199605725649715,0.0144020065333691,0.1617395698048133,0.17694909159507,0.1822750144669649,0.0370075265657449,0.0,42624534.58240327,11442163.900076805,0.0,20366642.38049121,5367115.529064185,1396826.562555618,630667.9104752167,0.0,11631469.529644413,1017349.076798404,0.0,0.0,4178.677133507453,4219.492349211587,0.0,0.0,0.0,27494.018963390685,0.0,0.0,0.0,0.0,0.0,0.0024428043446966,4.378506806264899,1.147211229514409,0.010814744433712,0.0356553998231057,0.0415341403210856,0.0525106661443179,0.0
1701243195.457,0.0074102782740766,185.08479583148664,25.239471023884345,0.0150595417907141,0.1562418706249166,0.1704162638928866,0.1789523929055708,0.0400909837585941,0.0,27148784.84270585,24198508.97224753,0.0,11153044.338909274,2828579.9936288693,851812.4253559889,394330.58942399855,0.0,13579327.291704431,995.6160382038516,0.0,0.0,4195.716321625151,4100.792721980796,0.0,0.0,0.0,14894.719128185863,0.0,0.0,0.0,0.0,0.0,0.0011860570696966,8.811738553030303,1.725964369132121,0.0016387363540401,0.0131018166876259,0.0101920176915401,0.0131752558741159,0.0
1701243255.457,0.0068905916925299,186.07979595049943,25.615866875775957,0.0149971646396966,0.1556824123309183,0.1698103352332541,0.1774300883594941,0.0339258472342016,0.0,36843493.962486826,25955276.467664942,0.0,15754446.801542414,1102552.6183050852,2538132.876571445,591115.9609654149,0.0,12266390.755975142,103283.06649321808,0.0,0.0,4100.942427121366,4398.738226532237,0.0,0.0,0.0,16993.702569121448,0.0,0.0,0.0,0.0,0.0,0.0004447714011362,10.357241674242426,1.557956367810302,0.0012928657477271,0.0110479571494946,0.0099764593797977,0.010512274117929,0.0015162930593433
1701243315.457,0.0061955466855282,186.2515348308187,24.88475625908974,0.0151744968576749,0.1560741006640841,0.1717777144587642,0.188043865566485,0.0362053191766658,0.0,39218519.38005435,12896128.493925994,0.0,10456162.674320802,4464184.803581693,3422323.0467284773,630529.168504343,0.0,18804764.38252301,318065.76753815514,0.0,0.0,4501.132172203783,4878.605456469143,0.0,0.0,0.0,19660.142126137023,0.0,0.0,0.0,0.0,0.0,0.0003054881472221,11.357952265151516,1.2310569316269824,0.0013645453093433,0.0102935830113634,0.0098047827907825,0.0112967791021461,0.0001516293059343
