Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/createlayer,9710,0,16,29.828441821337975,3.942936658859253,213.18920142948627,38.0,31.368277390977134,0.0,16,32,45,51,70,86,110,150,210,210,210
GET,/createproject,9662,0,35,67.17338834900221,9.388947859406471,375.85962656885386,102.0,31.2132127859548,0.0,35,78,110,130,160,180,210,230,300,380,380
POST,/survey,56487,0,7,11.207082290115656,1.9454564899206161,193.72915476560593,99.0,182.4819654978502,0.0,7,10,13,15,22,31,49,62,120,170,190
,Aggregated,75859,0,9,20.71893784040146,1.9454564899206161,375.85962656885386,91.57406504172214,245.06345567478212,0.0,9,15,19,23,48,86,140,170,240,310,380
