Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701266648,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701266649,50,,Aggregated,0.000000,0.000000,120,140,150,160,180,180,180,180,180,180,180,100,0,120.0,126.26349139027297,40.56042246520519,183.5231762379408,4331.0
1701266650,100,,Aggregated,0.000000,0.000000,110,120,130,140,160,180,180,180,180,180,180,236,0,110.0,104.9102335592132,11.956608854234219,183.5231762379408,4762.0084745762715
1701266651,150,,Aggregated,0.000000,0.000000,110,120,140,140,170,180,190,200,230,230,230,403,0,110.0,104.13161827662668,11.956608854234219,232.7757840976119,5092.9454094292805
1701266652,200,,Aggregated,100.000000,0.000000,100,110,120,130,160,180,200,210,230,230,230,642,0,100.0,99.94410399805952,10.531013831496239,232.7757840976119,5495.985981308411
1701266653,250,,Aggregated,118.000000,0.000000,100,120,130,140,170,190,220,250,310,310,310,866,0,100.0,104.58233356303761,8.294199593365192,305.28249498456717,5732.562355658199
1701266654,300,,Aggregated,134.333333,0.000000,92,110,120,130,160,180,200,230,300,310,310,1159,0,92,96.29717364833337,8.294199593365192,305.28249498456717,5962.2182916307165
1701266655,350,,Aggregated,160.500000,0.000000,89,110,120,120,150,180,200,230,300,310,310,1497,0,89,91.21309269876602,6.075792945921421,305.28249498456717,6210.24916499666
1701266656,400,,Aggregated,173.200000,0.000000,89,110,120,120,150,180,210,220,300,310,310,1847,0,89,91.65274010114997,6.075792945921421,305.28249498456717,6326.885760693016
1701266657,450,,Aggregated,193.166667,0.000000,81,100,110,120,150,180,200,220,300,310,310,2240,0,81,82.28551186122266,2.721664495766163,305.28249498456717,6476.604910714285
1701266658,500,,Aggregated,213.857143,0.000000,74,96,110,120,140,170,200,220,300,310,310,2683,0,74,79.04909910135002,2.721664495766163,305.28249498456717,6604.298173686172
1701266659,500,,Aggregated,230.875000,0.000000,65,90,100,110,130,160,200,210,280,310,310,3042,0,65,72.66631713786079,1.912994310259819,305.28249498456717,6771.7432610124915
1701266660,500,,Aggregated,268.300000,0.000000,72,96,110,120,150,170,200,210,280,310,310,3448,0,72,77.96004830628391,1.912994310259819,305.28249498456717,6925.178654292344
1701266661,500,,Aggregated,294.200000,0.000000,64,90,110,120,140,170,190,210,280,310,310,3843,0,64,72.05898308074245,1.912994310259819,305.28249498456717,7059.484777517564
1701266662,500,,Aggregated,321.100000,0.000000,63,86,100,110,140,160,190,210,270,310,310,4184,0,63,70.0439948730623,1.912994310259819,305.28249498456717,7161.684751434034
1701266663,500,,Aggregated,343.700000,0.000000,61,84,100,110,140,170,190,210,270,310,310,4523,0,61,68.92464976784944,1.912994310259819,305.28249498456717,7245.005969489277
1701266664,500,,Aggregated,349.200000,0.000000,57,79,97,110,140,160,190,200,270,310,310,4942,0,57,65.04692493639027,1.912994310259819,305.28249498456717,7288.851881829219
1701266665,500,,Aggregated,358.300000,0.000000,52,75,93,110,130,160,190,200,260,310,310,5270,0,52,61.68531922118091,1.912994310259819,305.28249498456717,7339.839089184061
1701266666,500,,Aggregated,369.800000,0.000000,47,71,89,100,130,160,180,200,260,310,310,5620,0,47,58.60551444405948,1.912994310259819,305.28249498456717,7404.119928825623
1701266667,500,,Aggregated,370.600000,0.000000,42,68,86,99,130,160,180,200,250,310,310,6003,0,42,55.59745756218865,1.912994310259819,305.28249498456717,7432.464601032817
1701266668,500,,Aggregated,369.900000,0.000000,38,64,82,95,130,160,180,200,250,310,310,6387,0,38,53.441622895682215,1.912994310259819,305.28249498456717,7466.025520588696
1701266669,500,,Aggregated,367.400000,0.000000,33,61,79,91,120,150,180,200,250,310,310,6805,0,33,50.82392289435312,1.912994310259819,305.28249498456717,7484.975753122704
1701266670,500,,Aggregated,360.700000,0.000000,29,59,76,88,120,150,180,200,250,310,310,7161,0,29,48.84653956487706,1.912994310259819,305.28249498456717,7514.461807010194
1701266671,500,,Aggregated,367.800000,0.000000,26,56,73,86,120,150,180,200,250,310,310,7553,0,26,46.894092830784565,1.912994310259819,305.28249498456717,7537.499139414802
1701266672,500,,Aggregated,363.600000,0.000000,23,53,70,83,120,150,180,190,250,310,310,7918,0,23,45.26401647696157,1.912994310259819,305.28249498456717,7551.4866127810055
1701266673,500,,Aggregated,362.900000,0.000000,21,50,67,80,120,140,180,190,250,310,310,8305,0,21,43.611525415853876,1.912994310259819,305.28249498456717,7565.106682721253
1701266674,500,,Aggregated,369.700000,0.000000,19,47,65,78,110,140,180,190,250,310,310,8710,0,19,42.087637425649454,1.912994310259819,305.28249498456717,7576.998392652124
1701266675,500,,Aggregated,375.400000,0.000000,18,45,63,75,110,140,170,190,250,310,310,9094,0,18,40.912841427649326,1.8406808376312256,305.28249498456717,7587.476358038267
1701266676,500,,Aggregated,375.300000,0.000000,16,42,61,73,110,140,170,190,250,310,310,9445,0,16,39.803209525664656,1.8406808376312256,305.28249498456717,7602.451985177342
1701266677,500,,Aggregated,380.600000,0.000000,17,41,60,71,110,140,170,190,250,310,310,9856,0,17,39.55868726065942,1.8406808376312256,305.28249498456717,7605.59375
1701266678,500,,Aggregated,380.400000,0.000000,16,39,59,69,110,140,170,190,250,300,310,10244,0,16,38.64080310298791,1.8406808376312256,305.28249498456717,7607.394474814526
