accuracy,failures,budget
0.8998908172876543,5,50
0.9546696813335936,2,50
0.8814950317835873,6,50
0.9323050816804004,3,50
0.9810731452555452,1,50
0.920600110146917,4,50
0.7678792293731342,11,50
0.9610596261969192,2,50
0.9014468975298908,5,50
0.8791065025126905,5,50
0.8313892323630176,5,50
0.9249808346282672,3,50
0.901147499324776,3,50
0.8518736345572584,7,50
0.9027314399028562,5,50
0.8413081068169779,4,50
0.8941336068455878,5,50
0.8401671831508264,7,50
0.9802771300807668,1,50
0.9013550843590736,4,50
0.892047632668589,5,50
0.9022058624028342,5,50
0.9124517221747755,4,50
0.8751926762146375,5,50
0.9617404717331938,2,50
0.9314255495221546,3,50
0.9605943620503712,2,50
0.9169592195967188,4,50
0.898112012836391,5,50
0.8182611537883391,7,50
0.92510412323608,7,100
0.8619027136834853,13,100
0.95600906512255,4,100
0.8641053641815912,11,100
0.9015351026566232,10,100
0.9607039677630644,4,100
0.8651702163362283,11,100
0.8555751144588031,13,100
0.8894107183122151,10,100
0.8916665846958318,10,100
0.9256918610328686,7,100
0.9255361011676716,7,100
0.9222461142634067,8,100
0.8702426146229546,10,100
0.8794126331075256,12,100
0.890107194403522,11,100
0.9467407336563014,5,100
0.9308430933495606,7,100
0.9600981710942784,4,100
0.9267155337673534,7,100
0.9305740179171462,7,100
0.8332605244993352,13,100
0.8734864255965618,11,100
0.8784575737031246,11,100
0.932677602520272,6,100
0.9363767204181948,6,100
0.864143257876965,11,100
0.906219636965894,9,100
0.9456730517417964,5,100
0.8839934183050582,10,100
0.876036775690976,22,200
0.9163554923389884,15,200
0.8955681283467369,18,200
0.8970029174844929,17,200
0.9331504124298464,13,200
0.9329212098263228,13,200
0.9217191348021506,13,200
0.9364198864372248,12,200
0.9524854496274692,9,200
0.9116547671693256,17,200
0.8594566777668001,19,200
0.907137636753752,17,200
0.9077931915460766,18,200
0.9252084136717365,14,200
0.8740438104135346,23,200
0.9358703193235602,11,200
0.9144668977074232,16,200
0.946696270250718,11,200
0.8789163622649213,24,200
0.9393699799421896,12,200
0.8902270242773459,19,200
0.9285434145573108,14,200
0.890906564172423,20,200
0.8970389057612869,17,200
0.8918923622505717,19,200
0.8743173378100089,23,200
0.9321559059339262,13,200
0.9412593211432604,11,200
0.8307430810492252,28,200
0.8934402987697273,17,200
0.8697874078823238,39,400
0.9068374073281668,34,400
0.859384668999717,38,400
0.89536987712309,40,400
0.9197156642126428,30,400
0.8868038110390222,41,400
0.9191482672141812,27,400
0.8520449354637565,35,400
0.8901839546164418,40,400
0.904142801770223,35,400
0.9016289002449164,36,400
0.9137368101378032,32,400
0.9074357518051837,35,400
0.917369411019464,31,400
0.8890821866207211,40,400
0.8960839183945607,38,400
0.9078505053112436,30,400
0.8984067179155686,35,400
0.8888224900345549,38,400
0.8860531029781613,42,400
0.914933117926357,32,400
0.8806865635827221,38,400
0.9134346096410236,30,400
0.9224474991386492,27,400
0.9014858819605104,35,400
0.8024747857024425,35,400
0.8974521353662109,40,400
0.8989228900681097,37,400
0.9030368120525852,35,400
0.9150932275047352,31,400
0.902985362822172,74,800
0.8888060881156965,75,800
0.9034446927626686,70,800
0.8934817268636808,78,800
0.900160842944209,77,800
0.9003932817673683,76,800
0.9034018655826428,75,800
0.8755013333357562,87,800
0.9124648756388374,58,800
0.9075641755495172,69,800
0.9007269501995524,74,800
0.8706108293118656,86,800
0.9290413977732688,53,800
0.8919049258769564,81,800
0.9146573818891404,63,800
0.9145022937597788,63,800
0.8976688266914511,73,800
0.90649206734588,67,800
0.8958735292914897,77,800
0.8644999520270893,77,800
0.8941779043135528,77,800
0.8855496479239956,79,800
0.9010916333529768,74,800
0.9106759476049467,65,800
0.91351046262795,65,800
0.8779801601128667,64,800
0.8878907660808415,74,800
0.8954616078624689,73,800
0.9084596766579128,67,800
0.9159416730154624,62,800
