Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1227,0,6,9.746934036013064,1.9890693947672844,70.0402120128274,8649.0,3.965805349590573,0.0,6,8,10,12,17,37,50,53,70,70,70
GET,/catalogue,6998,0,10,11.654352103169687,3.7540514022111893,69.86940186470747,2795.0,22.61834216498356,0.0,10,12,13,14,18,22,29,38,60,70,70
GET,/category.html,6998,0,6,8.26919331660089,2.036968246102333,71.896493434906,11518.0,22.61834216498356,0.0,6,8,10,11,15,20,26,31,45,72,72
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,726,0,6,8.283739763288951,2.2793682292103767,59.0272406116128,10364.0,2.3465156347210723,0.0,6,8,10,11,16,19,25,29,59,59,59
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,801,0,7,8.390792600168718,2.3709312081336975,42.752756737172604,10364.0,2.5889242746715966,0.0,7,8,10,11,16,20,25,31,43,43,43
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,747,0,6,8.648271787128694,2.2059446200728416,65.34306425601244,10364.0,2.414390053907219,0.0,6,9,10,12,16,22,27,34,65,65,65
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,748,0,7,8.855891272047145,2.512122504413128,56.71410541981459,10364.0,2.4176221691065596,0.0,7,9,10,12,16,22,27,35,57,57,57
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,805,0,7,8.175046099870471,2.2789621725678444,46.79604060947895,10364.0,2.601852735468958,0.0,7,8,10,11,14,18,26,30,47,47,47
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,808,0,6,8.471612168457543,2.267777919769287,62.405575066804886,10364.0,2.6115490810669786,0.0,6,8,10,12,16,20,25,28,62,62,62
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,771,0,7,8.789954685283542,2.22832802683115,66.95060152560472,10364.0,2.491960818691387,0.0,7,9,10,12,16,20,31,39,67,67,67
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,775,0,6,8.330145052844479,2.1690260618925095,38.504851050674915,10364.0,2.504889279488748,0.0,6,8,10,11,16,21,25,30,39,39,39
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,759,0,7,8.808516550009115,2.162379212677479,50.60416553169489,10364.0,2.4531754362993032,0.0,7,9,10,12,17,22,27,33,51,51,51
GET,/login,1227,0,61,61.12898128697711,9.080030024051666,114.46822062134743,13.0,3.965805349590573,0.0,61,63,65,66,71,82,100,100,110,110,110
,Aggregated,23390,0,8,12.208369425758752,1.9890693947672844,114.46822062134743,7811.748952543822,75.59917451257009,0.0,8,10,12,14,21,53,62,66,100,110,110
